X	Z
0.103264058710503	0.932992603163472
-0.0208250948584139	1.09465028342468
0.0392044281386975	1.26895651145261
-0.0477230563289563	0.925294417148178
0.136057069525941	0.991170658630681
-0.321381337541257	1.04951096232106
0.101486116654473	1.08506992942906
0.105750322508012	0.736700806487146
-0.0312715804002087	1.37112376390158
-0.0977501022606538	0.990071819599843
0.0616519238831619	1.06474349448791
0.114733432992876	1.161496919409
0.14174912047838	1.0530219890472
0.16806550025367	0.998851016991891
-0.091231377810955	1.00452630730667
-0.158036647006779	0.89650716475907
-0.17701121115937	1.2252823141002
-0.0158340364138976	1.07750240388466
0.186372855140991	0.980030256031464
-0.538716042833877	1.39007468067707
0.0841364824021181	0.988529813657036
-0.214272363329453	1.0479604535529
-0.052147396405755	1.11087874049562
-0.0781713129072376	1.09277539646352
0.105368121876685	1.00275174314844
0.0956222851761499	1.12725011532773
0.327468151221393	1.04745987143899
-0.0395763193351026	1.1859238406095
-0.0688627982662726	1.08335550856542
0.176529708257696	0.691751849235657
-0.0504558690717754	1.31623238747563
-0.187084045361405	1.00723475245374
-0.0369978990323398	1.07788085888975
0.190400694106243	0.955034309424832
-0.188468819000257	0.983928468922624
0.0637706518469068	1.11714615664285
-0.149767599518204	1.33895709752974
-0.119271195206415	1.1335266497393
-0.145122350065387	1.07446062151622
-0.0843675005759265	1.07332775491085
0.207541383469261	1.14902825042604
0.155665703363524	0.940961209255394
0.163067751199678	0.880137654190589
0.172926441833027	1.05533455748912
-0.199301145087995	1.3417566359336
0.0949438437340346	1.06961978331556
0.140395804187715	0.978074717878956
-0.0725622117048174	0.887292203673661
-0.0696655189768771	1.07434283217123
0.127090401454791	1.01058940608512
-0.114695056186793	0.983189277659548
-0.151495543176834	1.221410713521
-0.195094390897889	1.12489066880514
-0.465167628567086	0.817204851838305
0.0568189535131479	0.750676003973798
-0.460021650916082	1.08990984682582
0.142297070506052	1.24701116706612
-0.214808513618223	1.21413205353366
-0.25233241316586	0.973897929994124
-0.0985472573134346	0.98792535198977
