cc_est	scc_est	opt_est
0.545319589099033	0.422351797548362	0.584860474035967
0.727030026219622	0.572711500731997	0.559176219952101
0.443611855720451	0.355037470168525	0.444511126426089
0.445889026928335	0.364857476264946	0.387819925710667
0.588565893459863	0.539227746384677	0.559625119755732
0.510290771046086	0.387113954332454	0.547890791403744
0.517475688325315	0.552876368041239	0.465522730811359
0.385367196968673	0.48512822939404	0.529733213425095
0.542660338244338	0.620412801630582	0.522106699223754
0.423015390734959	0.283245392380191	0.429257771715916
0.521738645641546	0.421505874037281	0.500958367393163
0.437119874061498	0.30375202434511	0.311158552044431
0.431913040357375	0.38996145876466	0.237677918809835
0.61669567799766	0.481097310439947	0.644603526968454
0.510096488285045	0.499065075059864	0.343469625022269
0.558009944257589	0.648182404254009	0.57594127172277
0.315998238823289	0.456572187065935	0.313809151218229
0.403415197363104	0.670084622415962	0.544362227554958
0.507462087817287	0.433510280520759	0.658258592425183
0.226402866676317	0.442596339428058	0.117885252930661
0.259458151986359	0.300429136905929	0.531294957413625
0.371046807492595	0.492283216261096	0.329434782950991
0.427817537708288	0.261199633275135	0.351040623284708
0.582256104886737	0.557584614505357	0.573545763290437
0.559675926853846	0.487696275268727	0.611318066869238
0.560841608092598	0.513165626393945	0.525845416434505
0.373159775982871	0.462681848068802	0.299216879661041
0.348713407479294	0.504426396842043	0.204653084542519
0.563966160107983	0.640282232518234	0.56462237542057
0.591399636531977	0.580009412164007	0.518269644334969
0.334291421213242	0.400369866308495	0.269692354950004
0.27152045597654	0.378310176081072	0.392024959367825
0.55196160447817	0.646061188045353	0.376859115437854
0.50563732853263	0.329548799251426	0.434513963586381
0.438519226673244	0.508443207409597	0.325333197283919
0.46223910796061	0.432514814225594	0.47536357884145
0.592311475206055	0.479123002767276	0.525540695971627
0.718940485550194	0.67611723123406	0.698205193459101
0.608526374282055	0.374769896669462	0.662307252341377
0.519841178764395	0.474459009922556	0.498995217764705
0.63123308738241	0.455015220624742	0.474292880224497
0.4587456161273	0.414727065106609	0.422824591801645
0.575208714365432	0.459444796331442	0.581585713746145
0.495076346462792	0.332192776650028	0.501046046855764
0.58557063023431	0.485486225098554	0.519191592064882
0.580384833120901	0.589618375109833	0.634798372721128
0.535233969364913	0.617988279971974	0.618201217158158
