cc_est	scc_est	opt_est
0.0143197548991237	0.0975155591872338	0.0185652938138476
0.0270098113850866	0.119808586446492	0.0376829488763527
-0.0649296943984961	0.0160285016064633	0.0462330082737657
-0.00165747422965847	-0.175187849639873	-0.0598210565526066
-0.115689195502036	0.224982724315149	0.00929479283313055
0.332949264831814	0.211232702776519	0.244686914257771
0.383231694676357	0.0327047333492387	0.191803500180392
-0.0446852903190935	-0.149620524689893	-0.202664528437419
0.0487698137556098	0.0947141017803672	-0.0845868371319621
-0.140295624500565	-0.148857131184971	-0.0550115123738226
0.169297506696386	0.19901777441326	0.109063387425396
-0.00944324476823832	-0.0170648694305448	-0.313824943104973
0.0132889389385834	0.0583616003422002	0.0136960245130814
0.118453533151299	0.199983682934662	0.124639232003716
0.0715552007110157	0.0259309294020512	0.0556513346712678
-0.0323557579647009	-0.102398948913613	0.0679027550999991
-0.00505446204567841	0.0581059458318597	0.207842178692132
0.0506546961395985	0.0290396495119235	0.0802534347922482
0.0822821597038415	-0.0800175487283435	-0.0257771409078785
0.00908432526120949	0.159902387253432	0.0377788874219732
-0.0911905133901026	0.0321782004497132	0.0340299440575416
-0.210583831732548	-0.0960660683925523	-0.102034743915843
-0.121978860448451	-0.113804610478106	-0.0943572308324845
0.0683591810815723	-0.0393643624529367	0.165003311026281
0.0960216567352708	-0.215952359603074	-0.0611007478816967
0.204355609980248	0.165132534014319	0.134519683533441
0.229872651120566	-0.0395003699072643	-0.0451803700665851
-0.0810846374039678	0.0399810222466302	0.120080755659456
-0.0335123955516024	-0.039886742568163	-0.104970399370656
0.126375049826428	0.0882914328257543	0.131222381348703
0.0766897341012668	0.173424941463294	-0.0838612837611283
0.161897850623705	0.241027235637409	0.104389031132372
0.101002324098934	0.0663118228399549	0.155736739732715
-0.0717439336444684	-0.016183562689707	0.00101061916298302
-0.168961224210088	-0.107392423198659	-0.0595311886313705
0.0741445500487455	-0.0320878105879985	0.090914890076802
-0.261344733721607	-0.134999834402139	-0.130212853484432
0.00548557208538314	0.203747998217584	0.0964256639284121
0.0301205086983595	-0.0826901409337434	0.00186202996075656
-0.0966458506770723	0.0721538887355441	0.00419005120295768
-0.0423796269617886	-0.0086689285461579	0.116672255289821
0.00283290115878383	-0.0583842360265221	-0.00630799041584495
-0.0896951807144078	0.211127923355498	0.0308822310544897
-0.145645117679543	-0.0349738067040858	-0.229124350932589
-0.11046063858135	-0.0576940754200801	-0.183660440591771
-0.0491975647894738	-0.0260668926449417	0.00934703003730273
-0.0713954870867452	0.0579057566650811	0.0179699019189496
0.0926770844526888	0.0153654664032653	0.0759186439387692
-0.0118997305055279	-0.105005983679805	0.0142505490397612
0.018840584098142	0.0178358812858425	0.0248590052727281
0.00254301909756648	-0.0656092301709212	-0.0927485083476557
-0.140052049691265	-0.0519602051299774	-0.153519809969112
-0.0731938120723248	-0.0247047098431288	-0.105640883830202
0.119282691952923	-0.0559269470382072	0.108457982042833
0.0984031594689328	0.0501158858062534	0.135826382852247
-0.00352562579493686	0.0987681648160738	0.0664277166844468
-0.027668610256476	-0.135535766313138	-0.0113437204043239
-0.0809110671429855	0.0167715540070538	0.189619093726914
0.12795968131138	-0.156226080901971	-0.0236963640331013
-0.200379973243948	-0.204951611555989	-0.18683164511325
-0.0886202979548094	-0.0146274087884156	-0.00551787398363181
