SRS	ODS	RDS	OPT
0.1231699	0.05962504	0.05517944	0.05258906
0.1135422	0.06323212	0.05762084	0.05468111
0.1161118	0.06538415	0.05879581	0.05567604
0.1170955	0.06564721	0.05754259	0.05426566
0.1182668	0.0623204	0.05705959	0.05418268
0.1258431	0.06424336	0.05872817	0.05518286
0.1281516	0.06386003	0.05810657	0.05478205
0.118597	0.06262376	0.0556875	0.05291446
0.1266124	0.06587233	0.05846646	0.05495936
0.1217175	0.06144602	0.05728	0.05438365
0.118333	0.06351696	0.05774463	0.05471628
0.120557	0.06179831	0.05551594	0.05289819
0.1175853	0.06804242	0.05964172	0.05619183
0.1188446	0.0661888	0.05736996	0.05426517
0.1208963	0.0648236	0.05824468	0.05516115
0.1254923	0.06224255	0.05684661	0.05398522
0.124472	0.06541814	0.05834438	0.05529886
0.1269247	0.06526364	0.05899575	0.05573794
0.122832	0.06302863	0.05719655	0.05404276
0.1272886	0.06348388	0.058902	0.05563729
0.1164559	0.06314936	0.05842493	0.05517151
0.1163287	0.06438248	0.0575467	0.05445797
0.1222903	0.06310633	0.0576519	0.05455374
0.1191525	0.06632688	0.05709579	0.05383843
0.1188859	0.06324974	0.05721466	0.05437707
0.1265394	0.06279507	0.0573759	0.05468174
0.1125785	0.06206863	0.05713822	0.05434596
0.1203073	0.06350975	0.05838053	0.0553593
0.1224887	0.06544504	0.05861135	0.0553294
0.1200977	0.06431715	0.05861748	0.05514298
0.1269828	0.06576899	0.05844134	0.05473302
0.1322022	0.06571857	0.0577589	0.05488601
0.1176877	0.06557266	0.05915229	0.05589197
0.1240771	0.06975672	0.05956586	0.05588259
0.1197408	0.06313749	0.05736147	0.05444451
0.1179407	0.06485259	0.05905037	0.05591523
0.1222558	0.06387243	0.05797319	0.0549502
0.1242758	0.06251111	0.05736861	0.05452683
0.1183257	0.06659327	0.0583498	0.05514967
0.1189939	0.06236612	0.05757006	0.05467404
0.1229912	0.06273696	0.05768447	0.05453067
0.1208057	0.06265808	0.05749426	0.0543347
0.1204334	0.06739245	0.06067603	0.05725797
0.1281321	0.06288861	0.05661053	0.05340033
0.1211752	0.06170918	0.05683077	0.0538004
0.1244294	0.06473587	0.05728943	0.05444968
0.1237138	0.0623724	0.0575879	0.05459992
0.1227134	0.06275624	0.05633826	0.0534061
0.1159319	0.06497791	0.05926448	0.05558195
0.1309502	0.06402552	0.05674841	0.05387853
0.117783	0.06004476	0.05680118	0.05382671
0.1167946	0.06252062	0.05676491	0.05384795
0.1258623	0.0655314	0.05859207	0.05557521
0.1226733	0.06426792	0.05736165	0.05434351
0.1193229	0.06073826	0.05591284	0.05308624
0.1206279	0.06211974	0.05775987	0.05514839
0.119138	0.06492409	0.0584055	0.05518462
0.121267	0.06807049	0.05878867	0.05557465
0.1129739	0.06263089	0.05699178	0.05446974
0.1250269	0.06502591	0.05891415	0.05567862
0.1216882	0.06378912	0.05855527	0.05522171
0.1119763	0.06660607	0.05871591	0.05550242
0.1277064	0.06290162	0.05567111	0.05286105
0.124504	0.06409287	0.05845232	0.05539723
0.1180929	0.06204778	0.05675656	0.05386743
0.1300616	0.06535347	0.05948924	0.05611301
0.1169261	0.0641571	0.05780116	0.0546057
0.1212098	0.06507163	0.058992	0.05551755
0.1246965	0.06585485	0.05797803	0.05496715
0.1225507	0.06270276	0.05599576	0.05343991
0.1201421	0.0650032	0.05740126	0.05418807
0.1240178	0.06138758	0.05734137	0.05427508
0.1228646	0.06093425	0.05812914	0.05487201
0.1306279	0.06418468	0.05873159	0.05556023
0.1184082	0.06371303	0.05832465	0.05511479
0.1191784	0.06272268	0.05738523	0.05444795
0.1122	0.06650514	0.0581158	0.05513893
0.1180235	0.06268293	0.05740983	0.05424636
0.1295475	0.06463135	0.05868749	0.0553121
0.121553	0.06701027	0.05907357	0.05562121
0.1273713	0.06260298	0.05723866	0.05409148
0.1264522	0.06864786	0.05894053	0.05555844
0.1208303	0.06704749	0.05757786	0.05459344
0.1204859	0.06340506	0.05690969	0.05385328
0.1229964	0.06699622	0.05855937	0.05530633
0.1308121	0.06403986	0.05800266	0.05472335
0.1237088	0.06718337	0.05892445	0.05555558
0.1202755	0.06133974	0.05644873	0.05371958
0.1206061	0.06461015	0.05862038	0.05587851
0.1172731	0.06744099	0.05698111	0.0543295
0.1202677	0.06818874	0.05945281	0.05563475
