SRS	ODS	RDS	OPT
0.1227968	0.05662685	0.05675783	0.05382123
0.1203404	0.05800239	0.05796734	0.05478694
0.1147762	0.0583202	0.05762831	0.05471295
0.1115423	0.05681163	0.05663999	0.05366532
0.1229662	0.05728209	0.05697032	0.0539844
0.1223336	0.05813486	0.05758997	0.05453185
0.1256184	0.05804867	0.05818764	0.05460715
0.116453	0.0565227	0.05624283	0.05289981
0.1189639	0.05544245	0.05454517	0.05197583
0.1263127	0.05803555	0.0578973	0.05467301
0.1161275	0.05781012	0.05757278	0.05442046
0.1233414	0.05732776	0.05670896	0.05369646
0.1219266	0.05838341	0.05813002	0.05463979
0.1167586	0.0586374	0.05707297	0.05425126
0.1278859	0.05686927	0.05669485	0.05365408
0.117258	0.05664416	0.05655802	0.05362628
0.1240004	0.05880526	0.05841171	0.0551806
0.1270292	0.05818119	0.05808603	0.05504639
0.129198	0.0589728	0.05869573	0.05499582
0.1238812	0.05612833	0.05603761	0.05319699
0.1206098	0.05668094	0.05647303	0.0538837
0.1196372	0.05807245	0.05777357	0.05485536
0.1228137	0.05682541	0.05672948	0.05389553
0.1206779	0.05625454	0.05526887	0.05269798
0.1112006	0.05866073	0.05789946	0.0547772
0.1245015	0.05821492	0.05795748	0.05489715
0.1221068	0.05762811	0.05768208	0.05455781
0.122739	0.05646675	0.05617316	0.05331581
0.1231323	0.05561122	0.05519516	0.05230986
0.1154285	0.05896742	0.05838432	0.05508356
0.1247663	0.05774754	0.05737887	0.05434678
0.1272274	0.05841656	0.057995	0.05494347
0.1178448	0.05773628	0.05761075	0.05456994
0.1218485	0.05767137	0.0565568	0.05353525
0.1166879	0.05796138	0.05781281	0.05471893
0.1239903	0.05694185	0.05652947	0.05400046
0.1196911	0.05697243	0.05672915	0.05361899
0.1191546	0.058638	0.0583612	0.05513036
0.1176281	0.05728653	0.05681445	0.05396063
0.1203676	0.05724491	0.05710986	0.0542612
0.121767	0.05623728	0.0560599	0.05314235
0.116849	0.05702998	0.05714222	0.05412275
0.1160757	0.05758535	0.0574676	0.054479
0.1246553	0.05860987	0.05814449	0.05425441
0.1232554	0.05673613	0.05662689	0.05375701
0.1217775	0.0579584	0.05769381	0.05462041
0.1222302	0.05795488	0.05790934	0.05474309
0.1205112	0.0574781	0.05701772	0.05430504
0.1224501	0.05943416	0.05920457	0.0559159
0.1224992	0.05724739	0.05634721	0.05339181
0.11149	0.05638127	0.05649691	0.05332269
0.1190007	0.05741169	0.05686026	0.05381036
0.1310667	0.05758525	0.05694695	0.05393911
0.122408	0.05830397	0.05761896	0.05452061
0.1202468	0.05629114	0.05599829	0.05330132
0.1234276	0.05711594	0.05701737	0.0544368
0.1255306	0.05694076	0.05642255	0.05360001
0.1207312	0.05660997	0.05592981	0.05310775
0.1112357	0.057958	0.05777672	0.05489686
0.1239883	0.05660486	0.05665341	0.05373922
0.1203422	0.0568541	0.05673431	0.05386969
0.1130548	0.05946015	0.05922693	0.05598845
0.117792	0.05580927	0.0559651	0.05280584
0.1143021	0.05858752	0.0587096	0.05502232
0.1209207	0.05789784	0.05794966	0.05470222
0.1273404	0.05930031	0.05887728	0.05572379
0.1191812	0.05865273	0.05828594	0.05508476
0.1140442	0.05606799	0.0561532	0.05317701
0.1217673	0.05719384	0.05697058	0.05400616
0.1175857	0.05614038	0.05618793	0.05296737
0.1160895	0.05603181	0.05508049	0.05244977
0.1190733	0.05870308	0.05843022	0.05532961
0.1181113	0.05675419	0.05683162	0.05384266
0.1204802	0.0555993	0.0553779	0.05274404
0.121378	0.05754397	0.05748002	0.0544953
0.1207155	0.05788506	0.05722759	0.05414952
0.1183137	0.05771734	0.05713921	0.05394573
0.1273816	0.05808203	0.05782661	0.0545058
0.1199137	0.0566417	0.05599366	0.05328991
0.1263911	0.05845615	0.05795786	0.05476301
0.1258467	0.05686198	0.05650095	0.05358653
0.1182615	0.05749231	0.05703925	0.05414142
0.1170791	0.05809575	0.05754748	0.05427481
0.1166729	0.05746927	0.05697133	0.05385977
0.1267153	0.05764826	0.05724595	0.05431576
0.1215321	0.0569823	0.05703314	0.05401694
0.1199492	0.05891034	0.05815777	0.05476515
0.1169695	0.05690947	0.05674768	0.05368509
0.1164543	0.05924218	0.05896927	0.05591941
0.1133671	0.05970215	0.0588368	0.05550531
0.1147825	0.05613665	0.05556369	0.05268648
0.1145043	0.05656808	0.05686979	0.05365983
0.1168336	0.05942132	0.05890705	0.05558161
0.1216838	0.05684726	0.05665651	0.05407837
0.119978	0.05904802	0.05823861	0.05501349
0.1203306	0.05661823	0.0563928	0.05389916
0.1190633	0.05639638	0.05648666	0.05356944
0.1202439	0.05733664	0.05709462	0.05404644
0.118202	0.05902264	0.05842455	0.05519469
0.11664	0.0582126	0.05798518	0.05453382
0.1174141	0.0574518	0.05715216	0.05431467
0.120629	0.05746331	0.05692024	0.05381806
0.1194753	0.05682642	0.0565192	0.05352488
0.1125626	0.05549959	0.05541055	0.05257872
