SRS	ODS	RDS	OPT
0.1240289	0.05466429	0.05471925	0.05223921
0.112912	0.05716914	0.05697008	0.0538858
0.1147631	0.05851699	0.05817807	0.05492262
0.116069	0.05743436	0.0570594	0.05386428
0.1179128	0.05665547	0.05661555	0.05366402
0.1238437	0.05777791	0.05800602	0.05435269
0.1263736	0.05707252	0.05734608	0.05396395
0.1179752	0.05575796	0.05505477	0.05230343
0.1243371	0.05787127	0.05717637	0.05395991
0.1206313	0.05684563	0.05676876	0.05393895
0.1170722	0.05734329	0.05731473	0.05421866
0.1193025	0.05568605	0.05521651	0.05252529
0.1158543	0.05989329	0.05965973	0.05587
0.1169905	0.05801634	0.05699597	0.05382701
0.119756	0.05713111	0.05689415	0.05402741
0.1241518	0.05656619	0.05654587	0.0535669
0.122542	0.05803865	0.05747403	0.0545852
0.1278878	0.05878849	0.05889327	0.05545807
0.1225838	0.05686757	0.05655684	0.05371659
0.1258463	0.05812401	0.05818853	0.05496874
0.114501	0.05752237	0.05736763	0.05448671
0.1150161	0.05674229	0.05651915	0.05363531
0.1205643	0.05680617	0.05661363	0.05368216
0.1182685	0.05752537	0.05639737	0.05349066
0.1176258	0.05660243	0.05633205	0.05351857
0.1250896	0.05737844	0.05713123	0.0542863
0.1123504	0.05750291	0.05710795	0.05407738
0.1194487	0.0583229	0.0579046	0.05478593
0.1219416	0.05868953	0.05835964	0.05518851
0.1216618	0.05841383	0.05828662	0.05484137
0.1258471	0.05802341	0.0579623	0.05440677
0.1302087	0.05759549	0.05712803	0.05435639
0.1170246	0.05870661	0.05835175	0.05509261
0.1211965	0.05915294	0.05846209	0.05497869
0.1185592	0.05634457	0.05629215	0.05353891
0.1157826	0.05882236	0.05839522	0.05531973
0.1186169	0.05658025	0.05651649	0.05369034
0.1222241	0.05720641	0.05684002	0.05408909
0.117856	0.05826955	0.05759894	0.05448196
0.1159256	0.05728542	0.05727402	0.05417008
0.1204208	0.05739901	0.05698957	0.05400216
0.1204599	0.05732249	0.05735257	0.05404655
0.1198684	0.060283	0.0598817	0.05652618
0.1270469	0.05611175	0.05604752	0.05283962
0.1212546	0.0567556	0.0564563	0.05341121
0.1211284	0.05772685	0.05704052	0.0538992
0.1225962	0.05711564	0.05714624	0.05396876
0.121219	0.05589123	0.05536623	0.05274189
0.1136539	0.05835044	0.05801221	0.05482125
0.1306315	0.056901	0.05638165	0.05347163
0.1173102	0.05640177	0.05641232	0.05352996
0.1156801	0.05623174	0.05593965	0.05309814
0.1239308	0.05795599	0.05781468	0.0547532
0.1221384	0.05751383	0.0570505	0.05398007
0.1193563	0.05596725	0.05573201	0.05291968
0.1188222	0.05700294	0.05676003	0.05406268
0.116911	0.05792953	0.05801264	0.05442688
0.1212234	0.05916817	0.0585468	0.05526391
0.110287	0.0568792	0.05649868	0.05355945
0.1231235	0.05804774	0.05775934	0.05483917
0.1207048	0.05814853	0.05779715	0.05444507
0.1111321	0.05845614	0.05803619	0.05505857
0.1274547	0.0558231	0.0552086	0.05231793
0.1233198	0.05811811	0.05788311	0.05491766
0.1178686	0.05665635	0.05664417	0.05353404
0.1282455	0.05851503	0.05822106	0.05517701
0.1168105	0.05707943	0.05720181	0.05401316
0.1210758	0.05823527	0.05814687	0.05472287
0.1229335	0.05763995	0.05708688	0.05411158
0.1215709	0.05582534	0.05563083	0.05281834
0.1194394	0.0577899	0.05681198	0.05378116
0.1225468	0.05663363	0.05668507	0.05368369
