SRS	ODS	RDS	OPT
0.1227968	0.06300508	0.05675783	0.05382123
0.1203404	0.0662711	0.05796734	0.05478694
0.1147762	0.06869423	0.05762831	0.05471295
0.1115423	0.06878568	0.05663999	0.05366532
0.1229662	0.06561725	0.05697032	0.0539844
0.1223336	0.06929332	0.05758997	0.05453185
0.1256184	0.06780217	0.05818764	0.05460715
0.116453	0.06485877	0.05624283	0.05289981
0.1189639	0.06425518	0.05454517	0.05197583
0.1263127	0.0675753	0.0578973	0.05467301
0.1161275	0.06624799	0.05757278	0.05442046
0.1233414	0.06863013	0.05670896	0.05369646
0.1219266	0.0686244	0.05813002	0.05463979
0.1167586	0.07046696	0.05707297	0.05425126
0.1278859	0.06526808	0.05669485	0.05365408
0.117258	0.06668226	0.05655802	0.05362628
0.1240004	0.06940037	0.05841171	0.0551806
0.1270292	0.06706597	0.05808603	0.05504639
0.129198	0.0702254	0.05869573	0.05499582
0.1238812	0.06158954	0.05603761	0.05319699
0.1206098	0.06437376	0.05647303	0.0538837
0.1196372	0.06999478	0.05777357	0.05485536
0.1228137	0.06586497	0.05672948	0.05389553
0.1206779	0.06496031	0.05526887	0.05269798
0.1112006	0.06965028	0.05789946	0.0547772
0.1245015	0.0687945	0.05795748	0.05489715
0.1221068	0.0663013	0.05768208	0.05455781
0.122739	0.06473098	0.05617316	0.05331581
0.1231323	0.06344251	0.05519516	0.05230986
0.1154285	0.06802506	0.05838432	0.05508356
0.1247663	0.07057053	0.05737887	0.05434678
0.1272274	0.06913633	0.057995	0.05494347
0.1178448	0.06741456	0.05761075	0.05456994
0.1218485	0.06924212	0.0565568	0.05353525
0.1166879	0.06943633	0.05781281	0.05471893
0.1239903	0.06507667	0.05652947	0.05400046
0.1196911	0.06513373	0.05672915	0.05361899
0.1191546	0.06741705	0.0583612	0.05513036
0.1176281	0.06784813	0.05681445	0.05396063
0.1203676	0.0651286	0.05710986	0.0542612
0.121767	0.06356455	0.0560599	0.05314235
0.116849	0.06482079	0.05714222	0.05412275
0.1160757	0.06806786	0.0574676	0.054479
0.1246553	0.06852775	0.05814449	0.05425441
0.1232554	0.06535269	0.05662689	0.05375701
0.1217775	0.06756063	0.05769381	0.05462041
0.1222302	0.06856989	0.05790934	0.05474309
0.1205112	0.06671054	0.05701772	0.05430504
0.1224501	0.06747136	0.05920457	0.0559159
0.1224992	0.07067341	0.05634721	0.05339181
0.11149	0.06292825	0.05649691	0.05332269
0.1190007	0.06675597	0.05686026	0.05381036
0.1310667	0.06687197	0.05694695	0.05393911
0.122408	0.06802981	0.05761896	0.05452061
0.1202468	0.06437031	0.05599829	0.05330132
0.1234276	0.06424784	0.05701737	0.0544368
0.1255306	0.06819869	0.05642255	0.05360001
0.1207312	0.06645176	0.05592981	0.05310775
0.1112357	0.06675703	0.05777672	0.05489686
0.1239883	0.06516926	0.05665341	0.05373922
0.1203422	0.06537752	0.05673431	0.05386969
0.1130548	0.06926746	0.05922693	0.05598845
0.117792	0.06470916	0.0559651	0.05280584
0.1143021	0.0667517	0.0587096	0.05502232
0.1209207	0.06717521	0.05794966	0.05470222
0.1273404	0.06805177	0.05887728	0.05572379
0.1191812	0.06910192	0.05828594	0.05508476
0.1140442	0.06358439	0.0561532	0.05317701
0.1217673	0.06685432	0.05697058	0.05400616
0.1175857	0.06340935	0.05618793	0.05296737
0.1160895	0.06575512	0.05508049	0.05244977
0.1190733	0.06621506	0.05843022	0.05532961
0.1181113	0.06323317	0.05683162	0.05384266
0.1204802	0.06418859	0.0553779	0.05274404
0.121378	0.06659462	0.05748002	0.0544953
0.1207155	0.06544755	0.05722759	0.05414952
0.1183137	0.07231087	0.05713921	0.05394573
0.1273816	0.06730341	0.05782661	0.0545058
0.1199137	0.06689316	0.05599366	0.05328991
0.1263911	0.06933517	0.05795786	0.05476301
0.1258467	0.06619841	0.05650095	0.05358653
0.1182615	0.06867849	0.05703925	0.05414142
0.1170791	0.07113268	0.05754748	0.05427481
0.1166729	0.06670983	0.05697133	0.05385977
0.1267153	0.07049761	0.05724595	0.05431576
0.1215321	0.06486609	0.05703314	0.05401694
0.1199492	0.07194456	0.05815777	0.05476515
0.1169695	0.06475062	0.05674768	0.05368509
0.1164543	0.068568	0.05896927	0.05591941
0.1133671	0.07288675	0.0588368	0.05550531
0.1147825	0.06734429	0.05556369	0.05268648
0.1145043	0.06287229	0.05686979	0.05365983
0.1168336	0.06993929	0.05890705	0.05558161
0.1216838	0.06718335	0.05665651	0.05407837
0.119978	0.07182434	0.05823861	0.05501349
0.1203306	0.06583457	0.0563928	0.05389916
0.1190633	0.06384476	0.05648666	0.05356944
0.1202439	0.0668182	0.05709462	0.05404644
0.118202	0.06823345	0.05842455	0.05519469
0.11664	0.06879426	0.05798518	0.05453382
0.1174141	0.06518835	0.05715216	0.05431467
0.120629	0.0668719	0.05692024	0.05381806
0.1194753	0.06637545	0.0565192	0.05352488
0.1125626	0.06458592	0.05541055	0.05257872
0.1306255	0.06484274	0.05638603	0.05346089
0.1192832	0.06434273	0.05643472	0.0537356
0.1201117	0.06820738	0.05895707	0.05559812
0.1180608	0.06617764	0.05737278	0.05434425
0.1311188	0.06456866	0.05701533	0.05362206
0.1195877	0.0694657	0.05832174	0.05499143
0.114305	0.06414373	0.05674001	0.05389906
0.1206724	0.07044153	0.05843625	0.05482683
0.1139577	0.06447005	0.05621917	0.05350608
0.1282007	0.06865963	0.05628498	0.05362629
0.1288376	0.0656198	0.05736741	0.05458669
0.1161076	0.06319894	0.0561827	0.05349128
0.1052035	0.06322176	0.05565045	0.05304456
0.1230343	0.06750192	0.05682763	0.05350528
0.1184387	0.06411362	0.05561458	0.05279041
0.1154527	0.07071738	0.05786538	0.05509071
0.1174363	0.06772857	0.05787113	0.05448548
0.1194928	0.06450512	0.05665599	0.05372021
0.1199319	0.06884607	0.05706711	0.05407466
0.1216874	0.06494091	0.05664263	0.05361717
0.120297	0.06395214	0.05705012	0.05416918
0.1307486	0.06912236	0.05781385	0.05441475
0.1297576	0.06204993	0.05556605	0.05284135
0.1223555	0.06375813	0.057234	0.05440433
0.1279269	0.06465102	0.0564699	0.05354397
0.1199233	0.06641025	0.05696641	0.05374666
0.126174	0.07271327	0.05926189	0.05583806
0.1210381	0.06433049	0.05654865	0.05363572
0.1141236	0.06996041	0.05716705	0.0542875
0.1215313	0.06811482	0.05760754	0.05425164
0.1269304	0.06687384	0.05653232	0.05389119
0.1192575	0.06446955	0.05583987	0.05303326
0.1200445	0.06577906	0.05744567	0.05431034
0.1183338	0.06497451	0.05629785	0.05353512
0.1204111	0.07016116	0.05903853	0.0556484
0.1142521	0.06785192	0.05639655	0.05351186
0.1200276	0.07054105	0.05586618	0.05313391
0.1192227	0.07101156	0.05714074	0.05398194
0.117026	0.06785332	0.0575726	0.0543155
0.1161841	0.06531519	0.05599113	0.05299622
0.1264139	0.06557021	0.05663219	0.0538768
0.1173398	0.0732289	0.05912626	0.05544322
0.1220288	0.06687797	0.05841287	0.05524079
0.1175779	0.06127553	0.05530987	0.05263026
0.1146234	0.0682445	0.05653072	0.05376924
0.119472	0.06518575	0.056032	0.05334099
0.120628	0.07182958	0.0578778	0.05467286
0.1228783	0.06811636	0.05771674	0.05458803
0.1202492	0.06740232	0.05801843	0.05466662
0.1210595	0.0703023	0.05687987	0.0538499
0.1268734	0.06752197	0.05747486	0.05411979
0.1267527	0.0691488	0.05858248	0.05508018
0.120393	0.06844308	0.05792805	0.05486905
0.1299729	0.0654556	0.05805605	0.05494035
0.1227131	0.06481965	0.05876079	0.05516313
0.1213164	0.06472354	0.05634189	0.05383883
