SRS	ODS	RDS	OPT
0.1084906	0.05337473	0.04996238	0.04996238
0.1037202	0.05649759	0.05153123	0.05153123
0.1042953	0.05778402	0.05172197	0.05172197
0.1038899	0.05932019	0.05117799	0.05117799
0.1087352	0.05614486	0.05140228	0.05140228
0.1117437	0.05762831	0.05244293	0.05244293
0.1100811	0.05628685	0.05204853	0.05204853
0.1054145	0.05596309	0.05029363	0.05029363
0.1108118	0.05759193	0.05087144	0.05087144
0.1127656	0.05601358	0.051864	0.051864
0.1053686	0.05758372	0.0519305	0.0519305
0.1091959	0.05613419	0.05056544	0.05056544
0.1059966	0.0584325	0.05276134	0.05276134
0.1048941	0.05874939	0.05080751	0.05080751
0.1100807	0.05647824	0.05164268	0.05164268
0.109086	0.05540793	0.0507961	0.0507961
0.112152	0.05835491	0.05219974	0.05219974
0.1131251	0.05762278	0.05234992	0.05234992
0.1115382	0.05693052	0.05149118	0.05149118
0.1132961	0.05607047	0.05177746	0.05177746
0.1064003	0.05630339	0.05144401	0.05144401
0.105232	0.05874384	0.05184556	0.05184556
0.1104371	0.05681453	0.05134387	0.05134387
0.1073661	0.05837862	0.0506251	0.0506251
0.1030396	0.05648855	0.05105387	0.05105387
0.1112828	0.05722956	0.05144236	0.05144236
0.105041	0.05489787	0.05129548	0.05129548
0.1090797	0.05589458	0.05112833	0.05112833
0.1089803	0.05628071	0.05095957	0.05095957
0.1040029	0.05910832	0.05232201	0.05232201
0.1126541	0.06012157	0.05209931	0.05209931
0.1158016	0.05907672	0.05226194	0.05226194
0.1065329	0.05775681	0.05215365	0.05215365
0.1097921	0.05970639	0.05210423	0.05210423
0.1053072	0.0575695	0.05185505	0.05185505
0.1101286	0.05684874	0.05203376	0.05203376
0.1093527	0.05678983	0.05165671	0.05165671
0.1102468	0.05617369	0.05148721	0.05148721
0.1068867	0.05744933	0.05152794	0.05152794
0.1078882	0.05612159	0.05170541	0.05170541
0.1095317	0.05623175	0.05086709	0.05086709
0.1046006	0.05531596	0.05111997	0.05111997
0.1067351	0.05943707	0.05313924	0.05313924
0.1105527	0.05872133	0.05101419	0.05101419
0.1065211	0.05614407	0.05098936	0.05098936
0.1114887	0.05791884	0.05123629	0.05123629
0.110992	0.05708516	0.0519432	0.0519432
0.1083848	0.05652376	0.050791	0.050791
0.1073808	0.05740249	0.05277899	0.05277899
0.1125615	0.05840881	0.05100318	0.05100318
0.1031021	0.05380767	0.05079947	0.05079947
0.1059668	0.05630713	0.05108891	0.05108891
0.1117321	0.05807555	0.05161459	0.05161459
