SRS	ODS	RDS	OPT
0.1232668	0.05411887	0.05388293	0.05151317
0.1113995	0.05636291	0.05557567	0.05273493
0.1127897	0.05799519	0.05681702	0.05384669
0.1143713	0.05700487	0.05593887	0.05300985
0.1164922	0.05652962	0.05549295	0.05279464
0.1212569	0.0566242	0.05635222	0.05326943
0.1239064	0.05669106	0.05604049	0.05286522
0.1165425	0.05531852	0.05421684	0.05141951
0.1216474	0.05710469	0.05587337	0.05277734
0.1187322	0.05657011	0.05588834	0.05309635
0.1152722	0.05671659	0.05616485	0.05325609
0.1173867	0.05507653	0.05436443	0.05160989
0.1137356	0.05976985	0.05875665	0.05506986
0.1147356	0.05793293	0.05602222	0.05294395
0.117859	0.05593246	0.05554711	0.05268583
0.1219456	0.05645569	0.05567229	0.05269494
0.1200178	0.05768594	0.05632906	0.05349321
0.1270459	0.05825552	0.0578015	0.05464054
0.121132	0.05641933	0.05582438	0.05287971
0.1234938	0.05719135	0.05728389	0.05387583
0.1121736	0.05677105	0.05619336	0.05344922
0.113127	0.0560951	0.05531072	0.05256909
0.1182664	0.05603658	0.05550114	0.05258633
0.1165301	0.05736426	0.05555862	0.05262816
0.1157921	0.05593732	0.0550047	0.05248544
0.1228412	0.05678643	0.05624012	0.05344717
0.1111755	0.05707348	0.05653399	0.0533279
0.1176865	0.0577497	0.05676187	0.05377146
0.1202799	0.05887595	0.05773505	0.05449123
0.1215498	0.05804687	0.05739331	0.05400912
0.1237627	0.0575089	0.05666297	0.05348557
0.1274632	0.05700044	0.05612682	0.05319858
0.1154526	0.05790212	0.05703054	0.05392766
0.1181641	0.05867545	0.0574139	0.05372758
0.1166765	0.05546975	0.05507622	0.05239843
0.1133122	0.05809729	0.05714155	0.05425131
0.1152135	0.0557475	0.05501846	0.05240792
0.1197383	0.05645201	0.05606546	0.05318754
0.1164066	0.05779477	0.05621728	0.05343701
0.11298	0.05683275	0.05610867	0.05321858
0.117573	0.05645786	0.05580188	0.0530703
0.1190696	0.05681579	0.0563314	0.05332848
0.118316	0.05945642	0.05880693	0.05524695
0.1248736	0.05580009	0.05499088	0.05196347
0.1200273	0.05614227	0.05555366	0.05257166
0.1179351	0.05740576	0.05593457	0.05297172
0.1206056	0.05624126	0.05583497	0.05295494
0.1190098	0.05539301	0.05447094	0.05176285
0.111169	0.05728812	0.05677044	0.05369519
0.1289419	0.05686852	0.0552895	0.05259073
0.1158732	0.05568197	0.05539921	0.05276644
0.1139889	0.05563716	0.05489659	0.05208465
0.1213273	0.05778107	0.05681608	0.05357963
0.1205563	0.05740037	0.05617121	0.05320767
0.1182064	0.05576745	0.05496538	0.05223429
0.1165343	0.05625032	0.0556408	0.05289038
0.1143106	0.05703489	0.05648193	0.05333418
0.1201157	0.05941525	0.05769802	0.05444
0.1076965	0.05604686	0.05526644	0.05244821
0.1206172	0.05717079	0.05638152	0.05373587
0.1189179	0.05773179	0.05675359	0.05335156
0.1095382	0.05790439	0.05720755	0.05417486
0.125948	0.05529897	0.05397702	0.05140297
0.1213224	0.05748153	0.05685415	0.05404014
0.1166047	0.05623506	0.05568053	0.0527583
0.1256569	0.05778758	0.0569484	0.05399266
0.1156093	0.0566034	0.05590372	0.05306379
0.119794	0.05727755	0.05691937	0.0535707
0.1206519	0.05698993	0.05601375	0.05301989
0.1198459	0.05530128	0.05474397	0.05190349
0.1177012	0.05726354	0.05592962	0.05292762
0.1203766	0.05581467	0.05566724	0.05270641
0.1176171	0.05697434	0.05657457	0.0536149
0.127472	0.05805376	0.05767868	0.05464818
0.1171189	0.05792081	0.05697268	0.05393363
0.1171614	0.0564373	0.05576752	0.05303039
0.1072275	0.05704194	0.05588619	0.05293582
0.1185239	0.05574281	0.05517312	0.05219572
0.1239808	0.05719575	0.05621251	0.05329625
0.1196424	0.05749017	0.05624369	0.05344659
0.1262085	0.0566308	0.05556282	0.05286906
0.1220187	0.05752295	0.05626695	0.05347524
0.1176849	0.05665302	0.05572599	0.05298705
0.1188678	0.0562209	0.05525415	0.0523226
0.1220152	0.0580393	0.05649649	0.05336058
0.1261444	0.0568025	0.05634395	0.05296166
0.1221635	0.05814075	0.05672076	0.05383057
0.1176111	0.05536153	0.05498521	0.05219824
0.1177322	0.05761963	0.05685329	0.05429263
0.1149453	0.05721647	0.05597479	0.05325195
0.1148988	0.05884637	0.05784372	0.05438314
0.1130384	0.05482845	0.05463368	0.0518584
0.1146924	0.05922198	0.05790349	0.05451551
0.1186671	0.0584335	0.05754155	0.05442701
0.1291482	0.05935382	0.05759448	0.05423565
0.1182434	0.05759301	0.05659795	0.05330874
0.1208674	0.05739706	0.05718313	0.05398271
0.1245605	0.05678737	0.05616965	0.05312782
0.120111	0.05765524	0.05656835	0.05343025
0.1142867	0.05454442	0.05401278	0.05132499
0.1180798	0.05862241	0.05789352	0.05480131
0.1150078	0.05896121	0.05694422	0.05350592
0.1235133	0.05503866	0.05463072	0.05186485
0.1156557	0.05705494	0.05607252	0.05329302
0.1240267	0.05662734	0.05534215	0.05259937
0.1231908	0.05853735	0.05775683	0.05462826
0.1212946	0.05817449	0.05686421	0.05374597
0.1142297	0.05640667	0.05619831	0.05320685
0.123473	0.05718388	0.05660921	0.05330113
0.1179295	0.05740026	0.05656554	0.05361333
0.1216144	0.05722903	0.05694085	0.0539986
0.1217925	0.05777319	0.05595461	0.05309854
0.1070642	0.05642547	0.05565284	0.05273425
0.1235441	0.05713404	0.05543041	0.05233258
0.1169361	0.05714939	0.05545642	0.05297205
0.1152208	0.05580266	0.05538695	0.05252312
0.1083462	0.05681074	0.05574186	0.05301743
0.1145851	0.05503258	0.05460879	0.05160057
0.1210597	0.05881235	0.0573968	0.05413254
0.1139628	0.05681867	0.05551944	0.05295617
0.1105942	0.05600956	0.05531667	0.0522238
0.1220228	0.05872103	0.0576985	0.05466504
0.1175894	0.05699904	0.0557009	0.05293204
0.1164722	0.05638468	0.05581278	0.05291366
0.1127482	0.05753133	0.05707384	0.05382505
0.1255034	0.05626184	0.05554265	0.05308726
0.1242054	0.05666845	0.0557596	0.05315946
0.1258386	0.05615726	0.05636634	0.05347891
0.1226296	0.05620421	0.0551833	0.05252563
0.1147521	0.05784558	0.05736718	0.05408722
0.1251677	0.05880656	0.05813849	0.05472498
0.1142321	0.05844095	0.0572008	0.05448224
0.1180739	0.05889238	0.0573782	0.05417883
0.1110702	0.05570486	0.05521372	0.05251701
0.124664	0.05812553	0.05683173	0.05412833
0.1277358	0.05846561	0.05701478	0.05373351
0.1222429	0.056641	0.05624766	0.05327284
0.1090681	0.05549234	0.05493586	0.05240549
0.1168913	0.05625541	0.05561503	0.05281935
0.118258	0.05816486	0.05687352	0.05367177
0.1196262	0.05854094	0.05676242	0.05377922
0.1126675	0.05624675	0.05542224	0.05261722
0.1142341	0.05770226	0.05671021	0.05379501
0.1159448	0.05531558	0.05494896	0.05217608
0.1288547	0.05889725	0.05803348	0.05463186
0.1216425	0.05716692	0.05686824	0.053707
0.1130751	0.05495297	0.05467217	0.05210899
0.1181618	0.0573257	0.05684814	0.05351184
0.1206697	0.05785827	0.05620749	0.05305502
0.1171489	0.056495	0.05535874	0.05263672
0.1211332	0.05803929	0.05666344	0.05368983
0.1217879	0.05901052	0.05780779	0.05453917
0.1259287	0.05831266	0.05765919	0.05432935
0.1171662	0.05689727	0.05606014	0.05287381
0.1218752	0.05714555	0.05624512	0.05303556
0.1118936	0.05668614	0.0558747	0.05282759
0.1196879	0.05719248	0.05595759	0.05325632
0.1247586	0.05719191	0.05727876	0.05418915
0.1203439	0.05674513	0.05623438	0.05318091
0.1153784	0.05682128	0.05605908	0.05307358
0.1104646	0.05750634	0.05659358	0.05358991
0.1233019	0.05700645	0.05617662	0.05310768
0.1085437	0.05591445	0.055199	0.05232689
0.1160451	0.05709666	0.05634922	0.05344741
0.1182925	0.05611738	0.05467783	0.05202045
0.1184496	0.05773171	0.05666096	0.05321635
0.1080312	0.05814401	0.05692224	0.05390803
0.119762	0.05750517	0.05692085	0.05391076
0.1204634	0.05699462	0.0559973	0.05331214
0.1215401	0.05813724	0.05673846	0.05360776
0.1192513	0.0564997	0.05624088	0.05337986
0.1203297	0.05708527	0.05585344	0.05299192
0.1160374	0.05596483	0.05475715	0.05191584
0.1214922	0.0570529	0.05704015	0.05397615
0.1146767	0.05821738	0.0571909	0.05378163
0.1297079	0.05767066	0.05599315	0.05316312
0.118883	0.05709542	0.0561212	0.05331409
0.1181008	0.05556259	0.05560678	0.05262827
0.1103535	0.05455175	0.05400863	0.05144453
0.1174372	0.05721069	0.05691253	0.05368284
0.1215048	0.05542433	0.05529587	0.05222403
0.1141878	0.05707825	0.05615236	0.05329321
0.1247217	0.05647181	0.05513344	0.05260756
0.1136909	0.05606597	0.05614112	0.05319209
0.1191504	0.05617932	0.05587109	0.0531322
0.1228237	0.05824942	0.05702885	0.05379199
0.1202317	0.05824503	0.05774296	0.05423734
0.1132484	0.05558577	0.05488233	0.05202334
0.1165743	0.05850807	0.05729179	0.05380897
0.1176468	0.05425482	0.0539205	0.05086345
0.1164462	0.05856523	0.05758429	0.05397899
0.1178462	0.05374157	0.05344359	0.05071124
0.1185483	0.05623452	0.05486857	0.05209986
0.1143872	0.05758539	0.05692425	0.05404148
0.1267263	0.05553741	0.05492464	0.05219545
0.113323	0.0570119	0.05595458	0.05292993
0.1153898	0.05800087	0.05616543	0.05302839
0.1242309	0.0566205	0.05615732	0.05328538
0.1155571	0.05580024	0.05601209	0.05285618
0.1172534	0.05543813	0.0554207	0.05254214
0.1172768	0.05633556	0.05502166	0.05215811
0.1148075	0.05776089	0.05638446	0.0532928
0.1297796	0.05975984	0.0576893	0.05441707
0.1134978	0.05439774	0.05440001	0.05142721
0.1133591	0.05779321	0.05682722	0.05409993
0.1082636	0.05741236	0.05572826	0.0528746
0.1159906	0.05721066	0.0555962	0.05271278
0.1213285	0.06013175	0.05790233	0.05476577
0.1183433	0.05578736	0.05518187	0.05249528
0.1143683	0.05546943	0.05435807	0.05151705
0.1160277	0.05605942	0.05531701	0.05269158
0.1181723	0.05942161	0.05747963	0.05446881
0.1152999	0.05736459	0.0555416	0.05242818
0.1194184	0.05738442	0.05620796	0.05317233
0.1139038	0.0572492	0.05625206	0.05300101
0.1242093	0.05675292	0.05600136	0.05333834
0.1222156	0.05887472	0.05787724	0.05467218
0.1198199	0.0599474	0.05789713	0.0545316
0.1139803	0.05745081	0.05677361	0.05360699
0.1217373	0.05531469	0.05501634	0.05209146
0.1165958	0.05650931	0.05472659	0.05192185
0.1046412	0.05486392	0.05419784	0.05171588
0.1215129	0.05776443	0.05654447	0.05329051
0.1178344	0.0572388	0.05655549	0.05337212
0.1182362	0.05799407	0.05709746	0.05382134
0.1168777	0.05545822	0.05537459	0.05243395
0.1114358	0.05693468	0.05646417	0.0535393
0.1159422	0.05785506	0.05628479	0.05342302
0.1155015	0.05909153	0.05733343	0.05399761
0.122349	0.05627015	0.0554208	0.05267854
0.1204963	0.05567212	0.05550143	0.05292383
0.1135154	0.05604679	0.05516958	0.05255168
0.1142366	0.05688501	0.05549062	0.05266033
0.1232882	0.05761313	0.05632209	0.05330344
0.1176512	0.05725069	0.05648623	0.05330764
0.1270449	0.05785476	0.05699096	0.05372654
0.1295979	0.05666164	0.05552375	0.0530405
0.1155277	0.05633307	0.05553092	0.0528615
0.1156762	0.05715971	0.05662286	0.05372936
0.1203461	0.0563346	0.05551352	0.05262009
0.115565	0.05684875	0.05600106	0.05336823
0.1192663	0.05779208	0.05674194	0.05392252
0.117091	0.05671434	0.05583632	0.05287065
0.1171655	0.05799584	0.05744494	0.05438505
0.1277052	0.0597359	0.05909079	0.05544875
0.1159914	0.05489964	0.05387159	0.05128819
0.1179272	0.0569239	0.05577156	0.05292071
0.1192745	0.05812474	0.05701567	0.05378732
0.1136494	0.05571509	0.05489257	0.05236943
0.1189641	0.0550318	0.05519681	0.05216559
0.1250693	0.05640503	0.05541129	0.05281063
0.1167947	0.0576287	0.05634295	0.05309286
0.1241073	0.05749742	0.05576667	0.05290045
0.1184486	0.05735213	0.0564902	0.0533304
0.1229309	0.05405518	0.05392915	0.05132443
0.1213392	0.05731451	0.05687034	0.05396077
0.1081814	0.05621894	0.05482778	0.05208073
0.1137322	0.05745584	0.05665437	0.05353649
0.1271899	0.0581545	0.05682762	0.05379505
0.1273262	0.05729675	0.05607688	0.05322451
0.1156658	0.05788506	0.05768118	0.05433084
0.1189918	0.05680743	0.05601641	0.0529461
0.1187175	0.05758387	0.05696448	0.05396609
0.11549	0.05522894	0.05458719	0.05198019
0.1094492	0.05588401	0.05519455	0.05231246
0.1150845	0.05602245	0.05519522	0.05230059
0.1178205	0.05599049	0.05591182	0.05285655
0.12149	0.05675459	0.05540126	0.05259291
0.1162651	0.05670138	0.05545005	0.05241373
0.1288691	0.05903104	0.05748339	0.05450901
0.1226286	0.05518396	0.05483764	0.05189525
0.1137203	0.05865729	0.0579461	0.05455174
0.1120878	0.0587984	0.05658978	0.05322509
0.1181734	0.05554325	0.05500036	0.05243057
0.1150931	0.05672229	0.05593413	0.0526022
0.1183914	0.05807475	0.05692879	0.05396812
0.1205077	0.05543577	0.05484812	0.05207686
0.1117488	0.05470877	0.05353286	0.05091185
0.1098088	0.05570563	0.0545807	0.05173707
0.1182269	0.05657332	0.05504984	0.05195168
0.1093977	0.05467618	0.05376403	0.05124453
0.1165379	0.06012437	0.05763496	0.05412591
0.1267423	0.05736705	0.05694064	0.05378225
0.1097442	0.05598086	0.05579739	0.05290124
0.1256061	0.05799705	0.05644268	0.05324471
0.1081204	0.05544588	0.05503514	0.05228691
0.1146041	0.05514766	0.05466034	0.05204613
0.1174096	0.0570279	0.05625534	0.05329275
0.1143678	0.05776643	0.05664454	0.05352315
0.1165182	0.0574224	0.05671737	0.05398396
0.1131871	0.05538197	0.05461324	0.05196936
0.1181503	0.05856896	0.05737128	0.05454953
0.1187239	0.0581228	0.05625743	0.05327439
0.1191448	0.05670771	0.05622691	0.05322495
0.1181038	0.06017377	0.05922183	0.0556862
0.1232056	0.05835546	0.05739523	0.05398639
0.1161446	0.05597811	0.05538477	0.0525369
0.1179318	0.05682653	0.05548926	0.05277281
0.1202413	0.05559269	0.05527245	0.05268949
0.1263481	0.05673327	0.056333	0.05312226
0.1237508	0.05706545	0.05600051	0.05309856
0.1148921	0.05459217	0.05354294	0.05084015
0.1225747	0.05644323	0.0556696	0.05251392
0.127485	0.05750212	0.05687663	0.05389443
0.1213715	0.05662203	0.05536744	0.05251656
0.1240923	0.05694824	0.05557325	0.05278252
0.1241792	0.05682703	0.05646887	0.05346377
0.1217993	0.05710556	0.05583807	0.05288613
0.1140924	0.05556563	0.05522497	0.0524112
0.1176077	0.05421979	0.05352241	0.05119312
0.120166	0.05582745	0.0551804	0.05253462
0.1103201	0.05628856	0.05484958	0.05188092
0.1175381	0.05688208	0.0560438	0.05327736
0.1226345	0.05685656	0.05584298	0.05297121
0.1199105	0.05705192	0.05515632	0.05219002
0.1166342	0.05669488	0.05559636	0.05265635
0.1180816	0.05618844	0.05491838	0.05235727
0.119326	0.05858027	0.05754848	0.05431863
0.1180154	0.05857122	0.05736639	0.05440929
0.1157184	0.0576339	0.05680993	0.05406215
0.1123227	0.0579749	0.05620689	0.05328176
0.1175241	0.05654132	0.05599895	0.05266954
0.1223539	0.05524942	0.05516941	0.05265692
0.1156028	0.05551163	0.05490713	0.05221056
0.1223272	0.05835146	0.05693142	0.05392755
0.1172961	0.05778065	0.05674087	0.05363174
0.1229776	0.05780212	0.05665191	0.05377481
0.1252818	0.05695642	0.05571442	0.05282625
0.1164775	0.05737013	0.05647176	0.05337347
0.1098607	0.05531883	0.05464106	0.05172073
0.1159325	0.05676426	0.05548224	0.05254591
0.1226782	0.05645863	0.05594069	0.05287324
0.1192913	0.05618085	0.05559459	0.0529844
0.1122542	0.05846557	0.05700032	0.05382079
0.1135285	0.05625324	0.05554146	0.05265869
0.1173656	0.05723594	0.05572442	0.05289151
0.1181954	0.05588686	0.05564026	0.05270043
0.1216963	0.05949563	0.05799545	0.05455337
