SRS	ODS	RDS	OPT
0.5851394	0.5159159	0.5613506	0.5613506
0.5522093	0.5511046	0.5380803	0.5380803
0.3877889	0.69166	0.588657	0.588657
0.2857675	0.6143602	0.5347498	0.5347498
0.4509821	0.365028	0.4475737	0.4475737
0.4922478	0.4313018	0.498434	0.498434
0.7943512	0.5187928	0.4927713	0.4927713
0.5395021	0.463401	0.5419262	0.5419262
0.4148261	0.5186992	0.4214385	0.4214385
0.3754882	0.5214144	0.5143148	0.5143148
0.3399043	0.3995112	0.4476138	0.4476138
0.5315354	0.4584037	0.4461973	0.4461973
0.4976354	0.5032647	0.5206209	0.5206209
0.5282209	0.5495581	0.6534862	0.6534862
0.6294259	0.4253448	0.4209582	0.4209582
0.5171558	0.5038368	0.5134575	0.5134575
0.3563415	0.4321051	0.4514383	0.4514383
0.6107649	0.56747	0.5033888	0.5033888
0.6252713	0.5320747	0.6457836	0.6457836
0.4126461	0.504389	0.4060598	0.4060598
0.4249314	0.4186622	0.4150995	0.4150995
0.4961679	0.5170776	0.4913469	0.4913469
0.5172961	0.5226143	0.4565574	0.4565574
0.5160502	0.4853109	0.4249723	0.4249723
0.4844177	0.3752169	0.5399015	0.5399015
0.5511703	0.5269276	0.4990238	0.4990238
0.4896347	0.6578843	0.6886017	0.6886017
0.4527405	0.5261183	0.5208308	0.5208308
0.6269861	0.5170224	0.5107542	0.5107542
0.7185332	0.5589238	0.6004112	0.6004112
0.5041445	0.5619524	0.4408891	0.4408891
0.5136303	0.3687682	0.4484321	0.4484321
0.3282149	0.6503789	0.5812158	0.5812158
0.5837614	0.4243357	0.5066018	0.5066018
0.523465	0.464232	0.4404334	0.4404334
0.2203979	0.5181646	0.4644753	0.4644753
0.3051543	0.5353109	0.4966198	0.4966198
0.3982001	0.531264	0.5871027	0.5871027
0.4298848	0.5860655	0.5846097	0.5846097
0.3805895	0.3780163	0.4449671	0.4449671
0.482073	0.4610802	0.5462956	0.5462956
0.6357561	0.5106531	0.5166649	0.5166649
0.4492385	0.4590464	0.4368815	0.4368815
0.7342067	0.5719157	0.4771049	0.4771049
0.7702899	0.4336519	0.4199398	0.4199398
0.3994378	0.5527918	0.57484	0.57484
0.3556874	0.4069839	0.5056635	0.5056635
0.5266765	0.4949478	0.5210612	0.5210612
0.4063375	0.4809624	0.5594763	0.5594763
0.6775768	0.5820077	0.5199751	0.5199751
0.4242982	0.5823673	0.464456	0.464456
0.4402278	0.3707443	0.3940421	0.3940421
0.7311147	0.4743559	0.5558164	0.5558164
0.6112662	0.4813357	0.5155861	0.5155861
0.5217322	0.5554267	0.6220129	0.6220129
0.567647	0.4225592	0.4758641	0.4758641
0.3739314	0.50078	0.5331011	0.5331011
0.4954513	0.4366849	0.4848974	0.4848974
0.3350658	0.484404	0.4194629	0.4194629
0.4881395	0.545746	0.5363351	0.5363351
0.6288296	0.4494181	0.4450495	0.4450495
0.2964228	0.6426472	0.5169494	0.5169494
0.5598786	0.4728213	0.4790803	0.4790803
0.4897233	0.4814235	0.5128358	0.5128358
0.6389657	0.5471504	0.5194237	0.5194237
0.455472	0.4508873	0.429206	0.429206
0.4481045	0.6138749	0.4765137	0.4765137
0.4146559	0.4396796	0.4310704	0.4310704
0.4291688	0.538576	0.458555	0.458555
0.4662836	0.4519272	0.4818837	0.4818837
0.5223877	0.5867076	0.52924	0.52924
0.5253138	0.5262224	0.5199091	0.5199091
0.3360616	0.5393287	0.6226627	0.6226627
0.4949724	0.5981071	0.4790192	0.4790192
0.5001655	0.4352362	0.4781028	0.4781028
0.5565175	0.5782379	0.5255373	0.5255373
0.3660766	0.4755528	0.5949594	0.5949594
0.7273325	0.4740024	0.4868353	0.4868353
0.3140953	0.3170497	0.4646103	0.4646103
0.6589335	0.5400913	0.5555018	0.5555018
0.6713269	0.5129407	0.4628367	0.4628367
0.5982255	0.4638125	0.4500816	0.4500816
0.5396773	0.4581953	0.5642659	0.5642659
0.5623599	0.5557557	0.5588413	0.5588413
0.5422564	0.4442734	0.4734233	0.4734233
0.4779496	0.4887244	0.5066603	0.5066603
0.5105082	0.5538156	0.5793939	0.5793939
0.3440787	0.509337	0.4977259	0.4977259
0.1632362	0.464923	0.4250309	0.4250309
0.4723288	0.5427022	0.5652353	0.5652353
0.4326596	0.5530804	0.6822882	0.6822882
0.4946359	0.4969806	0.434636	0.434636
0.4167493	0.6626328	0.5293222	0.5293222
0.4556401	0.5197646	0.528574	0.528574
0.5610904	0.4508737	0.5043533	0.5043533
0.3545547	0.5686732	0.4652035	0.4652035
0.4414191	0.3946919	0.4213034	0.4213034
0.6322785	0.487944	0.5138815	0.5138815
0.4239483	0.5363339	0.4980303	0.4980303
0.4419403	0.5599073	0.5324778	0.5324778
0.405047	0.5694022	0.4835814	0.4835814
0.561912	0.4258306	0.5026391	0.5026391
0.5291843	0.4653688	0.5445536	0.5445536
0.5560458	0.4484427	0.5631835	0.5631835
0.5310819	0.5420519	0.5067147	0.5067147
