SRS	ODS	RDS	OPT
1.032577	0.9564227	0.9738123	0.9738123
1.01514	1.101415	1.088607	1.088607
0.9066499	1.091326	1.041312	1.041312
0.7875078	1.097052	1.077182	1.077182
0.9928575	0.9144073	1.018185	1.018185
1.069618	0.9883732	1.038807	1.038807
1.215939	1.025051	1.014573	1.014573
1.045043	1.054644	1.08533	1.08533
0.916067	0.9535441	0.9486771	0.9486771
0.9241134	0.9807235	0.9451551	0.9451551
0.8396815	0.9640992	0.9129749	0.9129749
0.9978689	0.9193479	0.9411993	0.9411993
0.9798228	0.9859575	1.010053	1.010053
1.022551	1.050049	1.038415	1.038415
1.114673	0.9314132	0.9262557	0.9262557
1.021741	0.9832457	1.059471	1.059471
0.9021622	0.9601706	0.9400415	0.9400415
1.052383	1.006476	0.9939303	0.9939303
1.092899	1.050671	1.086425	1.086425
0.9186969	0.9398131	0.893624	0.893624
0.9574209	0.9157317	0.975233	0.975233
1.019713	1.064704	1.084266	1.084266
1.023116	1.005274	0.9776029	0.9776029
0.9613648	0.9689629	0.9504532	0.9504532
0.9664592	0.9782139	1.016589	1.016589
1.019889	0.9285817	0.964918	0.964918
0.9850505	1.147718	1.12747	1.12747
0.9875498	1.038202	0.9916935	0.9916935
1.085971	0.9968833	1.019002	1.019002
1.104554	1.050085	1.075114	1.075114
1.006371	1.019902	0.9628163	0.9628163
0.9984633	0.9002369	0.9213785	0.9213785
0.8287929	1.032488	0.9862181	0.9862181
1.022293	0.9341514	0.9702392	0.9702392
1.022063	0.9991352	1.002876	1.002876
0.7809594	1.022128	0.9818714	0.9818714
0.8393142	0.9340435	0.9746723	0.9746723
0.9729899	1.095225	1.081511	1.081511
0.9589951	1.047282	1.009898	1.009898
0.9078524	0.8998573	0.9051742	0.9051742
1.003983	0.998328	1.031153	1.031153
1.083204	0.9754212	0.9834216	0.9834216
0.9473569	0.9587037	1.009294	1.009294
1.140893	1.09483	1.035794	1.035794
1.212744	0.9124406	0.983155	0.983155
0.956239	0.9830302	1.020074	1.020074
0.9713692	1.033586	1.030207	1.030207
0.9859525	0.9347246	0.9394909	0.9394909
0.92332	1.045946	1.024066	1.024066
1.136428	1.114811	1.047022	1.047022
0.9140751	1.02916	0.9972448	0.9972448
0.978496	0.9123733	0.8529158	0.8529158
1.126383	1.039603	0.9617221	0.9617221
1.078646	1.01106	1.024272	1.024272
1.004661	1.092587	1.054715	1.054715
1.037696	0.9634369	0.9497041	0.9497041
0.9171453	1.047217	1.014773	1.014773
1.030752	1.018558	0.9985801	0.9985801
0.8399411	1.01076	0.9460749	0.9460749
0.9979947	1.083085	1.031893	1.031893
1.085371	0.998524	0.9451454	0.9451454
0.7932772	1.104622	1.084811	1.084811
1.118875	0.9712349	0.9477191	0.9477191
0.9401348	0.9572519	0.9616174	0.9616174
1.093307	0.9967715	0.9762204	0.9762204
0.9937579	0.9317706	0.8972258	0.8972258
0.9153713	1.010512	0.9885967	0.9885967
0.921111	0.967923	0.9936867	0.9936867
1.005289	1.005785	1.010705	1.010705
1.00404	0.9514038	0.9535987	0.9535987
1.003569	1.063708	0.9946152	0.9946152
1.046068	0.9940648	0.9751353	0.9751353
0.8838668	1.06507	1.085898	1.085898
0.9994946	1.052185	1.010558	1.010558
1.028035	1.0219	0.9700622	0.9700622
1.085525	1.155965	1.092375	1.092375
0.8422875	1.03502	1.009636	1.009636
1.159966	0.9858314	1.014554	1.014554
0.8691039	0.8661163	0.9408661	0.9408661
1.189534	1.205469	1.177686	1.177686
1.099202	0.9695173	0.9960886	0.9960886
1.027999	0.9757192	0.985614	0.985614
0.9994812	1.018479	1.059228	1.059228
1.019662	0.9905527	1.023506	1.023506
1.053412	1.023959	1.024372	1.024372
0.9917272	0.9502865	0.9750593	0.9750593
1.002105	1.049294	1.012912	1.012912
0.8814429	1.014996	0.9974301	0.9974301
0.709121	0.8965627	0.8725597	0.8725597
0.9601336	1.076392	1.114604	1.114604
0.9467845	1.069904	1.131092	1.131092
0.9396915	0.9282756	0.9493992	0.9493992
0.9237512	1.029123	1.048108	1.048108
