SRS	ODS	RDS	OPT
0.1504688	0.3129669	0.2766592	0.2425915
0.1947951	0.2013187	0.2380314	0.2205705
0.3690683	0.222423	0.1851046	0.2119212
0.377138	0.2577411	0.2855175	0.3107443
0.4243386	0.2853368	0.3412226	0.3576248
0.3753642	0.2936527	0.3341037	0.3283836
0.01389931	0.240737	0.2810483	0.3193257
0.4692302	0.3244069	0.3803234	0.4289448
0.341044	0.5144411	0.4155435	0.3830807
0.4701825	0.375445	0.3524157	0.3509747
0.1362295	0.2399439	0.3234559	0.3283066
0.3455148	0.3195763	0.3012971	0.3670185
0.08443334	0.3070645	0.3689177	0.3569868
0.2357887	0.2041582	0.2224984	0.158077
0.2479947	0.30816	0.1924913	0.3105283
0.419156	0.2771601	0.2230714	0.2435956
0.2104252	0.1234086	0.1861022	0.1827752
0.4534151	0.3340285	0.332814	0.3148303
0.2926422	0.2586383	0.3381562	0.2857943
0.3510365	0.281358	0.2696928	0.3677263
0.2750503	0.3698494	0.2815927	0.2448533
0.170493	0.3115155	0.3289546	0.2514858
0.4457448	0.3673619	0.3102068	0.2784205
0.3704439	0.3513913	0.340201	0.3621026
0.3184712	0.2373899	0.1836281	0.1539738
0.1131335	0.2854817	0.2306563	0.2389309
0.272096	0.3073437	0.3450546	0.333679
0.325409	0.332875	0.3071634	0.298723
0.4326232	0.4301746	0.4565296	0.4178393
0.3484154	0.2030204	0.33564	0.2878329
0.2150666	0.372265	0.3773052	0.3495495
0.2037631	0.1785545	0.3608356	0.3330972
0.2593728	0.3605449	0.2539443	0.2464382
0.4670135	0.3780425	0.2920504	0.3037179
0.1834831	0.06835068	0.2520799	0.2468792
0.2245802	0.3845206	0.3471121	0.3779662
0.2206329	0.3937077	0.3917951	0.3917147
0.2881173	0.2233099	0.2725243	0.2603735
0.5212628	0.4014671	0.3292022	0.2652625
0.1801791	0.3488454	0.3185776	0.3439931
0.2243691	0.2812487	0.298091	0.3124838
0.1860245	0.2734907	0.255729	0.2175429
0.5363505	0.3035734	0.3198445	0.3438925
0.2047902	0.210786	0.2421295	0.2409313
-0.02729275	0.3488172	0.2496594	0.3128037
0.3500097	0.2844569	0.2659691	0.2233577
0.174005	0.2564718	0.3169259	0.3103479
0.2268014	0.3046487	0.3065067	0.245112
0.3379833	0.1561824	0.2958057	0.2217227
0.2471844	0.4354479	0.4068291	0.388251
0.3419564	0.3855516	0.2970889	0.3129362
0.2659751	0.3320257	0.2317442	0.2513638
-0.04955877	0.2895877	0.3116795	0.3124892
0.3742374	0.3374707	0.2550069	0.3014041
0.2396103	0.226792	0.2655498	0.2390468
0.3351229	0.2139129	0.2426258	0.2273724
0.4202433	0.3842387	0.4087634	0.3883662
0.344471	0.5492581	0.3934435	0.3792009
0.3195838	0.3814879	0.2930703	0.3568433
0.4394453	0.2463998	0.3083737	0.3010475
0.2295326	0.4205791	0.3166958	0.2925948
0.2913691	0.1775326	0.3171405	0.3182805
0.4822922	0.3263581	0.3031443	0.3170462
0.4436014	0.3662345	0.4108129	0.3837416
0.3901385	0.2969479	0.3339377	0.3548994
0.3340371	0.3927338	0.2376929	0.27169
0.1737997	0.2866357	0.1932085	0.2094571
0.3445659	0.3652524	0.3629847	0.3109409
0.3614428	0.3833926	0.4282962	0.3717298
0.2816112	0.4063648	0.2693408	0.2704645
0.350728	0.4435779	0.3100254	0.2708365
0.322433	0.3770302	0.2437896	0.2519201
0.3934654	0.3547733	0.2549722	0.1649193
0.5202217	0.3400277	0.3483421	0.4139481
0.3636575	0.2529817	0.3666919	0.332827
0.03288019	0.2542741	0.2210464	0.2024122
0.1333218	0.1731477	0.2557768	0.2772604
0.1804261	0.3335015	0.2521462	0.2360594
0.3894699	0.2080319	0.2149178	0.3027216
0.4522649	0.175814	0.3186505	0.2614462
0.6057062	0.4512346	0.3603572	0.3187971
0.3519284	0.2851842	0.317093	0.3359067
0.1287313	0.1849446	0.2984234	0.2961392
0.4475937	0.2583506	0.3464993	0.2797331
0.392459	0.2783767	0.3568853	0.3847281
0.3413947	0.4586537	0.4310774	0.3532211
0.2303395	0.2672496	0.2691157	0.2395302
0.2892901	0.246982	0.2553898	0.2948663
0.5061649	0.3790374	0.2413256	0.2804624
0.1397339	0.2502941	0.2956192	0.3141887
0.4421196	0.3652821	0.3165509	0.2594629
0.4476195	0.3313571	0.3191379	0.316846
0.1977433	0.1286058	0.2910446	0.3246104
0.4183821	0.2470806	0.396193	0.4515907
0.1898078	0.3730837	0.3413957	0.3155584
0.3898618	0.382426	0.3437445	0.3169276
0.358124	0.3034678	0.307555	0.2974837
0.3729054	0.2386743	0.2325376	0.2645026
0.284786	0.1805509	0.294638	0.2755998
0.342176	0.3952762	0.3604059	0.3414894
0.2778889	0.3872172	0.2660234	0.2895625
0.05678027	0.2426219	0.2610881	0.1868677
0.3645414	0.2263945	0.2953092	0.3263944
0.2013651	0.3281301	0.338499	0.3383959
0.3903136	0.278201	0.3512356	0.341775
0.3128905	0.3771295	0.3635066	0.3340592
0.4461194	0.4737708	0.3664625	0.3401532
0.284694	0.3565574	0.3201878	0.3017322
0.5727454	0.2957757	0.2319754	0.2222853
0.2264088	0.3472928	0.3943662	0.3855919
0.3066726	0.459213	0.4076048	0.3318158
0.3216977	0.2869819	0.317904	0.3307642
0.241447	0.3085187	0.3192713	0.3345062
0.4124698	0.2988176	0.2956199	0.3207758
0.1551426	0.07444567	0.2329725	0.2377937
0.4505557	0.4865989	0.4734709	0.4363456
0.4395475	0.2312184	0.358734	0.3141734
0.08391828	0.1669221	0.2608619	0.3393139
0.3997457	0.4107859	0.4242777	0.4181972
0.212266	0.2087352	0.2367879	0.2093887
0.3695507	0.2241976	0.2450305	0.2669012
0.3440697	0.295189	0.2966681	0.2871599
0.2211755	0.3037825	0.343297	0.3103963
0.3603789	0.4684167	0.3647466	0.3957224
0.2333881	0.4260811	0.3282154	0.2878406
0.1210144	0.2541636	0.2174216	0.2683191
0.2364495	0.2853017	0.3206565	0.3255299
0.3423984	0.2586858	0.3721007	0.3785608
0.4351857	0.3179482	0.2366895	0.2712147
0.250184	0.3223128	0.3206466	0.3141553
0.4317702	0.1614857	0.2557187	0.2298267
0.2700973	0.1767854	0.2106523	0.2233473
0.2898765	0.2614661	0.2925225	0.2772158
0.3420142	0.3091534	0.3462073	0.3532291
0.2398086	0.1289538	0.1626495	0.1991718
0.3539873	0.4021411	0.3598575	0.3207893
0.02740984	0.3177941	0.1994543	0.2524214
0.1717233	0.4606468	0.3963846	0.3488396
0.3001049	0.308736	0.3008369	0.259046
0.178603	0.1817964	0.1769581	0.2320121
0.287086	0.4565438	0.4104261	0.3528719
0.3741944	0.3893195	0.3621833	0.359684
0.2545317	0.123817	0.1821888	0.2553759
0.3036864	0.3698964	0.2558197	0.2377928
0.4650002	0.3703968	0.3039325	0.324284
0.2644902	0.3493158	0.2779507	0.2674167
0.2083728	0.222564	0.2618866	0.2954076
0.3907133	0.4474133	0.3602301	0.3346115
0.3255528	0.2778818	0.314595	0.28651
0.2526719	0.1924664	0.290584	0.3249798
0.3594626	0.04903553	0.2310123	0.285227
0.3148693	0.3430533	0.26918	0.2170143
0.2448482	0.2002968	0.3810482	0.3548003
0.09846415	0.2119645	0.2352041	0.2289638
0.4853741	0.1947899	0.1918515	0.2320605
0.1883537	0.3370928	0.3462861	0.3548586
0.2515979	0.2532405	0.2101112	0.2324178
0.2850913	0.20802	0.2330894	0.2445167
0.1887824	0.2609062	0.4109542	0.3802111
0.4061502	0.3712683	0.2853662	0.3261824
0.2637101	0.2844219	0.3346538	0.2860465
0.2173064	0.2864208	0.2415616	0.273693
0.07064065	0.278914	0.279952	0.3294074
0.3639673	0.3956846	0.2567702	0.2423924
0.08396162	0.3608546	0.2434545	0.2686951
0.3676254	0.2186242	0.2356497	0.2472356
0.1876888	0.3566859	0.3212164	0.360476
0.5017199	0.3857591	0.328242	0.3158471
0.2176929	0.3194795	0.283462	0.3028566
0.3818309	0.3801933	0.2974867	0.3433646
0.2604117	0.2146126	0.2648143	0.3159513
0.2516804	0.2358092	0.306935	0.2730234
0.3219491	0.2532006	0.2145889	0.2450596
0.1728418	0.2994773	0.2368209	0.254042
0.4660315	0.4194218	0.392431	0.3662196
0.4486826	0.3735101	0.3888671	0.3401484
0.1702211	0.3209616	0.3356331	0.3426176
0.211677	0.1909248	0.2256766	0.2692819
0.2207704	0.2678447	0.3361149	0.2994976
0.3556937	0.1830041	0.2696468	0.2815418
0.3855968	0.4331268	0.4383702	0.3789473
0.3959877	0.3782279	0.4219814	0.4047509
0.2835248	0.267754	0.2804654	0.2854642
0.4388977	0.2425064	0.3180405	0.3862638
0.1941803	0.291638	0.3324806	0.3544176
0.4214795	0.4198901	0.3316543	0.2802465
0.2307334	0.1340813	0.283187	0.2563278
0.2579241	0.3787303	0.2862125	0.2690805
0.416527	0.1888689	0.2327253	0.2222561
0.6353414	0.4877509	0.3766092	0.3542585
0.4088483	0.5903411	0.3560699	0.3269879
0.35582	0.337511	0.3125965	0.3384537
0.3796997	0.1942963	0.2698312	0.315644
0.6143162	0.5428314	0.411607	0.4298571
0.4215505	0.4539353	0.3705445	0.4547924
0.3954018	0.3133317	0.2485804	0.2373585
0.5574264	0.3162	0.242115	0.2155846
0.342755	0.1709788	0.2839469	0.2865804
0.4583096	0.3031286	0.3105338	0.3317691
0.219379	0.2608281	0.1845552	0.2772571
0.04208968	0.1703138	0.2105622	0.2680114
0.2353488	0.2960342	0.336284	0.2988498
0.1512304	0.1626518	0.2257664	0.2521008
0.3845468	0.3253134	0.2854642	0.3099895
0.3281026	0.4309732	0.2885905	0.3670208
0.4943783	0.2914528	0.2477389	0.2790223
0.2528399	0.1700586	0.1527972	0.2010504
0.3973703	0.3656827	0.4185248	0.3868143
0.4162032	0.3840427	0.2487632	0.3197994
0.4923503	0.2954392	0.3686838	0.3424827
0.1335728	0.2805042	0.3008798	0.2396501
0.5280115	0.3137133	0.380531	0.3549145
0.2086117	0.2911399	0.2977107	0.3326236
0.2473558	0.3563236	0.2913582	0.3134231
0.05727498	0.2155115	0.1692586	0.2013372
0.258551	0.2330677	0.2682231	0.2934104
0.4327516	0.3804324	0.2681989	0.2738527
0.1216584	0.3937837	0.3568987	0.3383643
0.2289579	0.2701593	0.3534842	0.3104153
0.3764895	0.4039154	0.3063502	0.3963408
0.2794018	0.3973435	0.3604196	0.3819215
0.2629214	0.2558447	0.1935102	0.2197524
0.2467518	0.3533942	0.3694655	0.336792
0.0364852	0.3163983	0.2999	0.2618392
0.3178591	0.4223932	0.3683448	0.3485253
0.09259196	0.2374627	0.2820316	0.2964045
0.3460656	0.4307788	0.4126707	0.3669055
0.3285479	0.2432664	0.2616372	0.3386882
0.2782633	0.4057163	0.3197293	0.2942111
0.4317197	0.3114625	0.2819259	0.2907114
0.1907844	0.1985523	0.2296844	0.2317403
0.1695016	0.09593754	0.1922258	0.2090902
0.364342	0.2106407	0.317822	0.3277462
0.324866	0.4563717	0.3481942	0.3448196
0.4128169	0.5312951	0.337824	0.2944451
0.4404133	0.2223744	0.2904401	0.3028483
0.3650447	0.2542961	0.2517226	0.263344
0.2447253	0.1602346	0.2305112	0.2381486
0.4014232	0.3006239	0.2674712	0.2847403
0.1705246	0.4279676	0.2849356	0.3320085
