SRS	ODS	RDS	OPT
0.1103918	0.05047444	0.0504671	0.0504671
0.10539	0.05210049	0.05206645	0.05206645
0.1046392	0.05249365	0.05251006	0.05251006
0.1036027	0.05161253	0.05163446	0.05163446
0.1092869	0.05171909	0.05170308	0.05170308
0.1123968	0.05272591	0.05273282	0.05273282
0.1133867	0.05241351	0.05262772	0.05262772
0.1065997	0.05076144	0.05077897	0.05077897
0.1111002	0.05118611	0.05116085	0.05116085
0.1126977	0.05216106	0.05218278	0.05218278
0.1054674	0.05224241	0.05222459	0.05222459
0.1104155	0.05094164	0.05090544	0.05090544
0.1071965	0.05338991	0.05334821	0.05334821
0.1061174	0.05180288	0.05161336	0.05161336
0.1119541	0.05194728	0.05191642	0.05191642
0.1100244	0.05119421	0.05121495	0.05121495
0.112129	0.05263152	0.05263814	0.05263814
0.115197	0.05306002	0.05306002	0.05306002
0.1136102	0.05221217	0.05221427	0.05221427
0.1136904	0.05205731	0.05197062	0.05197062
0.106882	0.05184496	0.05182589	0.05182589
0.1061584	0.05226395	0.05230123	0.05230123
0.1115107	0.05171338	0.05171338	0.05171338
0.1086173	0.05113956	0.05102774	0.05102774
0.1040542	0.0516895	0.0516683	0.0516683
0.1127088	0.05196279	0.05196805	0.05196805
0.1059499	0.05215875	0.05213518	0.05213518
0.1097037	0.05170294	0.05170519	0.05170519
0.1107512	0.05161153	0.05161568	0.05161568
0.1065091	0.05275006	0.05278549	0.05278549
0.113547	0.05244525	0.05245654	0.05245654
0.1170324	0.05260441	0.05260441	0.05260441
0.1065218	0.05280159	0.0528181	0.0528181
0.1113094	0.05249714	0.05247212	0.05247212
0.1065541	0.05211327	0.05211327	0.05211327
0.1090861	0.05245083	0.05245083	0.05245083
0.1090005	0.05199136	0.05199639	0.05199639
0.1103403	0.05229209	0.05228218	0.05228218
0.1074418	0.05213216	0.05213216	0.05213216
0.1080834	0.05207502	0.05205678	0.05205678
0.1102732	0.05135464	0.05138916	0.05138916
0.10681	0.0516319	0.05166555	0.05166555
0.1074942	0.05353587	0.05352687	0.05352687
0.1135324	0.05156824	0.05158306	0.05158306
0.109079	0.05123722	0.05123968	0.05123968
0.111603	0.05191892	0.05191901	0.05191901
0.110778	0.05225015	0.05225015	0.05225015
0.109811	0.05137323	0.0513753	0.0513753
0.1079311	0.0534336	0.0534034	0.0534034
0.1141762	0.0515176	0.05141968	0.05141968
0.1036885	0.05121918	0.05119087	0.05119087
0.1064318	0.05132467	0.05132467	0.05132467
0.1148044	0.0522122	0.0522045	0.0522045
0.1108027	0.05197348	0.05191665	0.05191665
0.1082457	0.05059406	0.05060798	0.05060798
0.1105353	0.05174615	0.05174842	0.05174842
0.1106373	0.05215995	0.05215995	0.05215995
0.1094745	0.05206643	0.05202978	0.05202978
0.1016903	0.05218917	0.05218917	0.05218917
0.1129964	0.05232105	0.05234842	0.05234842
0.1091778	0.0523135	0.05221399	0.05221399
0.1019662	0.05340061	0.05340274	0.05340274
0.1115522	0.0504494	0.05050131	0.05050131
0.1083715	0.05311285	0.05316976	0.05316976
0.1082148	0.05198236	0.05193667	0.05193667
0.1165882	0.05346092	0.05346092	0.05346092
0.1062451	0.05228002	0.05228667	0.05228667
0.1064333	0.05220258	0.05212125	0.05212125
0.111495	0.05229121	0.05228391	0.05228391
0.1086007	0.05053838	0.05053838	0.05053838
