SRS	ODS	RDS	OPT
0.9882033	1.088542	0.8956174	0.9059325
1.021912	1.069774	1.072952	1.077457
1.057221	1.042015	1.017795	1.036567
0.9546127	0.823949	0.9628554	0.9910398
0.9183845	0.982361	1.022783	0.9748292
1.058247	1.005598	1.075903	1.057073
1.043745	1.096546	1.043197	1.00124
0.9747123	0.8712848	0.992501	1.011937
1.02567	1.06031	1.009612	1.051094
1.043094	0.9853119	0.953825	0.9330454
1.026867	1.065264	1.039117	1.052906
0.9381547	0.9113081	0.9799438	0.9267191
0.9379122	0.9175076	1.013504	0.9996823
1.01471	0.9309654	1.023767	1.009479
1.010172	1.075164	1.170295	1.144147
0.968901	1.003662	0.9583189	1.017037
1.000364	1.108196	0.9869046	1.000769
0.9140844	1.035506	0.9621554	0.9268622
0.9180323	0.7485999	0.84867	0.8608841
1.061102	1.086583	1.020874	1.026848
0.9884159	0.9289827	0.9296687	0.99475
1.031237	1.026725	1.0391	1.023079
1.071664	0.9785751	1.065459	1.050765
0.9930796	1.125017	1.040769	1.044814
0.9608896	0.9563064	1.000634	1.026622
0.9867368	0.9099498	0.9204234	0.8546649
0.9682257	0.9517157	0.9635239	0.9398675
0.9701976	0.966252	0.9829615	0.9406683
0.9055885	0.7940543	0.8824358	0.9059552
0.7594284	0.9190444	0.948554	0.9262804
1.051997	1.022105	1.01854	0.9421597
1.147447	1.019763	1.085194	1.033813
1.102327	1.201742	1.029402	1.046965
1.151162	1.058559	1.097295	1.142575
1.013771	1.046761	1.093377	1.057765
1.004467	0.9885882	0.9652356	1.02812
1.07192	1.02364	1.074499	1.09887
1.124892	0.932826	1.007992	1.027551
0.8889483	0.929839	0.9774329	0.9844908
1.150674	1.097467	1.025682	1.032469
1.136113	1.033004	1.042157	1.015395
0.9443478	0.9763316	0.8814888	0.9434054
0.8756619	1.014808	1.049745	1.068217
1.044881	0.9837763	0.9977065	1.016778
0.9346875	0.9028871	0.9424037	0.9812039
1.173489	1.158113	1.001131	1.038395
1.11578	1.016025	1.051143	1.036761
1.083713	1.186714	1.084626	1.077816
1.133593	1.149424	1.109153	1.074299
1.012705	1.001028	0.9555199	0.9280262
1.036242	1.073528	1.037709	0.9536334
0.9511243	1.03986	1.036645	1.004596
1.033744	0.9387665	1.014984	1.054999
0.9013022	0.8619629	0.9383817	0.9205911
0.9830789	0.9951846	0.9883735	0.9583288
1.127546	1.024364	1.028632	1.078409
1.033324	0.9034034	0.9986468	0.9965296
0.8780832	1.069074	0.9524772	0.9403148
1.088789	1.043726	1.051089	1.027383
1.070477	1.004732	1.010743	1.020515
1.033027	1.134058	1.13533	1.084349
1.025196	1.09859	1.05652	0.9987755
0.9714892	0.9478839	1.019657	0.9859311
1.021307	1.052297	1.059578	1.030103
1.009719	0.9672441	0.9645391	0.916226
1.095195	1.093649	1.042416	1.077145
0.9098587	1.01221	0.9817964	1.018717
0.9157653	1.069741	1.042374	1.000006
0.9725331	1.123387	1.014469	1.009361
0.9643063	0.9888549	1.019792	1.017464
0.9690669	1.022705	0.9236482	0.9966148
1.031744	1.07067	1.040324	1.020287
1.148064	1.019184	0.9894634	1.008156
0.9955752	1.118491	0.9428287	0.9305781
0.8668444	0.9419801	0.962152	0.9598531
0.956231	1.002838	0.9727397	1.017628
1.022616	1.029906	1.017999	1.050925
0.8754246	1.156571	1.147135	1.099913
1.02169	0.8759735	1.003486	0.9804407
0.9632775	1.070063	1.091422	1.090183
0.9460163	0.9016214	0.9644613	0.9233258
1.098328	1.147405	1.102984	1.073081
0.9698036	1.04985	1.048269	1.039708
0.9632068	1.109991	1.069852	0.9921273
1.036983	1.137719	1.162374	1.142399
1.093461	1.021285	1.035051	1.063774
0.9806167	0.9518178	1.042095	1.041746
1.005805	0.967058	0.9836204	0.9758647
0.9625857	1.007436	0.9018165	0.8921528
0.9415988	0.9536428	0.9135038	0.8991821
1.035642	0.8955972	0.9606715	1.027675
0.9887637	1.108532	1.10181	1.085707
1.164372	1.08936	1.13737	1.067564
0.9798534	1.061046	0.9967748	0.984773
0.9357212	1.194574	1.014611	1.052621
1.075449	1.005155	1.047372	1.056215
1.024983	0.9995277	0.9641653	0.9859591
0.9305394	0.9863662	0.9347582	0.9446498
1.026773	0.9910929	0.9481906	0.9336617
1.174955	1.068845	1.09638	1.050284
1.062318	0.8931584	0.8897223	0.9695921
0.8237482	1.116225	1.056181	1.04357
1.009656	0.9680646	1.030709	0.9742807
