SRS	ODS	RDS	OPT
-0.2323632	-0.03062966	-0.0319704	-0.03034177
-0.06366305	-0.01227884	0.04814804	0.03932068
0.08287128	-0.0242564	-0.0256364	0.03124921
0.02578836	-0.09991351	0.001420533	-0.009630431
-0.102622	0.03474072	-0.002720989	-0.02017574
0.09026877	0.1462732	0.08320649	0.05859891
-0.01051729	0.01314537	0.02866518	0.04983296
4.488801e-05	-0.02256624	-0.03135179	0.02060981
0.01891507	-0.07475552	0.009462685	0.102615
0.07444185	-0.001144092	-0.03533039	-0.01328197
0.06982381	0.03400227	0.01132624	-0.01376618
0.007826984	0.002425444	0.008641669	-0.01388205
0.04287335	-0.07160538	-0.1028647	-0.07307304
0.1343817	-0.001006431	-0.03475109	-0.04291704
-0.002040143	0.1474301	0.1176544	0.1540161
-0.009873806	0.1094468	-0.01167412	-0.0197322
0.03714141	0.03502859	0.07839619	0.05275173
-0.2062029	0.04312748	-0.03930251	-0.06685759
-0.09197871	-0.06757068	-0.05045486	-0.03100961
0.03104024	0.03763059	0.04089445	0.01720522
0.1058626	-0.04689549	0.03192091	0.01451251
0.04856923	-0.01339988	0.04463188	0.06292706
0.1011952	0.07146523	0.09243376	0.105062
-0.04078307	0.03198014	-0.02657271	-0.06045675
-0.01459957	0.06430037	0.02468465	0.07881302
0.03353898	-0.02395374	-0.05514975	-0.06836092
-0.1089969	-0.2933325	-0.1168081	-0.09315071
-0.0222202	-0.08273319	-0.03572722	-0.02642337
-0.0811954	0.02281741	-0.1007506	-0.09972444
-0.3685549	-0.05998952	-0.08579825	-0.08200765
-0.04640539	-0.03835476	-0.0641428	-0.04904835
0.1844469	0.1749589	0.0789924	0.01002496
-0.0106236	-0.1502797	0.03379063	0.0181312
0.170658	-0.003447123	0.007608216	0.066492
0.007856928	0.1086015	0.1085582	0.09718359
0.08621451	0.002958039	0.007966843	-0.004876856
0.1647722	0.1277762	0.1543548	0.2146023
0.1180601	-0.06025531	-0.09504768	-0.03638427
-0.06298444	-0.1050328	-0.02523254	0.03208984
0.2726311	0.04490162	-0.04860625	0.006860924
0.1900116	0.0380334	0.02197893	-0.00543796
-0.1499822	-0.1017725	-0.1010686	-0.07359336
-0.07151646	0.09903927	0.0659935	-4.831162e-05
-0.01147891	-0.0942843	-0.02684461	-0.005712974
-0.1644718	-0.07876677	-0.04307912	-0.04259934
0.2984815	-0.06908105	-0.01928976	-0.01088923
0.09401349	0.04061306	0.04020788	0.03864702
0.001356663	-0.002116217	0.00218386	0.05040354
0.1958911	0.1247526	-0.004389533	0.02819468
-0.1004307	-0.02043731	-0.002845493	-0.02340391
-0.02410101	-0.04998156	-0.01789988	-0.07245495
-0.02042148	0.209068	0.09078325	0.06444722
0.03456301	0.08890319	0.0775124	0.02009479
-0.1129641	-0.04404013	-0.1042144	-0.05051015
-0.1212906	0.02568743	-0.06403542	-0.06863319
0.1156876	0.03487133	0.05629794	0.08931754
0.1621739	0.007514255	-0.00941044	0.03604973
-0.08072494	0.171808	0.01327977	-0.02269397
0.2738633	0.04477282	0.0914801	0.08094118
0.09075589	0.07127344	0.03827148	0.06498403
-0.005644554	0.2034622	0.0558578	0.05926262
0.01238269	-0.2093056	-0.07574063	-0.05453805
-0.1494557	0.03946765	-0.00534629	0.01493756
0.04508976	0.1116558	0.004440466	-0.01313071
-0.03598004	-0.05814398	-0.1223515	-0.03794096
0.01334641	0.05402821	-0.007186551	0.05391147
-0.1395923	-0.0885547	0.06646219	0.0337286
-0.1030188	0.06571749	0.05344104	0.04584029
0.05118092	0.017386	0.07457489	0.05699355
-0.05930332	0.07236358	0.01410125	0.009532921
0.004564641	-0.06326878	-0.07628095	-0.04770368
0.05560731	0.05383585	0.0237306	0.005812308
0.2108342	-0.05964584	-0.04314815	-0.06184975
0.01595477	0.03323348	-0.002881756	-0.07032745
-0.1345864	-0.0294155	-0.01739939	-0.0683608
-0.1701144	-0.0241446	-0.07193971	-0.026895
0.2313543	0.00937504	0.008224416	0.1103031
-0.3043699	0.0967517	0.0660965	0.06709443
0.1372115	0.1036636	0.05904347	0.08739799
-0.07751	0.1235637	0.09277198	0.06557657
-0.1138935	0.02343073	-0.04140924	-0.05912065
0.08143628	0.06924101	0.1054882	0.08207564
-0.01235674	0.01852666	0.0410625	0.03665868
-0.1055368	0.1059852	0.03016549	0.008409086
-0.2036202	0.1032621	0.05203489	0.001803373
-0.01574494	0.05703872	0.01406486	0.005323114
-0.06111494	0.03989491	0.02304608	0.02166663
0.04232473	0.0005072714	0.05561404	0.03666189
0.04657132	-0.07362148	-0.01807319	-0.01142395
-0.03728573	-0.10727	-0.09644693	-0.07099383
0.1513936	-0.0850331	-0.0470615	-0.09401106
-0.05814889	0.09916262	0.104007	0.05853737
0.3236753	0.1469538	-0.04313719	-0.02005234
-0.0002655203	-0.01318991	0.02751716	-0.01745237
-0.2633823	0.00904898	-0.02756096	-0.02422754
0.1675108	0.02445118	0.0693181	0.04123657
0.1563683	0.03676938	0.04852708	0.06815856
-0.2113636	-0.1159713	-0.009968623	-0.06320586
0.09862107	-0.02832168	-0.03961084	-0.03503185
0.2658143	0.06424007	0.01969566	0.07587065
0.1119781	-0.2111933	-0.1157437	-0.1188389
-0.2363957	0.1085003	-0.001238326	-0.09124953
-0.1601651	-0.06645992	0.01691395	-0.01587444
-0.1407471	-0.03310305	-0.03425896	-0.06538576
0.0825582	0.03541018	-0.002497248	0.01959951
-0.2319618	-0.1082345	-0.055172	-0.110377
0.05009351	-0.1134062	-0.02429909	-0.007525922
0.1636116	-0.004851363	0.03571589	0.04127855
0.2815917	0.1691155	0.1229278	0.09228452
0.09482662	-0.01290343	0.01543671	-0.02846545
0.09014651	0.03908053	0.023295	0.06159597
-0.05753105	0.1368329	0.07366636	0.09689106
0.2280504	0.162688	0.0892294	0.0651697
0.2223469	0.06888506	0.0303361	0.04757387
0.03543506	-0.03254314	-0.03461797	-0.02244773
0.06434771	0.06102062	0.06215154	0.03144125
-0.04457451	0.06890892	0.0599142	0.06731664
0.3415577	-0.006630357	0.07741484	0.04304523
-0.1843658	-0.0764367	-0.01321124	-0.02337585
-0.01911091	-0.09902205	-0.04600823	-0.06307271
0.2862935	-0.04624046	-0.02744659	0.01485019
-0.05118017	0.1296434	-0.008020266	-0.02713644
0.2682396	0.1485464	0.09260207	0.143171
-0.1562076	0.003388051	0.02902352	-0.006932651
-0.0228635	-0.06517135	-0.1001907	-0.07602989
0.05202274	0.1102902	0.03846763	0.03098365
-0.1104615	0.02149225	0.01365832	0.03072276
-0.07820121	-0.007080844	-0.05774167	0.03485519
-0.07239451	0.04697333	0.08147443	0.1019967
-0.0612643	-0.03460865	-0.06629316	-0.04155658
0.0685765	-0.07987747	-0.09419162	-0.1118603
-0.01029593	0.01315405	0.0478842	0.005933331
0.12274	-0.1641082	-0.01453885	0.001223149
-0.0434377	0.1096434	0.09830509	0.0523271
-0.04388876	0.1307983	0.06826404	0.08883461
0.005209197	-0.02489783	-0.05373995	-0.02497971
0.01840771	0.162351	0.01623964	0.05680347
-0.00582264	-0.07555955	-0.06485171	0.0002690323
0.1096904	0.003432826	-0.0368942	-0.01213352
-0.101384	-0.3454334	-0.07935151	-0.06359987
0.005894438	-0.0854537	-0.08608629	-0.1261042
-0.02351407	0.01818025	0.01111552	0.008010987
0.1444889	-0.00189187	-0.04599213	0.01376362
-0.2235953	0.01852132	0.05777155	-0.001400076
-0.0419715	-0.06158575	-0.06280919	-0.01721109
-0.1182354	-0.03783658	-0.05083702	-0.03509041
0.2244949	0.06444287	0.1122098	0.1312533
-0.09135575	0.1223825	0.01177276	0.02288357
-0.01914299	0.1149636	0.04675192	0.04460685
0.06755273	0.01285228	0.02763647	-0.005459489
0.116803	0.09745485	0.08335966	0.01493637
-0.1680086	-0.05447876	-0.002526385	0.02056407
0.005257884	-0.007557751	-0.04403941	-0.07068226
-0.1082538	0.07349795	0.001716679	-0.05240808
0.03675784	-0.1054528	-0.03260742	-0.04160644
0.1662349	-0.1611719	0.0135362	0.005367588
-0.1056079	-0.02658163	-0.03183602	-0.08514624
-0.0733354	0.06986787	-0.03446611	-0.04981575
0.006658503	0.18793	0.1305436	0.1506855
-0.1773064	-0.02891099	-0.04401125	-0.04478504
-0.02198536	0.03883012	-0.01094147	-0.08065869
0.03662499	-0.04347139	0.008916411	-0.002406901
0.131346	-0.04645002	-0.005712763	-0.04542458
-0.08047367	0.0367612	0.0202982	0.03344505
0.2770577	-0.04789759	-0.02777083	0.004473533
-0.02036441	-0.1222274	-0.1464437	-0.1507558
0.04345307	-0.01530608	-0.05784519	-0.07165306
-0.1848626	-0.1400706	-0.02534815	-0.05856532
-0.09490049	0.01469604	-0.01869118	-0.03490138
0.2241655	0.1405703	0.05107452	0.06032995
-0.08880821	0.03973147	0.04418606	-0.03517279
-0.09530136	-0.01253637	-0.0187284	0.03649422
-0.1024348	0.01502994	0.02322476	0.07414613
-0.05351664	-0.06618805	-0.06546949	-0.04454131
0.1831499	-0.05155252	-0.09677322	-0.05639497
-0.2362191	-0.02007854	-0.05036547	-0.01592693
0.05179019	-0.09215837	-0.06857388	-0.07015739
-0.03284147	0.1821621	0.07444829	0.08359677
0.0280686	0.1516593	0.1088309	0.06539858
-0.09446683	0.05313312	-0.05065449	-0.07570662
0.201875	0.07618072	-0.0224411	0.04575857
0.08398578	-0.03137006	-0.02282988	-0.05820693
0.05198887	-0.02518984	0.009722613	0.007346725
0.05763309	-0.08768935	-0.07892489	-0.0916527
-0.02826543	-0.003812488	0.06252473	0.03366821
-0.1351935	0.02225183	-0.03879414	-0.03292345
-0.203376	-0.04822947	-0.09422047	-0.07773003
-0.02442162	-0.03056137	-0.03410354	-0.01730113
0.01758028	-0.05434627	-0.02721276	-0.009092486
-0.1052879	-0.003159823	-0.02910606	0.01446403
0.1033233	-0.02331424	0.0118612	0.02654901
0.1133541	0.1959192	0.0754938	0.0692998
