SRS	ODS	RDS	OPT
1.032577	0.9485618	0.9738123	0.9738123
1.01514	1.077453	1.088607	1.088607
0.9066499	1.088109	1.041312	1.041312
0.7875078	1.061944	1.077182	1.077182
0.9928575	0.9131305	1.018185	1.018185
1.069618	0.9304854	1.038807	1.038807
1.215939	1.010102	1.014573	1.014573
1.045043	0.9922711	1.08533	1.08533
0.916067	0.9057408	0.9486771	0.9486771
0.9241134	1.006391	0.9451551	0.9451551
0.8396815	0.9302887	0.9129749	0.9129749
0.9978689	0.8732711	0.9411993	0.9411993
0.9798228	0.9589721	1.010053	1.010053
1.022551	1.024803	1.038415	1.038415
1.114673	0.9897695	0.9262557	0.9262557
1.021741	1.009967	1.059471	1.059471
0.9021622	0.8830914	0.9400415	0.9400415
1.052383	0.9068299	0.9939303	0.9939303
1.092899	1.093528	1.086425	1.086425
0.9186969	0.8932025	0.893624	0.893624
0.9574209	0.8869749	0.975233	0.975233
1.019713	1.131677	1.084266	1.084266
1.023116	1.071126	0.9776029	0.9776029
0.9613648	0.9260677	0.9504532	0.9504532
0.9664592	0.9432647	1.016589	1.016589
1.019889	0.9571139	0.964918	0.964918
0.9850505	1.189235	1.12747	1.12747
0.9875498	1.039104	0.9916935	0.9916935
1.085971	1.017294	1.019002	1.019002
1.104554	1.093013	1.075114	1.075114
1.006371	1.059855	0.9628163	0.9628163
0.9984633	0.8690133	0.9213785	0.9213785
0.8287929	1.00042	0.9862181	0.9862181
1.022293	1.025236	0.9702392	0.9702392
1.022063	0.9589393	1.002876	1.002876
0.7809594	0.9475052	0.9818714	0.9818714
0.8393142	0.9249016	0.9746723	0.9746723
0.9729899	1.000492	1.081511	1.081511
0.9589951	0.9960774	1.009898	1.009898
0.9078524	0.857109	0.9051742	0.9051742
1.003983	0.9989474	1.031153	1.031153
1.083204	0.9821531	0.9834216	0.9834216
0.9473569	0.9622568	1.009294	1.009294
1.140893	0.9648255	1.035794	1.035794
1.212744	0.904708	0.983155	0.983155
0.956239	0.9839568	1.020074	1.020074
0.9713692	1.043852	1.030207	1.030207
0.9859525	0.9882539	0.9394909	0.9394909
0.92332	1.015696	1.024066	1.024066
1.136428	1.114971	1.047022	1.047022
0.9140751	1.08674	0.9972448	0.9972448
0.978496	0.987302	0.8529158	0.8529158
1.126383	0.9539198	0.9617221	0.9617221
1.078646	1.060456	1.024272	1.024272
1.004661	1.114593	1.054715	1.054715
1.037696	1.027516	0.9497041	0.9497041
0.9171453	1.029218	1.014773	1.014773
1.030752	1.044307	0.9985801	0.9985801
0.8399411	1.022521	0.9460749	0.9460749
0.9979947	1.014723	1.031893	1.031893
1.085371	1.016883	0.9451454	0.9451454
0.7932772	1.089308	1.084811	1.084811
1.118875	0.9612952	0.9477191	0.9477191
0.9401348	0.9516763	0.9616174	0.9616174
1.093307	1.049733	0.9762204	0.9762204
0.9937579	0.9239149	0.8972258	0.8972258
0.9153713	0.9787934	0.9885967	0.9885967
0.921111	0.9541208	0.9936867	0.9936867
1.005289	1.041508	1.010705	1.010705
1.00404	0.9473183	0.9535987	0.9535987
1.003569	1.017906	0.9946152	0.9946152
1.046068	1.033181	0.9751353	0.9751353
0.8838668	1.032563	1.085898	1.085898
0.9994946	1.071205	1.010558	1.010558
1.028035	0.9748837	0.9700622	0.9700622
1.085525	1.11519	1.092375	1.092375
0.8422875	0.9464168	1.009636	1.009636
1.159966	0.9783191	1.014554	1.014554
0.8691039	0.8568862	0.9408661	0.9408661
1.189534	1.191874	1.177686	1.177686
1.099202	1.0071	0.9960886	0.9960886
1.027999	0.9350655	0.985614	0.985614
0.9994812	1.014251	1.059228	1.059228
