SRS	ODS	RDS	OPT
0.1141617	0.2249664	0.267853	0.2304339
0.238239	0.3159906	0.3122756	0.3746482
0.3623904	0.30466	0.2710983	0.3794861
0.2878732	0.2623404	0.2707044	0.2635707
0.1932307	0.2621157	0.243314	0.2966263
0.3882693	0.4280224	0.3932228	0.3342312
0.3210094	0.3405705	0.3668928	0.3339826
0.2969034	0.2296886	0.2966708	0.2851829
0.3074543	0.2994813	0.3430438	0.3936493
0.3762015	0.2591978	0.2532701	0.257036
0.3541448	0.2970268	0.3258304	0.2850663
0.3155198	0.3024684	0.3261737	0.2771961
0.2975522	0.235431	0.2143074	0.2125395
0.3958881	0.281778	0.2563133	0.2684229
0.2980414	0.4248878	0.4173632	0.4872355
0.3025734	0.2826796	0.2595628	0.2857908
0.3271287	0.325933	0.3526029	0.3306873
0.09306434	0.2810491	0.2483261	0.2160426
0.2233084	0.2528337	0.2556385	0.2424196
0.3359165	0.3390136	0.3064631	0.3445845
0.3702625	0.3237664	0.3339034	0.34207
0.3551363	0.3708178	0.3428959	0.376329
0.4192533	0.3621851	0.3978967	0.3890952
0.2563453	0.3411912	0.3445422	0.2824252
0.2677375	0.3490612	0.3279947	0.3591423
0.3398137	0.2031366	0.2299446	0.2340729
0.1832297	0.1845646	0.1723349	0.2037333
0.2551103	0.2431561	0.267527	0.3313197
0.1895722	0.2550335	0.2094012	0.1710412
-0.09871869	0.2103155	0.237116	0.2247042
0.2947688	0.298339	0.2631986	0.2929296
0.5284152	0.3654556	0.3808937	0.3251369
0.2794452	0.3077901	0.3222965	0.3658431
0.4559262	0.3149341	0.3150435	0.3574721
0.3190866	0.3785901	0.3825595	0.3952063
0.3419542	0.2668987	0.3306766	0.3221422
0.4502288	0.41615	0.4598431	0.4553697
0.4578883	0.2531225	0.2490483	0.2714986
0.2102458	0.2261415	0.2730078	0.3130109
0.5574837	0.2378493	0.3032213	0.313935
0.4792523	0.2987822	0.3309312	0.2972481
0.1636827	0.1552378	0.1949378	0.2120608
0.1824097	0.4403864	0.3522498	0.3694688
0.3447838	0.2606824	0.339036	0.3038016
0.1523934	0.2382235	0.2244769	0.241031
0.5564741	0.3179814	0.2981058	0.2876539
0.4305852	0.3081619	0.3416237	0.3412668
0.3615147	0.3393528	0.3035431	0.3397132
0.4976871	0.3768896	0.344318	0.332377
0.2653666	0.331813	0.3355045	0.2822059
0.2847334	0.2221807	0.2704908	0.2552197
0.266681	0.3760287	0.3754215	0.3509355
0.3357833	0.3835054	0.3286726	0.3703914
0.2017047	0.204705	0.2097741	0.2312652
0.2014389	0.2851466	0.2178076	0.1747501
0.4286894	0.3231396	0.3268444	0.4043451
0.4286263	0.2655515	0.3181245	0.3506376
0.1836036	0.347498	0.271078	0.256247
0.5178652	0.3486444	0.3266915	0.3784985
0.3810038	0.3449767	0.3787395	0.3434524
0.2952063	0.4405532	0.3596567	0.3651719
0.3079791	0.2262934	0.2175513	0.2745649
0.2210369	0.2814931	0.3346431	0.3074548
0.3453606	0.3234265	0.3380384	0.2934667
0.2993902	0.2080648	0.2069219	0.2305786
0.3605712	0.3234374	0.3271912	0.3689935
0.1443099	0.3180065	0.3523917	0.2776898
0.1599872	0.3734633	0.3503176	0.3553912
0.326875	0.3586181	0.366642	0.363387
0.2684618	0.2696701	0.3097406	0.3266711
0.276869	0.2154494	0.2437183	0.249571
0.380776	0.3129344	0.3072735	0.3008393
0.502123	0.2830598	0.2483364	0.2846109
0.287408	0.2807604	0.284284	0.191462
0.1471929	0.3163745	0.2691703	0.2251948
0.1557069	0.2481549	0.2769252	0.2548024
0.4479873	0.332936	0.2941977	0.3678767
0.01070043	0.3857172	0.3455527	0.4138724
0.4100913	0.3194356	0.3220412	0.4019664
0.225747	0.3214958	0.4099323	0.385798
0.2092132	0.2978167	0.2817489	0.2520961
0.3831936	0.416964	0.4052333	0.3838215
0.3030786	0.3549733	0.4019084	0.333738
0.2143967	0.4071946	0.3264607	0.3243694
0.1503389	0.4644223	0.3737082	0.4023078
0.3427181	0.325393	0.3095818	0.3054054
0.2492233	0.334109	0.344139	0.3355789
0.36532	0.3378719	0.3260034	0.3110269
0.3210689	0.2425027	0.236701	0.302842
0.2542037	0.2352131	0.2174551	0.2123192
0.3993581	0.2111701	0.2705186	0.2549564
0.2487532	0.4236536	0.4395708	0.3703359
0.5774393	0.3699197	0.3193149	0.299292
0.2815128	0.3168686	0.3153871	0.2775339
0.04316908	0.3076843	0.2704303	0.2983588
0.4412299	0.414889	0.3704863	0.3790118
0.4157535	0.3322469	0.3245122	0.3357449
0.1217461	0.1792357	0.2511344	0.2144864
0.3951406	0.2301678	0.2453698	0.2694354
0.564836	0.3135648	0.3505619	0.3220065
0.3815395	0.1431543	0.1630935	0.2490031
0.03327156	0.3671916	0.2758323	0.2201446
