SRS	ODS	RDS	OPT
0.3795864	0.3922279	0.4632278	0.4289821
0.4586369	0.551258	0.520683	0.5943759
0.557608	0.4865794	0.4917531	0.5678784
0.4684629	0.4687234	0.4827079	0.482973
0.3983459	0.4664156	0.4807975	0.4919218
0.5821828	0.6490424	0.5660595	0.5622279
0.5399167	0.4910594	0.5417784	0.5186742
0.4961433	0.4038651	0.4834218	0.5038564
0.5051011	0.4844271	0.543093	0.6049372
0.5710097	0.4484031	0.4203784	0.4293284
0.545391	0.534528	0.5100655	0.5597669
0.4964099	0.4835419	0.5021023	0.4607086
0.4729536	0.4524355	0.4405434	0.4290815
0.5662466	0.4678241	0.4649913	0.470077
0.5062227	0.6092355	0.657474	0.6974353
0.4975517	0.5037246	0.4877894	0.4697637
0.5176854	0.5640875	0.51473	0.532788
0.3127842	0.5141188	0.4182822	0.4204935
0.4295761	0.4548621	0.4566382	0.4326416
0.5470209	0.5785296	0.5402112	0.5539508
0.5467836	0.4778012	0.5171495	0.5311492
0.5528078	0.557593	0.5203865	0.5773522
0.6175428	0.6249284	0.5882652	0.5641782
0.4627351	0.5280739	0.4973552	0.4612079
0.4654899	0.5142992	0.516371	0.563016
0.5225345	0.4322391	0.4110975	0.4245208
0.391445	0.3567308	0.3873593	0.4103113
0.4499763	0.462612	0.4611806	0.5063186
0.3788049	0.47769	0.3624261	0.3823572
0.118721	0.4776428	0.4324414	0.4331651
0.5166674	0.4864024	0.4537263	0.4738342
0.7206405	0.5949337	0.5753828	0.5305922
0.5008023	0.5149846	0.5015482	0.5556778
0.6552869	0.4920386	0.5299141	0.6073096
0.5223054	0.5851267	0.6224873	0.582888
0.5170065	0.4404787	0.5111227	0.5458795
0.6357541	0.6096593	0.6307088	0.6463571
0.6603797	0.4219277	0.4644809	0.4776978
0.3987094	0.4104576	0.4675671	0.5049838
0.7309178	0.4470297	0.5353902	0.5138229
0.6669274	0.512262	0.5247333	0.5012389
0.3888365	0.4322375	0.4016535	0.4029183
0.3673157	0.5608478	0.535736	0.5651386
0.5623294	0.4226479	0.5403524	0.4812212
0.3716467	0.4249717	0.4640216	0.4563832
0.7224401	0.5080402	0.4912845	0.4928428
0.6377002	0.5390545	0.5329888	0.5322841
0.585956	0.5302651	0.4989213	0.5383456
0.6923305	0.5696866	0.5881375	0.5561036
0.4855079	0.487327	0.50936	0.4674427
0.4995311	0.4513497	0.4439682	0.4731927
0.4555792	0.6441405	0.5331215	0.5309048
0.5354659	0.5441308	0.5137545	0.5659391
0.4079097	0.429944	0.3994597	0.4201762
0.4234156	0.5099055	0.415287	0.4030658
0.635756	0.5325621	0.551961	0.5837414
0.599737	0.4585517	0.5329244	0.5623982
0.3632183	0.5211311	0.4631498	0.4312333
0.6750478	0.5334059	0.477957	0.5616003
0.5791613	0.5590882	0.5342192	0.5168608
0.5062661	0.6409952	0.5872952	0.5623747
0.510493	0.5128569	0.4709033	0.4672192
0.4627036	0.4943409	0.5242409	0.5276172
0.545146	0.5827514	0.5752221	0.5096644
0.5137096	0.4252023	0.410221	0.4180373
0.5916679	0.5513939	0.5260591	0.5815926
0.351961	0.5594184	0.5786606	0.4844626
0.3561747	0.5165811	0.5309533	0.5424409
0.5068429	0.5588859	0.5970788	0.5294748
0.474474	0.5330433	0.503116	0.519448
0.4623932	0.3738014	0.4636496	0.4569428
0.5781792	0.5345051	0.4966906	0.5353959
0.6907211	0.4971617	0.4768718	0.4841754
0.4701107	0.5402134	0.4628498	0.4189899
0.3416478	0.5253184	0.4280487	0.4754593
0.3858904	0.4363754	0.4494638	0.4747328
0.5991105	0.4954327	0.5616311	0.5545283
0.264298	0.5911827	0.5519081	0.6161146
0.5851958	0.4763459	0.5092698	0.5831764
0.434919	0.5844116	0.63955	0.6168358
0.4188287	0.4749942	0.4589959	0.4298059
0.5882142	0.6151159	0.6297921	0.5853125
0.5019439	0.556977	0.5771868	0.5271136
0.4310455	0.5988051	0.5190202	0.5081562
0.4141018	0.6536769	0.5969667	0.6160965
0.5753039	0.5158534	0.4943215	0.5546833
0.4665936	0.5290275	0.5607186	0.5625163
0.5589262	0.5078496	0.5237623	0.5017935
0.5026327	0.4291634	0.4358357	0.4835854
0.4479488	0.4814855	0.3936291	0.3832671
0.5693424	0.4044118	0.4995282	0.4865607
0.4630852	0.654042	0.6102556	0.5808472
0.7394192	0.6410341	0.5346826	0.5215646
0.4716452	0.5025383	0.5197377	0.4981741
0.2898768	0.506415	0.5249005	0.520899
0.6203688	0.5796379	0.5353652	0.5644394
0.5869908	0.4871462	0.5223672	0.5041205
0.3603206	0.4467843	0.4419376	0.4490577
0.5761159	0.4317865	0.4566645	0.4521359
0.7453527	0.5651858	0.5744761	0.4909557
0.5681714	0.3179594	0.3404757	0.4355848
0.2347129	0.5387986	0.495794	0.4631483
0.4506867	0.4686059	0.475976	0.5016414
0.2996072	0.4225113	0.4457079	0.4351464
0.6311269	0.4692618	0.5142061	0.5367738
0.2132718	0.4127809	0.4041558	0.393704
0.5762346	0.5201897	0.5075307	0.489492
0.6534354	0.5898282	0.5787101	0.5663922
0.7670249	0.5742952	0.6276305	0.6600376
0.5477139	0.4899122	0.4908491	0.4464639
0.5570132	0.5289895	0.5273656	0.5129668
0.4915507	0.6271289	0.6033103	0.5321376
0.6471678	0.5834962	0.591249	0.5674438
0.7230731	0.4994989	0.5434493	0.5695498
0.5246031	0.4659602	0.4616461	0.4674451
0.5089925	0.5173465	0.5222491	0.46658
0.3553771	0.552527	0.5363427	0.5438515
0.7451373	0.5014892	0.509139	0.5273598
0.2871503	0.4567594	0.4593949	0.4983506
0.4988597	0.4199884	0.423838	0.4758391
0.7115444	0.5349721	0.4902008	0.4771328
0.4752514	0.6077269	0.5322089	0.4623971
0.6967578	0.5649802	0.5810923	0.5654344
0.3848627	0.5169174	0.477606	0.5309237
0.4239338	0.3439223	0.4035066	0.4354922
0.6021938	0.5594414	0.5530708	0.5208833
0.3861252	0.5126482	0.517119	0.4827695
0.4684392	0.4488628	0.4267366	0.4728337
0.473138	0.5188434	0.5591972	0.5479465
0.3574581	0.4635939	0.5076241	0.4480865
0.6080091	0.4647545	0.4021417	0.4005219
0.4150095	0.4980883	0.5244084	0.5178976
