SRS	ODS	RDS	OPT
0.9443183	0.9765839	0.9573446	0.9256138
0.8866722	1.022656	0.9475054	0.8913595
1.051934	1.128611	0.9249321	0.9263267
1.048606	0.9299301	1.008817	0.992357
1.055404	1.033039	1.080369	1.07974
1.058766	0.9856762	1.045551	1.051996
0.9363246	0.9747272	1.0473	1.040591
1.078704	1.029439	1.038408	1.065736
1.021787	1.036209	1.114771	1.065638
1.123585	1.095824	1.053978	1.015768
0.8446174	0.9283199	0.9233859	1.010557
1.049989	0.9493826	1.030214	1.053743
0.9149668	1.069874	1.058881	1.01338
0.8599919	0.7881821	0.8670616	0.8397988
1.022849	0.9403911	0.9661631	0.9739835
1.109527	1.083247	0.9493726	0.9639508
0.9094456	0.8482165	0.8638843	0.8935407
1.106378	1.008132	1.019967	1.005719
1.063095	0.9903363	1.044187	1.015062
1.029446	0.9383596	1.051194	1.034306
1.059515	1.049421	1.002081	1.003168
0.9134816	1.070717	0.9834972	1.019358
1.042796	0.991629	0.9841651	0.980801
1.012004	0.9390837	0.986472	1.032472
0.9199529	0.9893865	0.9056851	0.9066805
0.8532198	0.9168864	0.9063859	0.8968389
0.9970821	1.040708	1.035675	1.019558
1.005625	1.129234	1.017553	0.9909954
1.097533	0.9906321	1.129366	1.118106
1.010552	0.9792429	1.016325	1.000348
1.004983	0.9783807	1.067905	1.067648
0.9757193	0.8349724	0.9761448	1.01848
0.9394731	1.034188	0.9959458	0.9611905
1.131255	1.123409	1.045507	1.063205
0.8721644	0.8158375	0.9460051	0.9556047
1.100519	1.126114	1.082262	1.090128
0.9992719	1.112219	1.088264	1.105714
0.9852309	0.866595	0.9150892	0.9278501
1.11003	1.056903	0.9944374	0.9351004
0.8867451	0.9379585	0.9984348	0.9940892
0.9975906	1.046424	0.9994482	0.9920504
0.8994027	0.9329982	0.9587911	0.967254
1.10792	1.083715	1.056353	1.069782
0.9823945	1.033604	0.9721532	0.9560293
0.887762	1.051466	1.001185	1.040619
1.084615	0.999226	0.9426468	0.9530923
0.9937747	0.9040984	1.07076	1.055102
0.8801361	0.8519157	0.8918983	0.9163579
0.9404467	0.8705201	0.9241166	0.9569348
1.041129	1.163839	1.1098	1.112953
1.020302	1.165225	1.103156	1.044434
0.9507189	0.9435313	0.9452558	0.9837171
0.9555676	1.119442	1.032376	1.004342
1.073709	1.047864	0.9606556	0.9990615
0.9455236	0.9560894	0.9339416	0.9255629
0.9280263	0.8596761	0.8941208	0.8622641
1.127579	1.149001	1.070333	1.074083
1.036035	1.040337	1.038687	1.038637
0.9762491	0.924625	1.014537	1.040363
1.096914	0.9866118	1.006633	0.9736537
0.9946412	1.052742	1.017903	1.01054
0.8944269	0.9148773	1.036894	0.9696434
1.138026	1.042904	1.000764	1.052761
1.109632	1.147851	1.140653	1.134476
1.099944	1.065195	1.005496	1.04409
1.035378	0.9830864	0.9917129	1.066414
0.8456476	0.8983754	0.9521836	0.9197683
0.9846113	0.9792772	1.046381	1.020723
1.067717	1.046178	1.061956	1.086192
0.9530082	0.9246692	0.9179368	0.9177955
1.05396	1.206895	0.9807402	1.006906
0.9489545	0.9407913	0.9214899	0.9393311
1.063138	1.023805	0.962209	0.9305193
1.169763	1.129567	1.086551	1.094462
1.023805	0.9486489	1.004601	1.041203
0.7917371	0.9604455	0.8429054	0.8830973
0.9329577	1.072231	1.052266	0.9986053
0.9194147	1.044489	0.9751433	0.9248884
1.063669	0.8535895	1.015259	0.9859228
1.106986	1.016915	1.017208	0.9695815
1.20131	1.14019	1.048869	1.092094
1.039871	0.972182	1.012365	1.045942
0.8701108	1.055476	0.9266158	0.9898237
1.136462	0.984261	0.9992815	1.035805
1.010335	0.8649674	1.015334	0.9760787
1.042175	1.043233	1.057397	1.067453
0.9788552	1.095619	1.019453	0.9908965
0.9497333	0.9859743	0.9284289	0.9030397
1.137415	1.053594	1.054804	1.028593
0.8073316	1.035327	1.070822	1.006315
1.09097	1.073267	1.069157	1.025734
