SRS	ODS	RDS	OPT
0.1061877	0.05241914	0.04906672	0.04906672
0.1016711	0.05445378	0.05060843	0.05060843
0.1031043	0.05689145	0.05077146	0.05077146
0.1031068	0.05733821	0.05036101	0.05036101
0.1073115	0.05500074	0.05070736	0.05070736
0.1101501	0.05649207	0.05176753	0.05176753
0.1069576	0.05445953	0.05119432	0.05119432
0.1035988	0.05473257	0.04950376	0.04950376
0.1094524	0.05696323	0.05021263	0.05021263
0.1115963	0.05476749	0.05115344	0.05115344
0.1042834	0.05670652	0.05118746	0.05118746
0.1073671	0.05480433	0.04991189	0.04991189
0.1042711	0.0566888	0.05179389	0.05179389
0.103155	0.05780315	0.04977493	0.04977493
0.1076766	0.05542749	0.05092271	0.05092271
0.1073604	0.05467474	0.05013304	0.05013304
0.110886	0.05608691	0.05146706	0.05146706
0.1105883	0.05742387	0.05137598	0.05137598
0.108983	0.05558854	0.05047695	0.05047695
0.1117013	0.05563055	0.05112054	0.05112054
0.1050008	0.055583	0.05071161	0.05071161
0.1036152	0.05765146	0.0510572	0.0510572
0.108688	0.0559147	0.05060234	0.05060234
0.1055614	0.05807241	0.04996353	0.04996353
0.1014817	0.05590053	0.05028266	0.05028266
0.1092665	0.05633659	0.05071129	0.05071129
0.1034864	0.05339399	0.05024805	0.05024805
0.1076092	0.0546146	0.05028639	0.05028639
0.1067782	0.05531378	0.05011222	0.05011222
0.1015446	0.05732195	0.05134589	0.05134589
0.1108431	0.05936176	0.05139938	0.05139938
0.1136307	0.05696699	0.05156952	0.05156952
0.1054335	0.05583345	0.05115819	0.05115819
0.1076793	0.05827938	0.05133065	0.05133065
0.1035078	0.05752003	0.05112428	0.05112428
0.1096064	0.05598051	0.05123471	0.05123471
0.1085187	0.05649924	0.05089665	0.05089665
0.1090555	0.05405767	0.05048652	0.05048652
0.1054245	0.05589102	0.05054263	0.05054263
0.1066618	0.05479341	0.05095156	0.05095156
0.1079303	0.05513891	0.05007907	0.05007907
0.1022191	0.05397099	0.05012627	0.05012627
0.1052367	0.0583555	0.05236756	0.05236756
0.1074988	0.05757415	0.05021901	0.05021901
0.1038726	0.05546196	0.05033645	0.05033645
0.1102619	0.05624268	0.05028015	0.05028015
0.1099257	0.05568468	0.05119694	0.05119694
0.1063565	0.05470222	0.04994369	0.04994369
0.1058975	0.05634258	0.05183339	0.05183339
0.1103441	0.05686601	0.05015503	0.05015503
0.1017709	0.05324455	0.05003871	0.05003871
0.1047393	0.05532591	0.05047201	0.05047201
0.1086578	0.05704761	0.05076786	0.05076786
0.1066485	0.05548924	0.0504442	0.0504442
0.1053256	0.05348037	0.04905945	0.04905945
0.1069075	0.05407585	0.05056316	0.05056316
0.1095237	0.05658605	0.05077975	0.05077975
0.1068466	0.0563408	0.05089221	0.05089221
0.1004458	0.05595434	0.05122954	0.05122954
0.1102219	0.05432224	0.05065118	0.05065118
0.1049327	0.05606505	0.05126069	0.05126069
0.1010613	0.05816807	0.0519241	0.0519241
0.1087261	0.05422288	0.04922287	0.04922287
0.1055154	0.0563935	0.05176391	0.05176391
0.1039578	0.05390826	0.05049771	0.05049771
0.1141872	0.0584223	0.05230366	0.05230366
0.1037575	0.05604966	0.05103849	0.05103849
0.1045761	0.05531258	0.05130089	0.05130089
0.1098393	0.05727837	0.05128285	0.05128285
0.1064597	0.05447054	0.049305	0.049305
0.1036474	0.0550387	0.04929233	0.04929233
0.1070626	0.05545178	0.05111343	0.05111343
0.1084841	0.0532263	0.0507076	0.0507076
0.111477	0.05370686	0.05049514	0.05049514
0.1059951	0.05633947	0.05111225	0.05111225
0.1045651	0.05557094	0.05009356	0.05009356
0.1020068	0.05797363	0.05041273	0.05041273
0.1051759	0.05629386	0.05073036	0.05073036
0.1121365	0.05596343	0.05058658	0.05058658
0.1086781	0.05850603	0.05134721	0.05134721
0.1102862	0.05605448	0.05015285	0.05015285
0.1059158	0.05922653	0.05141087	0.05141087
0.1038538	0.05683916	0.05065844	0.05065844
0.1043627	0.05613142	0.04998311	0.04998311
0.1095612	0.05867726	0.0513797	0.0513797
0.1112875	0.05528744	0.05112681	0.05112681
0.1069202	0.05753149	0.05127465	0.05127465
0.1064418	0.05397843	0.04987621	0.04987621
0.1090053	0.05748148	0.0522174	0.0522174
0.1013577	0.05825982	0.0509538	0.0509538
0.1045212	0.05660825	0.04998987	0.04998987
0.1010715	0.05391743	0.0504003	0.0504003
0.105344	0.05786368	0.05201342	0.05201342
0.1082863	0.05494732	0.05181151	0.05181151
0.1078463	0.06079952	0.05179613	0.05179613
0.1098377	0.05676553	0.05109686	0.05109686
0.1085858	0.05566932	0.05095426	0.05095426
0.1073348	0.05538024	0.05020126	0.05020126
0.1077504	0.05788788	0.05110837	0.05110837
0.1050267	0.05561234	0.05033739	0.05033739
0.1065364	0.05633115	0.05098557	0.05098557
0.1016933	0.05717627	0.05042997	0.05042997
0.1073521	0.05388836	0.04989465	0.04989465
0.09927594	0.05465633	0.04973789	0.04973789
0.1140692	0.0564776	0.05023828	0.05023828
0.1051617	0.0549337	0.05087489	0.05087489
0.1122529	0.05678862	0.05191748	0.05191748
0.1041856	0.0558719	0.05060786	0.05060786
0.1179751	0.05455439	0.05074108	0.05074108
0.1058286	0.05678786	0.05149318	0.05149318
0.1044781	0.0551746	0.05122206	0.05122206
0.1075852	0.05808312	0.05137551	0.05137551
0.101272	0.0544203	0.05045757	0.05045757
0.1151585	0.05726368	0.0505154	0.0505154
0.1090277	0.05544163	0.0502164	0.0502164
0.1032915	0.05524623	0.05033415	0.05033415
0.0952736	0.05436805	0.05031938	0.05031938
