SRS	ODS	RDS	OPT
0.1231699	0.0551481	0.05517944	0.05258906
0.1135422	0.05773694	0.05762084	0.05468111
0.1161118	0.05882112	0.05879581	0.05567604
0.1170955	0.05752552	0.05754259	0.05426566
0.1182668	0.05711627	0.05705959	0.05418268
0.1258431	0.05876174	0.05872817	0.05518286
0.1281516	0.05783588	0.05810657	0.05478205
0.118597	0.05567002	0.0556875	0.05291446
0.1266124	0.05849506	0.05846646	0.05495936
0.1217175	0.05721578	0.05728	0.05438365
0.118333	0.05763928	0.05774463	0.05471628
0.120557	0.05555616	0.05551594	0.05289819
0.1175853	0.05972153	0.05964172	0.05619183
0.1188446	0.05767836	0.05736996	0.05426517
0.1208963	0.05831014	0.05824468	0.05516115
0.1254923	0.05686288	0.05684661	0.05398522
0.124472	0.05829051	0.05834438	0.05529886
0.1269247	0.05899575	0.05899575	0.05573794
0.122832	0.05719224	0.05719655	0.05404276
0.1272886	0.05900847	0.058902	0.05563729
0.1164559	0.05852694	0.05842493	0.05517151
0.1163287	0.05750178	0.0575467	0.05445797
0.1222903	0.0576519	0.0576519	0.05455374
0.1191525	0.05736339	0.05709579	0.05383843
0.1188859	0.05731834	0.05721466	0.05437707
0.1265394	0.05741084	0.0573759	0.05468174
0.1125785	0.05728595	0.05713822	0.05434596
0.1203073	0.05842075	0.05838053	0.0553593
0.1224887	0.05856232	0.05861135	0.0553294
0.1200977	0.0585014	0.05861748	0.05514298
0.1269828	0.05834307	0.05844134	0.05473302
0.1322022	0.0577589	0.0577589	0.05488601
0.1176877	0.05913315	0.05915229	0.05589197
0.1240771	0.05964519	0.05956586	0.05588259
0.1197408	0.05736147	0.05736147	0.05444451
0.1179407	0.05905037	0.05905037	0.05591523
0.1222558	0.05801036	0.05797319	0.0549502
0.1242758	0.05742143	0.05736861	0.05452683
0.1183257	0.0583498	0.0583498	0.05514967
0.1189939	0.05767297	0.05757006	0.05467404
0.1229912	0.05769182	0.05768447	0.05453067
0.1208057	0.05741427	0.05749426	0.0543347
0.1204334	0.06055229	0.06067603	0.05725797
0.1281321	0.05659507	0.05661053	0.05340033
0.1211752	0.05686741	0.05683077	0.0538004
0.1244294	0.05737232	0.05728943	0.05444968
0.1237138	0.0575879	0.0575879	0.05459992
0.1227134	0.05637573	0.05633826	0.0534061
0.1159319	0.05925012	0.05926448	0.05558195
0.1309502	0.05695151	0.05674841	0.05387853
0.117783	0.0567895	0.05680118	0.05382671
0.1167946	0.05676491	0.05676491	0.05384795
0.1258623	0.05860003	0.05859207	0.05557521
0.1226733	0.05733589	0.05736165	0.05434351
