SRS	ODS	RDS	OPT
0.5851394	0.5615947	0.5613506	0.5613506
0.5522093	0.5287536	0.5380803	0.5380803
0.3877889	0.622572	0.588657	0.588657
0.2857675	0.527962	0.5347498	0.5347498
0.4509821	0.4545952	0.4475737	0.4475737
0.4922478	0.4992562	0.498434	0.498434
0.7943512	0.5132436	0.4927713	0.4927713
0.5395021	0.5422835	0.5419262	0.5419262
0.4148261	0.4273731	0.4214385	0.4214385
0.3754882	0.5144481	0.5143148	0.5143148
0.3399043	0.4493926	0.4476138	0.4476138
0.5315354	0.4387191	0.4461973	0.4461973
0.4976354	0.5038989	0.5206209	0.5206209
0.5282209	0.6532827	0.6534862	0.6534862
0.6294259	0.4211603	0.4209582	0.4209582
0.5171558	0.5179731	0.5134575	0.5134575
0.3563415	0.4606089	0.4514383	0.4514383
0.6107649	0.5007592	0.5033888	0.5033888
0.6252713	0.6459672	0.6457836	0.6457836
0.4126461	0.4052184	0.4060598	0.4060598
0.4249314	0.4184939	0.4150995	0.4150995
0.4961679	0.4878678	0.4913469	0.4913469
0.5172961	0.4565574	0.4565574	0.4565574
0.5160502	0.4243546	0.4249723	0.4249723
0.4844177	0.5398762	0.5399015	0.5399015
0.5511703	0.5015626	0.4990238	0.4990238
0.4896347	0.6883441	0.6886017	0.6886017
0.4527405	0.5208308	0.5208308	0.5208308
0.6269861	0.5081991	0.5107542	0.5107542
0.7185332	0.6070357	0.6004112	0.6004112
0.5041445	0.4439397	0.4408891	0.4408891
0.5136303	0.4484321	0.4484321	0.4484321
0.3282149	0.5820835	0.5812158	0.5812158
0.5837614	0.5090938	0.5066018	0.5066018
0.523465	0.4404334	0.4404334	0.4404334
0.2203979	0.4644753	0.4644753	0.4644753
0.3051543	0.497226	0.4966198	0.4966198
0.3982001	0.5773336	0.5871027	0.5871027
0.4298848	0.5846097	0.5846097	0.5846097
0.3805895	0.4546164	0.4449671	0.4449671
0.482073	0.549504	0.5462956	0.5462956
0.6357561	0.5168192	0.5166649	0.5166649
0.4492385	0.4482293	0.4368815	0.4368815
0.7342067	0.4771049	0.4771049	0.4771049
