SRS	ODS	RDS	OPT
0.5851394	0.5203749	0.5613506	0.5613506
0.5522093	0.5338926	0.5380803	0.5380803
0.3877889	0.6033585	0.588657	0.588657
0.2857675	0.5163499	0.5347498	0.5347498
0.4509821	0.4837261	0.4475737	0.4475737
0.4922478	0.468836	0.498434	0.498434
0.7943512	0.5497721	0.4927713	0.4927713
0.5395021	0.5113604	0.5419262	0.5419262
0.4148261	0.4364317	0.4214385	0.4214385
0.3754882	0.4205191	0.5143148	0.5143148
0.3399043	0.4095687	0.4476138	0.4476138
0.5315354	0.5177471	0.4461973	0.4461973
0.4976354	0.564705	0.5206209	0.5206209
0.5282209	0.5798887	0.6534862	0.6534862
0.6294259	0.4061296	0.4209582	0.4209582
0.5171558	0.51622	0.5134575	0.5134575
0.3563415	0.4452728	0.4514383	0.4514383
0.6107649	0.5648891	0.5033888	0.5033888
0.6252713	0.5998593	0.6457836	0.6457836
0.4126461	0.4254257	0.4060598	0.4060598
0.4249314	0.4113967	0.4150995	0.4150995
0.4961679	0.5245943	0.4913469	0.4913469
0.5172961	0.4262361	0.4565574	0.4565574
0.5160502	0.4926021	0.4249723	0.4249723
0.4844177	0.4789356	0.5399015	0.5399015
0.5511703	0.5554963	0.4990238	0.4990238
0.4896347	0.6607736	0.6886017	0.6886017
0.4527405	0.5223274	0.5208308	0.5208308
0.6269861	0.5436164	0.5107542	0.5107542
0.7185332	0.566165	0.6004112	0.6004112
0.5041445	0.5840264	0.4408891	0.4408891
0.5136303	0.4404948	0.4484321	0.4484321
0.3282149	0.5568684	0.5812158	0.5812158
0.5837614	0.5019829	0.5066018	0.5066018
0.523465	0.4494839	0.4404334	0.4404334
0.2203979	0.4843073	0.4644753	0.4644753
0.3051543	0.4840803	0.4966198	0.4966198
0.3982001	0.5999741	0.5871027	0.5871027
0.4298848	0.5488014	0.5846097	0.5846097
0.3805895	0.4248885	0.4449671	0.4449671
0.482073	0.4933705	0.5462956	0.5462956
0.6357561	0.5285798	0.5166649	0.5166649
0.4492385	0.4856649	0.4368815	0.4368815
0.7342067	0.4681517	0.4771049	0.4771049
