SRS	ODS	RDS	OPT
0.3550665	0.4355584	0.4483336	0.4149621
0.376493	0.5243309	0.4101428	0.4017253
0.5511774	0.4088171	0.3926223	0.3844749
0.5712929	0.4648155	0.5069752	0.4892408
0.6108236	0.5783973	0.5579491	0.572209
0.5771196	0.4821836	0.5786466	0.5471097
0.2606126	0.5357464	0.522771	0.5412836
0.6514859	0.56077	0.5926864	0.6621687
0.5522573	0.6316066	0.5831492	0.5791223
0.6681723	0.5332841	0.5582398	0.5530367
0.3354057	0.4267389	0.5269029	0.5420217
0.5476515	0.5387275	0.49331	0.5728529
0.3198999	0.5643585	0.5725052	0.5288972
0.4113734	0.3727952	0.3788915	0.3733323
0.4862686	0.4678888	0.376439	0.4776916
0.6198215	0.4391997	0.4123822	0.4306291
0.4091963	0.3675334	0.3677688	0.3719713
0.6449528	0.5484137	0.4879034	0.5285883
0.5177188	0.5855412	0.5648144	0.5094678
0.5539316	0.5101	0.4954478	0.5405468
0.5043952	0.4703305	0.4670949	0.4579753
0.3674878	0.550976	0.5141941	0.4825902
0.616765	0.4229454	0.4637655	0.4745483
0.5564	0.5353094	0.5285227	0.5299812
0.4818875	0.4621033	0.409058	0.3704396
0.318998	0.4423855	0.447067	0.4239632
0.4690556	0.5566385	0.556688	0.5205608
0.5271102	0.4620949	0.5113129	0.4855956
0.6436724	0.6227835	0.6147084	0.6326581
0.5351206	0.4864229	0.5316834	0.5153805
0.4391475	0.5808763	0.610719	0.5456265
0.4147011	0.4967141	0.5449775	0.511262
0.4491627	0.5149078	0.4624619	0.4749907
0.669412	0.587332	0.5151432	0.5091173
0.3718269	0.3473822	0.4194609	0.4938801
0.4965175	0.5598266	0.5341176	0.5822359
0.4606403	0.5989126	0.5940746	0.5915401
0.4745055	0.462009	0.4259817	0.4625842
0.6889903	0.5475994	0.470752	0.4750071
0.3709991	0.4840688	0.518512	0.5332226
0.4426969	0.4946562	0.4800279	0.4813836
0.378424	0.480023	0.4709313	0.418212
0.7028804	0.5482253	0.5247932	0.5767944
0.4264242	0.4327422	0.4583947	0.4349087
0.2116515	0.5344314	0.4290457	0.4913529
0.5569542	0.4855454	0.4330319	0.454309
0.3896947	0.5190608	0.5224406	0.5069831
0.4000299	0.4992501	0.4628601	0.4550174
0.5026559	0.3982735	0.4886144	0.4192817
0.47928	0.6019905	0.621472	0.6013485
0.5235725	0.5310301	0.5244438	0.5194919
0.4653585	0.4419058	0.4576449	0.4727501
0.2542486	0.4973273	0.4968536	0.5437143
0.583482	0.468342	0.5019254	0.5199161
0.4374852	0.5034687	0.4561032	0.4059511
0.5021238	0.4486603	0.4155686	0.4077517
0.6327881	0.5496537	0.6107031	0.5981083
0.5463803	0.6564809	0.6334388	0.5726721
0.4940221	0.47147	0.4981673	0.5695192
0.6296037	0.5510327	0.4951623	0.4878015
0.4475874	0.5825456	0.4779743	0.4872297
0.4454339	0.5083918	0.4988837	0.5106419
0.6632721	0.5517322	0.4963406	0.5429645
0.6357566	0.6334481	0.6149464	0.6225292
0.5916247	0.4907194	0.5513775	0.4999376
0.5374371	0.5133507	0.4412737	0.4532514
0.3610103	0.4646959	0.4005753	0.408568
0.5394305	0.5508881	0.5797569	0.515695
0.5707627	0.5944739	0.6111039	0.5792923
0.4761734	0.4931816	0.462922	0.4661279
0.5543912	0.5114263	0.4820523	0.4438046
0.4993859	0.4905562	0.4164596	0.4648749
0.5833408	0.4406584	0.4747341	0.395241
0.7132318	0.5723143	0.5865693	0.5972802
0.5522063	0.5190644	0.5672109	0.5189779
0.2264336	0.4499257	0.3940261	0.3942946
0.3506708	0.5002406	0.4773885	0.4968185
0.3851605	0.5222174	0.4519192	0.4105479
0.5924233	0.4599047	0.446319	0.4781875
0.6482496	0.4456156	0.484786	0.4694199
0.7844078	0.5813458	0.5939756	0.5269169
0.5516618	0.4983047	0.5147855	0.5396679
0.3263127	0.4772526	0.5030957	0.4722338
0.6371428	0.5461945	0.529764	0.4684843
0.5696019	0.5520653	0.5255753	0.554813
0.547187	0.6284768	0.5980974	0.5746121
0.4461567	0.4233706	0.4641043	0.4969609
0.4715311	0.417587	0.461948	0.4505331
0.6791609	0.5199316	0.440297	0.4739125
0.3165961	0.5154033	0.5198221	0.5306591
0.6365999	0.4617343	0.5334205	0.4491638
0.6288745	0.5071578	0.5345677	0.4990677
0.3955791	0.4764297	0.4703923	0.5252155
0.6286026	0.562629	0.6150064	0.6276939
0.4129255	0.6139565	0.5550078	0.526202
0.5794396	0.6148725	0.5502908	0.5212802
0.5728407	0.4748023	0.47199	0.4778709
0.5591472	0.4949826	0.4294744	0.4352935
0.478281	0.3962707	0.5072183	0.4841158
0.5332507	0.5053891	0.6101183	0.5224009
0.4735052	0.449571	0.4822651	0.4819948
0.2744293	0.4737177	0.4697568	0.3972993
0.5610937	0.4389753	0.5011569	0.5220923
