SRS	ODS	RDS	OPT
0.1061877	0.06374351	0.04906672	0.04906672
0.1016711	0.07292111	0.05060843	0.05060843
0.1031043	0.07675806	0.05077146	0.05077146
0.1031068	0.07850878	0.05036101	0.05036101
0.1073115	0.07295228	0.05070736	0.05070736
0.1101501	0.07645639	0.05176753	0.05176753
0.1069576	0.07189326	0.05119432	0.05119432
0.1035988	0.0717896	0.04950376	0.04950376
0.1094524	0.07488041	0.05021263	0.05021263
0.1115963	0.07193815	0.05115344	0.05115344
0.1042834	0.07650442	0.05118746	0.05118746
0.1073671	0.07648923	0.04991189	0.04991189
0.1042711	0.07684444	0.05179389	0.05179389
0.103155	0.07699595	0.04977493	0.04977493
0.1076766	0.08005862	0.05092271	0.05092271
0.1073604	0.07353072	0.05013304	0.05013304
0.110886	0.0815436	0.05146706	0.05146706
0.1105883	0.07487058	0.05137598	0.05137598
0.108983	0.07384235	0.05047695	0.05047695
0.1117013	0.07749751	0.05112054	0.05112054
0.1050008	0.07171921	0.05071161	0.05071161
0.1036152	0.08105182	0.0510572	0.0510572
0.108688	0.08125332	0.05060234	0.05060234
0.1055614	0.07627112	0.04996353	0.04996353
0.1014817	0.07696737	0.05028266	0.05028266
0.1092665	0.07457743	0.05071129	0.05071129
0.1034864	0.07077193	0.05024805	0.05024805
0.1076092	0.07143397	0.05028639	0.05028639
0.1067782	0.07559845	0.05011222	0.05011222
0.1015446	0.07734872	0.05134589	0.05134589
0.1108431	0.07875036	0.05139938	0.05139938
0.1136307	0.0801878	0.05156952	0.05156952
0.1054335	0.07526836	0.05115819	0.05115819
0.1076793	0.08437133	0.05133065	0.05133065
0.1035078	0.07982087	0.05112428	0.05112428
0.1096064	0.07266477	0.05123471	0.05123471
0.1085187	0.07387891	0.05089665	0.05089665
0.1090555	0.0687293	0.05048652	0.05048652
0.1054245	0.07591047	0.05054263	0.05054263
0.1066618	0.07085342	0.05095156	0.05095156
0.1079303	0.06903102	0.05007907	0.05007907
0.1022191	0.0700246	0.05012627	0.05012627
0.1052367	0.07951678	0.05236756	0.05236756
0.1074988	0.07592893	0.05021901	0.05021901
0.1038726	0.07168475	0.05033645	0.05033645
0.1102619	0.07530862	0.05028015	0.05028015
0.1099257	0.07826372	0.05119694	0.05119694
0.1063565	0.07289852	0.04994369	0.04994369
0.1058975	0.07869331	0.05183339	0.05183339
0.1103441	0.0794262	0.05015503	0.05015503
0.1017709	0.0659995	0.05003871	0.05003871
0.1047393	0.07908916	0.05047201	0.05047201
0.1086578	0.0815312	0.05076786	0.05076786
0.1066485	0.07368441	0.0504442	0.0504442
0.1053256	0.07351424	0.04905945	0.04905945
0.1069075	0.07065835	0.05056316	0.05056316
0.1095237	0.07221866	0.05077975	0.05077975
0.1068466	0.07647749	0.05089221	0.05089221
0.1004458	0.07629786	0.05122954	0.05122954
0.1102219	0.07960981	0.05065118	0.05065118
0.1049327	0.08042813	0.05126069	0.05126069
0.1010613	0.07979064	0.0519241	0.0519241
0.1087261	0.0727978	0.04922287	0.04922287
0.1055154	0.07600682	0.05176391	0.05176391
0.1039578	0.07241413	0.05049771	0.05049771
0.1141872	0.08031958	0.05230366	0.05230366
0.1037575	0.08104802	0.05103849	0.05103849
0.1045761	0.07373306	0.05130089	0.05130089
0.1098393	0.08046321	0.05128285	0.05128285
0.1064597	0.06714268	0.049305	0.049305
0.1036474	0.07451384	0.04929233	0.04929233
0.1070626	0.07458457	0.05111343	0.05111343
0.1084841	0.06663078	0.0507076	0.0507076
0.111477	0.07501789	0.05049514	0.05049514
0.1059951	0.07671969	0.05111225	0.05111225
0.1045651	0.07241374	0.05009356	0.05009356
0.1020068	0.07882612	0.05041273	0.05041273
0.1051759	0.07724577	0.05073036	0.05073036
0.1121365	0.07431173	0.05058658	0.05058658
0.1086781	0.08026503	0.05134721	0.05134721
0.1102862	0.07094479	0.05015285	0.05015285
0.1059158	0.080494	0.05141087	0.05141087
0.1038538	0.07581656	0.05065844	0.05065844
0.1043627	0.07799064	0.04998311	0.04998311
0.1095612	0.08717789	0.0513797	0.0513797
0.1112875	0.07376374	0.05112681	0.05112681
0.1069202	0.0766567	0.05127465	0.05127465
0.1064418	0.06796898	0.04987621	0.04987621
0.1090053	0.07692967	0.0522174	0.0522174
0.1013577	0.07896957	0.0509538	0.0509538
0.1045212	0.0723396	0.04998987	0.04998987
0.1010715	0.07126629	0.0504003	0.0504003
0.105344	0.08075052	0.05201342	0.05201342
0.1082863	0.07708543	0.05181151	0.05181151
0.1078463	0.08903037	0.05179613	0.05179613
0.1098377	0.08080222	0.05109686	0.05109686
0.1085858	0.074802	0.05095426	0.05095426
0.1073348	0.07106281	0.05020126	0.05020126
0.1077504	0.07801672	0.05110837	0.05110837
0.1050267	0.07062984	0.05033739	0.05033739
0.1065364	0.07504232	0.05098557	0.05098557
0.1016933	0.07605971	0.05042997	0.05042997
0.1073521	0.07050732	0.04989465	0.04989465
0.09927594	0.06893915	0.04973789	0.04973789
0.1140692	0.07462279	0.05023828	0.05023828
0.1051617	0.07010062	0.05087489	0.05087489
0.1122529	0.07780215	0.05191748	0.05191748
0.1041856	0.07408722	0.05060786	0.05060786
0.1179751	0.07724449	0.05074108	0.05074108
0.1058286	0.07720285	0.05149318	0.05149318
0.1044781	0.07318462	0.05122206	0.05122206
0.1075852	0.08413421	0.05137551	0.05137551
0.101272	0.07188618	0.05045757	0.05045757
0.1151585	0.08009992	0.0505154	0.0505154
0.1090277	0.07209747	0.0502164	0.0502164
0.1032915	0.07040388	0.05033415	0.05033415
0.0952736	0.07117092	0.05031938	0.05031938
0.109813	0.07620095	0.05015213	0.05015213
0.1053894	0.08382779	0.05141762	0.05141762
0.1014787	0.07658165	0.05030874	0.05030874
0.1047849	0.07575077	0.05036094	0.05036094
0.1066476	0.0767054	0.05114395	0.05114395
0.1086216	0.07787855	0.05139172	0.05139172
0.1037703	0.07216235	0.05040328	0.05040328
0.1019163	0.07080374	0.05053981	0.05053981
0.1148204	0.07591186	0.05069826	0.05069826
0.1102397	0.07164717	0.05041018	0.05041018
0.1099846	0.07072781	0.05074444	0.05074444
0.1108075	0.07266574	0.0499586	0.0499586
0.1035845	0.07011899	0.05093039	0.05093039
0.1139259	0.08170141	0.05156076	0.05156076
0.1033399	0.06886443	0.05092851	0.05092851
0.1050403	0.08287627	0.05158626	0.05158626
0.1026438	0.07649648	0.05137216	0.05137216
0.110511	0.07426705	0.05074353	0.05074353
0.1102021	0.07705907	0.0506145	0.0506145
0.1075282	0.07120381	0.05078111	0.05078111
0.1006433	0.07266755	0.05006667	0.05006667
0.1080398	0.07503934	0.05123045	0.05123045
0.1014342	0.0765185	0.04999359	0.04999359
0.1055794	0.08446633	0.0501756	0.0501756
0.1036842	0.07853007	0.05060401	0.05060401
0.1047469	0.07624098	0.05097709	0.05097709
0.1003513	0.06652965	0.04940122	0.04940122
0.1123084	0.07240986	0.05107577	0.05107577
