SRS	ODS	RDS	OPT
0.1103918	0.05475868	0.0504671	0.0504671
0.10539	0.05690397	0.05206645	0.05206645
0.1046392	0.05853745	0.05251006	0.05251006
0.1036027	0.05901205	0.05163446	0.05163446
0.1092869	0.05666438	0.05170308	0.05170308
0.1123968	0.05880991	0.05273282	0.05273282
0.1133867	0.05761268	0.05262772	0.05262772
0.1065997	0.05656814	0.05077897	0.05077897
0.1111002	0.05754333	0.05116085	0.05116085
0.1126977	0.05629728	0.05218278	0.05218278
0.1054674	0.05753097	0.05222459	0.05222459
0.1104155	0.05682922	0.05090544	0.05090544
0.1071965	0.05996065	0.05334821	0.05334821
0.1061174	0.06006765	0.05161336	0.05161336
0.1119541	0.05715307	0.05191642	0.05191642
0.1100244	0.0561817	0.05121495	0.05121495
0.112129	0.05829771	0.05263814	0.05263814
0.115197	0.05873258	0.05306002	0.05306002
0.1136102	0.05816396	0.05221427	0.05221427
0.1136904	0.05573528	0.05197062	0.05197062
0.106882	0.05626522	0.05182589	0.05182589
0.1061584	0.05913953	0.05230123	0.05230123
0.1115107	0.05689726	0.05171338	0.05171338
0.1086173	0.05789812	0.05102774	0.05102774
0.1040542	0.05740895	0.0516683	0.0516683
0.1127088	0.0572562	0.05196805	0.05196805
0.1059499	0.05687131	0.05213518	0.05213518
0.1097037	0.05624984	0.05170519	0.05170519
0.1107512	0.05753412	0.05161568	0.05161568
0.1065091	0.05885796	0.05278549	0.05278549
0.113547	0.05998889	0.05245654	0.05245654
0.1170324	0.05966898	0.05260441	0.05260441
0.1065218	0.0583509	0.0528181	0.0528181
0.1113094	0.06091382	0.05247212	0.05247212
0.1065541	0.05824698	0.05211327	0.05211327
0.1090861	0.05756266	0.05245083	0.05245083
0.1090005	0.05729454	0.05199639	0.05199639
0.1103403	0.05708148	0.05228218	0.05228218
0.1074418	0.05902156	0.05213216	0.05213216
0.1080834	0.05647578	0.05205678	0.05205678
0.1102732	0.05627562	0.05138916	0.05138916
0.10681	0.05649192	0.05166555	0.05166555
0.1074942	0.05879977	0.05352687	0.05352687
0.1135324	0.0579402	0.05158306	0.05158306
0.109079	0.05573148	0.05123968	0.05123968
0.111603	0.05799216	0.05191901	0.05191901
0.110778	0.05705525	0.05225015	0.05225015
0.109811	0.05716161	0.0513753	0.0513753
0.1079311	0.05883104	0.0534034	0.0534034
0.1141762	0.05896083	0.05141968	0.05141968
0.1036885	0.05423758	0.05119087	0.05119087
0.1064318	0.05691099	0.05132467	0.05132467
0.1148044	0.05812805	0.0522045	0.0522045
0.1108027	0.05863393	0.05191665	0.05191665
0.1082457	0.0550726	0.05060798	0.05060798
0.1105353	0.05541197	0.05174842	0.05174842
0.1106373	0.0581058	0.05215995	0.05215995
0.1094745	0.05948728	0.05202978	0.05202978
0.1016903	0.05717024	0.05218917	0.05218917
0.1129964	0.05735422	0.05234842	0.05234842
0.1091778	0.05686142	0.05221399	0.05221399
0.1019662	0.06042773	0.05340274	0.05340274
0.1115522	0.05633874	0.05050131	0.05050131
0.1083715	0.05806554	0.05316976	0.05316976
0.1082148	0.05678799	0.05193667	0.05193667
0.1165882	0.05872997	0.05346092	0.05346092
0.1062451	0.05828022	0.05228667	0.05228667
0.1064333	0.05690825	0.05212125	0.05212125
0.111495	0.05925058	0.05228391	0.05228391
0.1086007	0.0553316	0.05053838	0.05053838
0.106612	0.05721334	0.0508227	0.0508227
0.1100537	0.05605691	0.05232757	0.05232757
0.1093447	0.05465393	0.05179501	0.05179501
0.1140923	0.05684868	0.05178414	0.05178414
0.1086767	0.05783942	0.05239251	0.05239251
0.1077233	0.05666646	0.05167298	0.05167298
0.103454	0.0604826	0.05201366	0.05201366
0.1102226	0.05731778	0.05190363	0.05190363
0.1126067	0.05756421	0.05166498	0.05166498
0.1124385	0.05950523	0.05277129	0.05277129
0.1154119	0.05710287	0.05140905	0.05140905
0.1104531	0.06043627	0.05251458	0.05251458
0.1069313	0.06020258	0.05207331	0.05207331
0.1076087	0.05813337	0.05146753	0.05146753
0.112913	0.05987628	0.05265596	0.05265596
0.1139113	0.05767766	0.05225685	0.05225685
0.1098393	0.06049826	0.05296816	0.05296816
0.1073493	0.05520949	0.05109398	0.05109398
0.1080614	0.05839986	0.05322169	0.05322169
0.1038628	0.06213509	0.05246961	0.05246961
0.106405	0.05919254	0.05180813	0.05180813
0.1039126	0.05539669	0.05145907	0.05145907
0.1073118	0.05982765	0.05355216	0.05355216
0.1105079	0.05871593	0.05296387	0.05296387
0.1115974	0.06313012	0.0530888	0.0530888
0.1109427	0.05965195	0.05232317	0.05232317
