SRS	ODS	RDS	OPT
0.3795864	0.5219064	0.4632278	0.4289821
0.4586369	0.5735875	0.520683	0.5943759
0.557608	0.5541441	0.4917531	0.5678784
0.4684629	0.3073362	0.4827079	0.482973
0.3983459	0.5052564	0.4807975	0.4919218
0.5821828	0.5866015	0.5660595	0.5622279
0.5399167	0.5494192	0.5417784	0.5186742
0.4961433	0.3851993	0.4834218	0.5038564
0.5051011	0.4450276	0.543093	0.6049372
0.5710097	0.5602694	0.4203784	0.4293284
0.545391	0.4453744	0.5100655	0.5597669
0.4964099	0.4318517	0.5021023	0.4607086
0.4729536	0.5099901	0.4405434	0.4290815
0.5662466	0.4284527	0.4649913	0.470077
0.5062227	0.622431	0.657474	0.6974353
0.4975517	0.5768016	0.4877894	0.4697637
0.5176854	0.4797303	0.51473	0.532788
0.3127842	0.5182249	0.4182822	0.4204935
0.4295761	0.3121938	0.4566382	0.4326416
0.5470209	0.6561315	0.5402112	0.5539508
0.5467836	0.4800373	0.5171495	0.5311492
0.5528078	0.4914816	0.5203865	0.5773522
0.6175428	0.620202	0.5882652	0.5641782
0.4627351	0.5264615	0.4973552	0.4612079
0.4654899	0.4620875	0.516371	0.563016
0.5225345	0.408314	0.4110975	0.4245208
0.391445	0.1719884	0.3873593	0.4103113
0.4499763	0.4089106	0.4611806	0.5063186
0.3788049	0.379307	0.3624261	0.3823572
0.118721	0.3899227	0.4324414	0.4331651
0.5166674	0.5581253	0.4537263	0.4738342
0.7206405	0.639846	0.5753828	0.5305922
0.5008023	0.3655733	0.5015482	0.5556778
0.6552869	0.4579976	0.5299141	0.6073096
0.5223054	0.5526743	0.6224873	0.582888
0.5170065	0.4137154	0.5111227	0.5458795
0.6357541	0.6301123	0.6307088	0.6463571
0.6603797	0.3693043	0.4644809	0.4776978
0.3987094	0.3858324	0.4675671	0.5049838
0.7309178	0.5545924	0.5353902	0.5138229
0.6669274	0.5886111	0.5247333	0.5012389
0.3888365	0.4370276	0.4016535	0.4029183
0.3673157	0.5725949	0.535736	0.5651386
0.5623294	0.4838691	0.5403524	0.4812212
0.3716467	0.4030761	0.4640216	0.4563832
0.7224401	0.4776449	0.4912845	0.4928428
0.6377002	0.5497616	0.5329888	0.5322841
0.585956	0.6095137	0.4989213	0.5383456
0.6923305	0.5986543	0.5881375	0.5561036
0.4855079	0.5467489	0.50936	0.4674427
0.4995311	0.6158653	0.4439682	0.4731927
0.4555792	0.5887553	0.5331215	0.5309048
0.5354659	0.5131911	0.5137545	0.5659391
0.4079097	0.4063779	0.3994597	0.4201762
0.4234156	0.4668874	0.415287	0.4030658
0.635756	0.5043644	0.551961	0.5837414
0.599737	0.4705162	0.5329244	0.5623982
0.3632183	0.7177804	0.4631498	0.4312333
0.6750478	0.558615	0.477957	0.5616003
0.5791613	0.5216767	0.5342192	0.5168608
0.5062661	0.6326938	0.5872952	0.5623747
0.510493	0.4330776	0.4709033	0.4672192
0.4627036	0.4649753	0.5242409	0.5276172
0.545146	0.6641306	0.5752221	0.5096644
0.5137096	0.3982561	0.410221	0.4180373
0.5916679	0.6507371	0.5260591	0.5815926
0.351961	0.4967335	0.5786606	0.4844626
0.3561747	0.4641698	0.5309533	0.5424409
0.5068429	0.5236606	0.5970788	0.5294748
0.474474	0.4443267	0.503116	0.519448
0.4623932	0.3728203	0.4636496	0.4569428
0.5781792	0.6350332	0.4966906	0.5353959
0.6907211	0.4159052	0.4768718	0.4841754
0.4701107	0.6128832	0.4628498	0.4189899
0.3416478	0.4611579	0.4280487	0.4754593
0.3858904	0.5696689	0.4494638	0.4747328
0.5991105	0.4389927	0.5616311	0.5545283
0.264298	0.6691364	0.5519081	0.6161146
0.5851958	0.4528355	0.5092698	0.5831764
0.434919	0.5383819	0.63955	0.6168358
0.4188287	0.5196421	0.4589959	0.4298059
0.5882142	0.5755054	0.6297921	0.5853125
0.5019439	0.4326975	0.5771868	0.5271136
0.4310455	0.6160504	0.5190202	0.5081562
0.4141018	0.5920255	0.5969667	0.6160965
0.5753039	0.5783434	0.4943215	0.5546833
0.4665936	0.5456767	0.5607186	0.5625163
0.5589262	0.5219551	0.5237623	0.5017935
0.5026327	0.4240229	0.4358357	0.4835854
0.4479488	0.3241788	0.3936291	0.3832671
0.5693424	0.2821072	0.4995282	0.4865607
