SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.353905	0.2758741	0.276773	0.276773	0.2860257	0.2873759	0.2909323	0.2873759
0.3152986	0.2902242	0.2902242	0.2902242	0.3038151	0.3036319	0.322354	0.3036319
0.3149561	0.2602843	0.2613971	0.2613971	0.2587454	0.2587454	-999	0.2587454
0.2705506	0.2915096	0.2867911	0.2867911	0.274036	0.2720426	0.2722234	0.2720426
0.2649796	0.3010824	0.3021563	0.3021563	0.2552826	0.248507	0.227863	0.248507
0.2903638	0.3101164	0.3195934	0.3195934	0.3213088	0.319008	0.2988639	0.319008
0.348465	0.3196074	0.3220874	0.3220874	0.3116261	0.3190844	0.2991225	0.3190844
0.3234415	0.2732783	0.2672132	0.2672132	0.2505194	0.2499125	0.2617345	0.2499125
0.2782399	0.2651693	0.2620684	0.2620684	0.2272575	0.2284404	0.2302228	0.2284404
0.2727453	0.3325576	0.3287057	0.3287057	0.3220895	0.322262	0.3522718	0.322262
0.2613174	0.3185643	0.3239441	0.3239441	0.352955	0.3629313	0.353156	0.3629313
0.2820911	0.2735818	0.259637	0.259637	0.2851561	0.2855861	0.2653419	0.2855861
0.2659941	0.2661545	0.2683297	0.2683297	0.2449619	0.2440737	0.2433966	0.2440737
0.3463664	0.3186366	0.3125477	0.3125477	0.2863925	0.2961004	0.2730972	0.2961004
0.29711	0.3535317	0.3484645	0.3484645	0.331038	0.337289	0.3347501	0.337289
0.3249757	0.2342672	0.2385689	0.2385689	0.3063677	0.3024428	0.297498	0.3024428
0.3064395	0.319532	0.3208418	0.3208418	0.3312466	0.3255811	0.3407224	0.3255811
0.3683964	0.2680719	0.2628871	0.2628871	0.2603957	0.2729529	0.2865246	0.2729529
0.2589855	0.2826763	0.2785422	0.2785422	0.2774701	0.2814565	0.2889926	0.2814565
0.3117713	0.2965459	0.2854537	0.2854537	0.2942382	0.2820209	0.2802654	0.2820209
0.293143	0.3440568	0.3467433	0.3467433	0.3849998	0.3814376	0.3714714	0.3814376
0.3586995	0.3084955	0.3116247	0.3116247	0.2992496	0.2996322	0.2763124	0.2996322
0.2745062	0.280829	0.2783299	0.2783299	0.2914585	0.2901397	0.2754989	0.2901397
0.310227	0.3073918	0.3068893	0.3068893	0.2836885	0.2834156	0.2897384	0.2834156
0.3075049	0.2982031	0.2983709	0.2983709	0.2970829	0.2972244	0.2950917	0.2972244
0.2811559	0.2660586	0.2655656	0.2655656	0.2793913	0.2796725	0.2660381	0.2796725
0.3127187	0.288004	0.2845823	0.2845823	0.2585636	0.2587194	0.2558467	0.2587194
0.3087396	0.2572216	0.2621935	0.2621935	0.2980342	0.2981108	0.2602423	0.2981108
0.2815107	0.3299515	0.3173807	0.3173807	0.3542669	0.3513596	0.3485894	0.3513596
0.3387602	0.2852286	0.2887333	0.2887333	0.2564828	0.2575551	0.2550933	0.2575551
