SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.5439815	0.448548	0.4745861	0.4745861	0.4816821	0.4468802	0.4521965	0.4468802
0.5079037	0.4870287	0.4819817	0.4819817	0.4817938	0.487815	0.4839041	0.487815
0.5140171	0.4517811	0.4600606	0.4600606	0.4525515	0.470324	0.4740471	0.470324
0.4643842	0.5284483	0.4904731	0.4904731	0.443914	0.4416423	0.4539815	0.4416423
0.4634097	0.4794224	0.433506	0.433506	0.4639948	0.4449702	0.4143534	0.4449702
0.4990519	0.5177769	0.4939393	0.4939393	0.4903423	0.5129134	0.52228	0.5129134
0.5360365	0.5420261	0.5372204	0.5372204	0.4990582	0.4986225	0.4900825	0.4986225
0.5089015	0.4872178	0.4572532	0.4572532	0.4471017	0.4269356	0.4320819	0.4269356
0.4916897	0.4404533	0.4608721	0.4608721	0.4286841	0.4428209	0.4456872	0.4428209
0.4672798	0.5583721	0.5395837	0.5395837	0.5338933	0.5345333	0.5314331	0.5345333
0.4674013	0.4861886	0.5120577	0.5120577	0.5355865	0.5340642	0.5404683	0.5340642
0.4680643	0.482149	0.4710489	0.4710489	0.5257749	0.5155515	0.5043157	0.5155515
0.4640002	0.4551668	0.4431159	0.4431159	0.458182	0.4419062	0.4537839	0.4419062
0.5464371	0.5381085	0.5466615	0.5466615	0.4773153	0.4762005	0.4822898	0.4762005
0.5108966	0.5220647	0.5229569	0.5229569	0.5017783	0.5188641	0.5034592	0.5188641
0.5152459	0.4371684	0.4619431	0.4619431	0.5382853	0.5032959	0.5091606	0.5032959
0.5102903	0.5685371	0.506894	0.506894	0.5218358	0.5462718	0.5401385	0.5462718
0.5701945	0.4470964	0.4268883	0.4268883	0.4940365	0.494223	0.508623	0.494223
0.4458385	0.4781086	0.4950227	0.4950227	0.4683314	0.4535386	0.4615808	0.4535386
0.5111932	0.4983402	0.5250409	0.5250409	0.445232	0.4815929	0.4549545	0.4815929
0.5304983	0.5464077	0.5926803	0.5926803	0.5527183	0.5681212	0.5565569	0.5681212
0.5587888	0.5227352	0.532101	0.532101	0.4442811	0.4823816	0.4508338	0.4823816
0.4649548	0.4896804	0.5031781	0.5031781	0.4722042	0.4936979	0.4778554	0.4936979
0.5032733	0.5198528	0.5288885	0.5288885	0.4797752	0.4896739	0.4793288	0.4896739
0.5135483	0.4922097	0.5126543	0.5126543	0.504146	0.4957275	0.5010197	0.4957275
0.4736286	0.4952205	0.4705679	0.4705679	0.4923881	0.4754927	0.4742801	0.4754927
0.5151162	0.4426093	0.454361	0.454361	0.4412973	0.4415737	0.4417621	0.4415737
0.5238566	0.5639141	0.5076818	0.5076818	0.5022004	0.5201827	0.5005537	0.5201827
0.4840468	0.5418439	0.5548195	0.5548195	0.5274529	0.5294288	0.5302431	0.5294288
0.533237	0.4617069	0.4605631	0.4605631	0.5017402	0.4698495	0.4698634	0.4698495
0.5067694	0.5005476	0.4608224	0.4608224	0.4551033	0.4486855	0.4504217	0.4486855
0.4685552	0.4604468	0.4610597	0.4610597	0.5098421	0.4981256	0.5248653	0.4981256
0.4941629	0.4365334	0.4358133	0.4358133	0.4783956	0.4802478	0.4803191	0.4802478
0.492338	0.429406	0.4847421	0.4847421	0.4755539	0.4717193	0.4709801	0.4717193
0.5574122	0.4016899	0.4436999	0.4436999	0.409223	0.3948016	0.4049082	0.3948016
0.5078087	0.5047143	0.525952	0.525952	0.5087931	0.5141521	0.5137152	0.5141521
0.4664487	0.4190663	0.4405423	0.4405423	0.4432628	0.5104044	0.4784145	0.5104044
0.511601	0.4792143	0.4651765	0.4651765	0.5064628	0.5199934	0.5089364	0.5199934
0.5357511	0.4356627	0.4477957	0.4477957	0.3986196	0.420242	0.416602	0.420242
0.5135409	0.600591	0.5723007	0.5723007	0.546962	0.5285215	0.5397788	0.5285215
0.4823278	0.4839803	0.5000725	0.5000725	0.4567061	0.453367	0.4630996	0.453367
0.4631958	0.5722839	0.5650266	0.5650266	0.5278155	0.5089654	0.496003	0.5089654
0.4386327	0.4247403	0.4250501	0.4250501	0.4953718	0.4647884	0.4897047	0.4647884
0.4806327	0.5738525	0.5745999	0.5745999	0.5640292	0.5442614	0.5585428	0.5442614
0.4940586	0.4932083	0.4912032	0.4912032	0.4894156	0.5233939	0.5121537	0.5233939
0.4440255	0.5047263	0.4694498	0.4694498	0.5143517	0.5365146	0.5360866	0.5365146
0.4600073	0.4494353	0.4961207	0.4961207	0.539412	0.4881198	0.5000243	0.4881198
0.5089363	0.5003348	0.5062603	0.5062603	0.4819307	0.5008239	0.5102623	0.5008239
0.4948132	0.5598671	0.5287698	0.5287698	0.4805505	0.4888371	0.4695291	0.4888371
0.5141664	0.5006698	0.4982654	0.4982654	0.4991093	0.4943081	0.5086064	0.4943081
0.5234244	0.4825724	0.4941171	0.4941171	0.4501586	0.4411122	0.4525346	0.4411122
0.4748606	0.4861568	0.5241482	0.5241482	0.4870465	0.5104775	0.5094818	0.5104775
0.5679391	0.476957	0.5538417	0.5538417	0.4762927	0.4679313	0.4634654	0.4679313
0.4578451	0.534768	0.5093853	0.5093853	0.5124445	0.5079768	0.5122116	0.5079768
0.5902223	0.4855741	0.4833497	0.4833497	0.4950998	0.4982716	0.4944232	0.4982716
0.456946	0.4715775	0.4985948	0.4985948	0.5061209	0.4872959	0.5109066	0.4872959
0.5713684	0.4878002	0.4932552	0.4932552	0.4479875	0.44438	0.4299533	0.44438
0.4457415	0.5544321	0.5035338	0.5035338	0.5355147	0.5183841	0.5310897	0.5183841
0.5177305	0.5183518	0.537628	0.537628	0.5858372	0.565509	0.5557966	0.565509
0.5058673	0.4791447	0.4628157	0.4628157	0.4948444	0.4813271	0.4884273	0.4813271
0.5051859	0.4884236	0.5000992	0.5000992	0.4847009	0.4714164	0.4700755	0.4714164
0.4803794	0.5184285	0.4992837	0.4992837	0.4759884	0.495226	0.4674152	0.495226
0.5147715	0.5830739	0.560083	0.560083	0.5519549	0.5783426	0.5620763	0.5783426
0.4220268	0.4935406	0.49744	0.49744	0.4461519	0.4537737	0.4594191	0.4537737
0.5153771	0.4784135	0.5225569	0.5225569	0.5171049	0.5501139	0.5163204	0.5501139
0.5205158	0.4468658	0.4899678	0.4899678	0.499077	0.4780925	0.4713423	0.4780925
0.5102346	0.5118885	0.523832	0.523832	0.5010496	0.4990554	0.5023504	0.4990554
0.5287744	0.5139542	0.5320453	0.5320453	0.5203268	0.5075983	0.5059379	0.5075983
0.4702795	0.4997795	0.5167306	0.5167306	0.4761014	0.5087543	0.4765735	0.5087543
0.4818373	0.5239081	0.5349781	0.5349781	0.54604	0.5488606	0.5462707	0.5488606
0.5199435	0.496718	0.4933483	0.4933483	0.5116452	0.4869082	0.4885011	0.4869082
0.5533521	0.5020087	0.5093347	0.5093347	0.5570338	0.5356257	0.4903814	0.5356257
0.5292375	0.5196781	0.5273691	0.5273691	0.5270511	0.4820462	0.4972889	0.4820462
0.4764586	0.4264224	0.4605305	0.4605305	0.5195557	0.4961248	0.5014368	0.4961248
0.5950251	0.4831334	0.471748	0.471748	0.5030846	0.4810619	0.4728768	0.4810619
0.4300602	0.5282207	0.4944732	0.4944732	0.5256603	0.5456609	0.5444494	0.5456609
0.3994836	0.4498191	0.4172013	0.4172013	0.4438661	0.4618441	0.4527941	0.4618441
0.5060258	0.5505503	0.5262115	0.5262115	0.5161709	0.4919449	0.5062312	0.4919449
