SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.5598522	0.4526092	0.4582992	0.4350186	0.4618623	0.4662748	0.464521	0.4601076
0.5025382	0.4811582	0.4794719	0.4693116	0.4711529	0.4744521	0.5004637	0.4791903
0.4839668	0.4375631	0.4429347	0.467443	0.4102875	0.4127977	0.4260405	0.4341441
0.4561951	0.5152235	0.5142165	0.4905804	0.4629406	0.4616329	0.4464969	0.4619193
0.4526951	0.4532392	0.460507	0.4444156	0.4356725	0.4292896	0.4153688	0.4213821
0.4987206	0.5462565	0.5415482	0.5013893	0.5066847	0.5195547	0.5100387	0.5068471
0.5460416	0.5530746	0.5565368	0.5510404	0.494166	0.5067415	0.4876634	0.5081119
0.5141197	0.448701	0.4542515	0.4782559	-999	0.4056093	0.4315502	0.4232794
0.5070981	0.4428186	0.4552712	0.4422322	0.4298273	0.4313705	0.4195099	0.4631649
0.4708048	0.5257225	0.531687	0.5529948	0.5247517	0.5187065	0.5251334	0.5270759
0.4701927	0.5295572	0.5482089	0.4921349	0.5501795	0.5550751	0.5510509	0.5802747
0.458015	0.4643391	0.4678857	0.4818506	0.4778917	0.4777343	0.4877318	0.5345252
0.455337	0.4370277	0.4407684	0.4485818	0.422119	0.4167408	0.4179717	0.4261291
0.5595336	0.5129391	0.5424821	0.5319273	0.4881708	0.486538	0.4685675	0.4916868
0.5091531	0.5546672	0.5611609	0.5704895	0.5411355	0.5429776	0.5140844	0.5200044
0.5357017	0.4398076	0.4340146	0.4920695	0.5134599	0.5122504	0.5067994	0.555928
0.5017443	0.5213687	0.5100801	0.5408194	0.5284433	0.5314444	0.5360911	0.5474729
0.5715842	0.4173863	0.4215325	0.425976	0.455731	0.4576154	0.5039923	0.4417729
0.4317458	0.4740096	0.4624886	0.4705977	0.4678523	0.4677443	0.4758241	0.4718398
0.4970723	0.5448463	0.5446966	0.5166645	0.4668947	0.4794191	0.4322124	0.4741887
0.4958933	0.6028043	0.5914474	0.5335238	0.5730918	0.5707195	0.564085	0.5366612
0.5756087	0.5096122	0.5061689	0.5296553	0.4976747	0.5014238	0.4668167	0.4880088
0.4584807	0.455047	0.4542443	0.4432688	0.471605	0.4700811	0.4900583	0.4714509
0.5019556	0.503865	0.5081295	0.5032293	0.4620946	0.4635381	0.4683596	0.4735514
0.5072059	0.5081726	0.5073326	0.4779821	0.4905652	0.4881818	0.4915314	0.507295
0.484876	0.4894631	0.5032409	0.4526905	0.4965198	0.4978019	0.4953813	0.5107609
0.4858637	0.4655899	0.4657922	0.4879073	0.4262333	0.4335037	0.4336877	0.4575616
0.523651	0.4712216	0.47078	0.4527844	0.4976822	0.4969817	0.4830415	0.4808779
0.4861793	0.5496719	0.5497913	0.5240494	0.5393814	0.5393704	0.5434785	0.5496404
0.5261503	0.4771393	0.4701484	0.4689385	0.4359377	0.4437174	0.4369439	0.4645051
0.511627	0.4570468	0.4573792	0.4938583	0.4349845	0.4360323	0.4714552	0.4316959
0.4822592	0.4661965	0.4746551	-999	0.4987777	0.5067665	0.4858207	0.4948786
0.4484851	0.4637916	0.460337	0.4623058	0.4354715	0.4391441	0.4344991	0.4556632
0.4802617	0.4486363	0.4375934	0.4430856	0.4582758	0.4601684	0.4594451	0.4626242
0.5819533	0.4280539	0.4249662	0.4144803	0.3681111	0.3700824	0.3633816	0.3793416
0.5026796	0.5035813	0.5068547	0.4849156	0.4818424	0.4798649	0.4888816	0.5029005
0.4332735	0.4444461	0.4431755	0.4506806	0.4545676	0.4477158	0.4561776	0.4315009
0.514059	0.4759024	0.4800276	0.4834106	0.5243032	0.5281076	0.5113535	0.5130735
0.547871	0.4414739	0.4416734	0.4862161	0.4212627	0.4159111	0.4217989	0.4183321
0.4789477	0.5281177	0.5076938	0.5008284	0.4970289	0.4957785	0.5018636	0.5170694
0.4590322	0.512033	0.5094701	0.4831605	0.4628314	0.4679669	0.4560555	0.4773871
