SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.5598522	0.4550752	0.4582992	0.4350186	0.4750007	0.4662748	0.464521	0.4601076
0.5025382	0.4563006	0.4794719	0.4693116	0.4870049	0.4744521	0.5004637	0.4791903
0.4839668	0.4340668	0.4429347	0.467443	0.4159369	0.4127977	0.4260405	0.4341441
0.4561951	0.548873	0.5142165	0.4905804	0.449364	0.4616329	0.4464969	0.4619193
0.4526951	0.4930069	0.460507	0.4444156	0.4693404	0.4292896	0.4153688	0.4213821
0.4987206	0.4964812	0.5415482	0.5013893	0.5034533	0.5195547	0.5100387	0.5068471
0.5460416	0.5447752	0.5565368	0.5510404	0.4825658	0.5067415	0.4876634	0.5081119
0.5141197	0.4657721	0.4542515	0.4782559	0.4265645	0.4056093	0.4315502	0.4232794
0.5070981	0.4070926	0.4552712	0.4422322	0.4125627	0.4313705	0.4195099	0.4631649
0.4708048	0.5675124	0.531687	0.5529948	0.5204555	0.5187065	0.5251334	0.5270759
0.4701927	0.5094658	0.5482089	0.4921349	0.5581516	0.5550751	0.5510509	0.5802747
0.458015	0.4626496	0.4678857	0.4818506	0.5097806	0.4777343	0.4877318	0.5345252
0.455337	0.4832842	0.4407684	0.4485818	0.423	0.4167408	0.4179717	0.4261291
0.5595336	0.534893	0.5424821	0.5319273	0.4710438	0.486538	0.4685675	0.4916868
0.5091531	0.5625688	0.5611609	0.5704895	0.5114943	0.5429776	0.5140844	0.5200044
0.5357017	0.46102	0.4340146	0.4920695	0.5114986	0.5122504	0.5067994	0.555928
0.5017443	0.5834081	0.5100801	0.5408194	0.5587298	0.5314444	0.5360911	0.5474729
0.5715842	0.4105743	0.4215325	0.425976	0.5011912	0.4576154	0.5039923	0.4417729
0.4317458	0.4746067	0.4624886	0.4705977	0.4783236	0.4677443	0.4758241	0.4718398
0.4970723	0.5134243	0.5446966	0.5166645	0.433016	0.4794191	0.4322124	0.4741887
0.4958933	0.5632376	0.5914474	0.5335238	0.5326402	0.5707195	0.564085	0.5366612
0.5756087	0.5494422	0.5061689	0.5296553	0.4721188	0.5014238	0.4668167	0.4880088
0.4584807	0.4580398	0.4542443	0.4432688	0.4557305	0.4700811	0.4900583	0.4714509
0.5019556	0.5475295	0.5081295	0.5032293	0.4710804	0.4635381	0.4683596	0.4735514
0.5072059	0.4885595	0.5073326	0.4779821	0.5159274	0.4881818	0.4915314	0.507295
0.484876	0.4802106	0.5032409	0.4526905	0.4986232	0.4978019	0.4953813	0.5107609
0.4858637	0.4508374	0.4657922	0.4879073	0.4294535	0.4335037	0.4336877	0.4575616
0.523651	0.5278607	0.47078	0.4527844	0.4868076	0.4969817	0.4830415	0.4808779
0.4861793	0.5350296	0.5497913	0.5240494	0.5499186	0.5393704	0.5434785	0.5496404
0.5261503	0.4834707	0.4701484	0.4689385	0.4974692	0.4437174	0.4369439	0.4645051
0.511627	0.5165403	0.4573792	0.4938583	0.4601148	0.4360323	0.4714552	0.4316959
0.4822592	0.4787023	0.4746551	-999	0.4859495	0.5067665	0.4858207	0.4948786
0.4484851	0.4272224	0.460337	0.4623058	0.4354088	0.4391441	0.4344991	0.4556632
0.4802617	0.4405452	0.4375934	0.4430856	0.4742452	0.4601684	0.4594451	0.4626242
0.5819533	0.3849973	0.4249662	0.4144803	0.3794272	0.3700824	0.3633816	0.3793416
0.5026796	0.4809666	0.5068547	0.4849156	0.5125393	0.4798649	0.4888816	0.5029005
0.4332735	0.414413	0.4431755	0.4506806	0.4209145	0.4477158	0.4561776	0.4315009
0.514059	0.4524649	0.4800276	0.4834106	0.5126597	0.5281076	0.5113535	0.5130735
0.547871	0.4318847	0.4416734	0.4862161	0.4227383	0.4159111	0.4217989	0.4183321
0.4789477	0.5233417	0.5076938	0.5008284	0.530742	0.4957785	0.5018636	0.5170694
0.4590322	0.4993012	0.5094701	0.4831605	0.4623885	0.4679669	0.4560555	0.4773871
0.4593819	0.575676	0.5768574	0.570957	0.5434138	0.5138872	0.4992797	0.5049834
0.4272841	0.4148928	0.4155141	0.4427614	0.4603592	0.4599643	0.4429607	0.4436049
0.5167996	0.603614	0.5716852	0.5548739	0.6144914	0.5970806	0.6116786	0.5805518
0.4675637	0.4915532	0.5253725	0.5552742	0.4985332	0.5243538	0.5050954	0.5103503
0.4209468	0.4905118	0.4506529	0.4510966	0.5135512	0.538818	0.5455721	0.5018596
0.40791	0.4771368	0.4857425	0.5292923	0.5425878	0.4881193	0.5382984	0.5139512
0.4584106	0.4786892	0.5152556	0.5167229	0.482024	0.4977071	0.490663	0.479629
0.5072388	0.5671542	0.5054646	0.5296373	0.4827198	0.5122657	0.4721967	0.4905231
0.5233758	0.5020344	0.4770999	0.4929709	0.4721851	0.4941497	0.4825248	0.5035302
0.529737	0.4734659	0.5193135	0.4920474	0.4780738	0.455625	0.473649	0.4906878
0.4894095	0.509694	0.5153245	0.5378932	0.5151392	0.5163189	0.5100006	0.5289845
0.594679	0.5242578	0.5698835	0.5477009	0.465433	0.4902217	0.4907462	0.5184117
0.4252186	0.538874	0.505905	0.5428802	0.5035532	0.4980666	0.5088762	0.4931605
0.6151537	0.5163477	0.4885587	0.4853028	0.4813805	0.5144601	0.4705117	0.5078439
0.4440056	0.4551471	0.480411	0.4787593	0.4947356	0.496084	0.4839301	0.4919705
0.5852091	0.4793044	0.5283757	0.500286	0.4275204	0.4402467	0.3930764	0.4876668
0.4351163	0.5829879	0.5487173	0.5424756	0.5810148	0.5530303	0.566378	0.571282
0.5151285	0.5132032	0.5272091	0.5096924	0.5415292	0.5365148	0.5462607	0.5644685
0.5098291	0.4662669	0.4644795	0.4782758	0.4827785	0.4642191	0.4694213	0.4551289
0.5350538	0.5117533	0.5032601	0.493955	0.4968815	0.4845312	0.4845369	0.4927208
0.488626	0.5110007	0.4951408	0.4576643	0.4811781	0.494148	0.475003	0.4904016
0.5302785	0.5751669	0.5317503	0.5174302	0.584093	0.5703838	0.5761007	0.5789237
0.4102556	0.4961536	0.4916092	0.485868	0.4606534	0.4750268	0.4774307	0.4706668
0.4826231	0.4575626	0.4925434	0.4946648	0.5095778	0.5494117	0.495089	0.5545459
0.5426881	0.4203819	0.4809412	0.5191914	0.5040596	0.4980198	0.4900857	0.5085924
0.5245001	0.5713379	0.554394	0.5435952	0.5033269	0.5150094	0.5165371	0.5262334
0.53298	0.5342367	0.5195063	0.5441514	0.5299164	0.5162237	0.5083195	0.5404219
0.4481651	0.5109656	0.5223779	0.5206863	0.4828132	0.5204727	0.4614253	0.5209676
0.4521817	0.526778	0.5405287	0.5632404	0.5426559	0.547628	0.5104724	0.5765454
0.5339356	0.4999239	0.5178196	0.4977962	0.5199283	0.4991201	0.5102752	0.4906856
0.5605557	0.5087849	0.5060518	0.5217755	0.5619482	0.5103888	0.5195912	0.5497004
0.4923223	0.4870465	0.4884706	0.5039594	0.5262039	0.5006911	0.500718	0.4809192
0.4674355	0.4556345	0.4551741	0.4557631	0.4902057	0.4971189	0.4869848	0.4890178
0.6177131	0.4909306	0.5045444	0.4739788	0.4969581	0.472355	0.4945926	0.4674374
0.3952086	0.5090463	0.4920455	0.4927902	0.4950112	0.504388	0.5110091	0.4981666
0.3667889	0.40258	0.3855018	0.3893849	0.401337	0.4007156	0.4218371	0.3967067
0.5101843	0.5567637	0.5141265	0.5370284	0.5204426	0.4792216	0.5207079	0.5091199
0.4815354	0.4399233	0.4852088	0.4587508	0.430748	0.4046185	0.4197051	0.418319
0.5932915	0.4718897	0.5810928	0.5200093	0.5027948	0.4920527	0.5075886	0.5122878
0.5447805	0.4861708	0.4594165	0.471052	0.5007864	0.5145107	0.4953955	0.4823611
0.4878079	0.4627588	0.4697473	0.4873715	0.5100436	0.477216	0.5027263	0.5377426
0.5146775	0.4611965	0.4136142	0.4811923	0.5004933	0.4678621	0.461238	0.4765923
