SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.5598522	0.4463531	0.4582992	0.4350186	0.4555555	0.4662748	0.464521	0.4601076
0.5025382	0.4645832	0.4794719	0.4693116	0.4892663	0.4744521	0.5004637	0.4791903
0.4839668	0.4268207	0.4429347	0.467443	-999	0.4127977	0.4260405	0.4341441
0.4561951	0.533475	0.5142165	0.4905804	0.449655	0.4616329	0.4464969	0.4619193
0.4526951	0.4805258	0.460507	0.4444156	0.4590035	0.4292896	0.4153688	0.4213821
0.4987206	0.524683	0.5415482	0.5013893	0.5123507	0.5195547	0.5100387	0.5068471
0.5460416	0.5375149	0.5565368	0.5510404	0.477529	0.5067415	0.4876634	0.5081119
0.5141197	0.4290902	0.4542515	0.4782559	0.4291223	0.4056093	0.4315502	0.4232794
0.5070981	0.4283254	0.4552712	0.4422322	0.4190048	0.4313705	0.4195099	0.4631649
0.4708048	0.4988282	0.531687	0.5529948	0.5274123	0.5187065	0.5251334	0.5270759
0.4701927	0.5050499	0.5482089	0.4921349	0.5510928	0.5550751	0.5510509	0.5802747
0.458015	0.4607585	0.4678857	0.4818506	0.4945964	0.4777343	0.4877318	0.5345252
0.455337	0.4553672	0.4407684	0.4485818	0.4304166	0.4167408	0.4179717	0.4261291
0.5595336	0.5451739	0.5424821	0.5319273	0.4684476	0.486538	0.4685675	0.4916868
0.5091531	0.57464	0.5611609	0.5704895	0.518778	0.5429776	0.5140844	0.5200044
0.5357017	0.4514123	0.4340146	0.4920695	0.5062638	0.5122504	0.5067994	0.555928
0.5017443	0.5351089	0.5100801	0.5408194	0.5535082	0.5314444	0.5360911	0.5474729
0.5715842	0.4194987	0.4215325	0.425976	0.4704683	0.4576154	0.5039923	0.4417729
0.4317458	0.4668292	0.4624886	0.4705977	0.4503982	0.4677443	0.4758241	0.4718398
0.4970723	0.5371804	0.5446966	0.5166645	0.4502762	0.4794191	0.4322124	0.4741887
0.4958933	0.6045583	0.5914474	0.5335238	0.5589324	0.5707195	0.564085	0.5366612
0.5756087	0.5271617	0.5061689	0.5296553	0.4881326	0.5014238	0.4668167	0.4880088
0.4584807	0.4605163	0.4542443	0.4432688	0.4803092	0.4700811	0.4900583	0.4714509
0.5019556	0.5409825	0.5081295	0.5032293	0.4816615	0.4635381	0.4683596	0.4735514
0.5072059	0.4876204	0.5073326	0.4779821	0.5061449	0.4881818	0.4915314	0.507295
0.484876	0.4784071	0.5032409	0.4526905	0.5130377	0.4978019	0.4953813	0.5107609
0.4858637	0.4513684	0.4657922	0.4879073	0.4326058	0.4335037	0.4336877	0.4575616
0.523651	0.4961315	0.47078	0.4527844	0.4876211	0.4969817	0.4830415	0.4808779
0.4861793	0.5375562	0.5497913	0.5240494	0.540223	0.5393704	0.5434785	0.5496404
0.5261503	0.4837342	0.4701484	0.4689385	0.4494732	0.4437174	0.4369439	0.4645051
0.511627	0.486199	0.4573792	0.4938583	0.4666728	0.4360323	0.4714552	0.4316959
0.4822592	0.4592981	0.4746551	-999	0.48502	0.5067665	0.4858207	0.4948786
0.4484851	0.4499007	0.460337	0.4623058	0.4246938	0.4391441	0.4344991	0.4556632
0.4802617	0.4422053	0.4375934	0.4430856	0.4664029	0.4601684	0.4594451	0.4626242
0.5819533	0.3967311	0.4249662	0.4144803	0.3607279	0.3700824	0.3633816	0.3793416
0.5026796	0.4717461	0.5068547	0.4849156	0.4927807	0.4798649	0.4888816	0.5029005
0.4332735	0.4349774	0.4431755	0.4506806	0.426678	0.4477158	0.4561776	0.4315009
0.514059	0.4711375	0.4800276	0.4834106	0.5218127	0.5281076	0.5113535	0.5130735
0.547871	0.4547082	0.4416734	0.4862161	0.4250443	0.4159111	0.4217989	0.4183321
0.4789477	0.5352849	0.5076938	0.5008284	0.5239015	0.4957785	0.5018636	0.5170694
0.4590322	0.4836274	0.5094701	0.4831605	0.4628522	0.4679669	0.4560555	0.4773871
0.4593819	0.5617004	0.5768574	0.570957	0.534935	0.5138872	0.4992797	0.5049834
0.4272841	0.425465	0.4155141	0.4427614	0.425914	0.4599643	0.4429607	0.4436049
0.5167996	0.6035542	0.5716852	0.5548739	0.605982	0.5970806	0.6116786	0.5805518
0.4675637	0.5093153	0.5253725	0.5552742	0.5150229	0.5243538	0.5050954	0.5103503
0.4209468	-999	0.4506529	0.4510966	0.5376819	0.538818	0.5455721	0.5018596
0.40791	0.4771639	0.4857425	0.5292923	0.5016025	0.4881193	0.5382984	0.5139512
0.4584106	0.4992714	0.5152556	0.5167229	0.4753153	0.4977071	0.490663	0.479629
0.5072388	0.5252814	0.5054646	0.5296373	0.4830467	0.5122657	0.4721967	0.4905231
0.5233758	0.4706369	0.4770999	0.4929709	0.488394	0.4941497	0.4825248	0.5035302
0.529737	0.4785674	0.5193135	0.4920474	0.4877851	0.455625	0.473649	0.4906878
0.4894095	0.4831441	0.5153245	0.5378932	0.5192886	0.5163189	0.5100006	0.5289845
0.594679	0.5477423	0.5698835	0.5477009	0.4711418	0.4902217	0.4907462	0.5184117
0.4252186	0.5091297	0.505905	0.5428802	0.5110459	0.4980666	0.5088762	0.4931605
0.6151537	0.5236389	0.4885587	0.4853028	0.4910679	0.5144601	0.4705117	0.5078439
0.4440056	0.4732701	0.480411	0.4787593	0.4960137	0.496084	0.4839301	0.4919705
0.5852091	0.5079209	0.5283757	0.500286	0.4347728	0.4402467	0.3930764	0.4876668
0.4351163	0.5734415	0.5487173	0.5424756	0.5554315	0.5530303	0.566378	0.571282
0.5151285	0.5158527	0.5272091	0.5096924	0.5494568	0.5365148	0.5462607	0.5644685
0.5098291	0.4552368	0.4644795	0.4782758	0.4617949	0.4642191	0.4694213	0.4551289
0.5350538	0.4739174	0.5032601	0.493955	0.5034764	0.4845312	0.4845369	0.4927208
0.488626	0.5117224	0.4951408	0.4576643	0.4928729	0.494148	0.475003	0.4904016
0.5302785	0.5264603	0.5317503	0.5174302	0.5774059	0.5703838	0.5761007	0.5789237
0.4102556	0.4890877	0.4916092	0.485868	0.465657	0.4750268	0.4774307	0.4706668
0.4826231	0.4913727	0.4925434	0.4946648	0.5217388	0.5494117	0.495089	0.5545459
