SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.353905	0.2858716	0.276773	0.276773	0.2824365	0.2873759	0.2909323	0.2873759
0.3152986	0.2851292	0.2902242	0.2902242	0.3161853	0.3036319	0.322354	0.3036319
0.3149561	0.2586862	0.2613971	0.2613971	0.2480528	0.2587454	-999	0.2587454
0.2705506	0.3210981	0.2867911	0.2867911	0.2754188	0.2720426	0.2722234	0.2720426
0.2649796	0.309806	0.3021563	0.3021563	0.2806423	0.248507	0.227863	0.248507
0.2903638	0.3087199	0.3195934	0.3195934	0.3166523	0.319008	0.2988639	0.319008
0.348465	0.3129105	0.3220874	0.3220874	0.2970871	0.3190844	0.2991225	0.3190844
0.3234415	0.2611546	0.2672132	0.2672132	0.2561221	0.2499125	0.2617345	0.2499125
0.2782399	0.2243038	0.2620684	0.2620684	0.2295188	0.2284404	0.2302228	0.2284404
0.2727453	0.3372908	0.3287057	0.3287057	0.3507904	0.322262	0.3522718	0.322262
0.2613174	0.2966141	0.3239441	0.3239441	0.349383	0.3629313	0.353156	0.3629313
0.2820911	0.291154	0.259637	0.259637	0.3221479	0.2855861	0.2653419	0.2855861
0.2659941	0.276256	0.2683297	0.2683297	0.2427824	0.2440737	0.2433966	0.2440737
0.3463664	0.2997022	0.3125477	0.3125477	0.278095	0.2961004	0.2730972	0.2961004
0.29711	0.3610528	0.3484645	0.3484645	0.3302383	0.337289	0.3347501	0.337289
0.3249757	0.2490856	0.2385689	0.2385689	0.2829793	0.3024428	0.297498	0.3024428
0.3064395	0.3608356	0.3208418	0.3208418	0.3381798	0.3255811	0.3407224	0.3255811
0.3683964	0.2404458	0.2628871	0.2628871	0.2856792	0.2729529	0.2865246	0.2729529
0.2589855	0.2767589	0.2785422	0.2785422	0.2787726	0.2814565	0.2889926	0.2814565
0.3117713	0.2936756	0.2854537	0.2854537	0.2896085	0.2820209	0.2802654	0.2820209
0.293143	0.3696499	0.3467433	0.3467433	0.3466805	0.3814376	0.3714714	0.3814376
0.3586995	0.3550179	0.3116247	0.3116247	0.2674461	0.2996322	0.2763124	0.2996322
0.2745062	0.312361	0.2783299	0.2783299	0.2726439	0.2901397	0.2754989	0.2901397
0.310227	0.335164	0.3068893	0.3068893	0.2940399	0.2834156	0.2897384	0.2834156
0.3075049	0.2960475	0.2983709	0.2983709	0.3141629	0.2972244	0.2950917	0.2972244
0.2811559	0.2737767	0.2655656	0.2655656	0.2675361	0.2796725	0.2660381	0.2796725
0.3127187	0.2739226	0.2845823	0.2845823	0.2690785	0.2587194	0.2558467	0.2587194
0.3087396	0.2778812	0.2621935	0.2621935	0.289966	0.2981108	0.2602423	0.2981108
0.2815107	0.3336978	0.3173807	0.3173807	0.3361203	0.3513596	0.3485894	0.3513596
0.3387602	0.2693366	0.2887333	0.2887333	0.2968013	0.2575551	0.2550933	0.2575551
0.3102475	0.3158882	0.2756223	0.2756223	0.266197	0.2740161	0.2712053	0.2740161
0.2602381	0.289348	0.2971041	0.2971041	0.2775711	0.2850673	0.2973613	0.2850673
0.287202	0.270128	0.2802914	0.2802914	0.2699571	0.2725066	0.2630885	0.2725066
0.2850255	0.2456065	0.2390886	0.2390886	0.2741152	0.250615	0.2629943	0.250615
0.3415503	0.2204113	0.255923	0.255923	0.1955435	0.1966499	0.1937568	0.1966499
0.314754	0.3080838	0.3214179	0.3214179	0.3207427	0.31631	0.3141501	0.31631
0.2509283	0.263816	0.2734675	0.2734675	0.2491093	0.2596139	0.2502956	0.2596139
0.3015276	0.2789921	0.3015134	0.3015134	0.2989903	0.2964796	0.2952724	0.2964796
