SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.353905	0.2815361	0.276773	0.276773	0.2762463	0.2873759	0.2909323	0.2873759
0.3152986	0.2805159	0.2902242	0.2902242	0.2889468	0.3036319	0.322354	0.3036319
0.3149561	0.2685039	0.2613971	0.2613971	-999	0.2587454	-999	0.2587454
0.2705506	0.2966699	0.2867911	0.2867911	0.2741629	0.2720426	0.2722234	0.2720426
0.2649796	0.2837502	0.3021563	0.3021563	0.2780832	0.248507	0.227863	0.248507
0.2903638	0.3028833	0.3195934	0.3195934	0.3052215	0.319008	0.2988639	0.319008
0.348465	0.3342187	0.3220874	0.3220874	0.2933796	0.3190844	0.2991225	0.3190844
0.3234415	0.2581631	0.2672132	0.2672132	0.2616537	0.2499125	0.2617345	0.2499125
0.2782399	0.2610009	0.2620684	0.2620684	0.2222584	0.2284404	0.2302228	0.2284404
0.2727453	0.3253897	0.3287057	0.3287057	0.3343521	0.322262	0.3522718	0.322262
0.2613174	0.2977923	0.3239441	0.3239441	0.3441887	0.3629313	0.353156	0.3629313
0.2820911	0.2706512	0.259637	0.259637	0.3110404	0.2855861	0.2653419	0.2855861
0.2659941	0.2719343	0.2683297	0.2683297	0.2449467	0.2440737	0.2433966	0.2440737
0.3463664	0.3091604	0.3125477	0.3125477	0.2881157	0.2961004	0.2730972	0.2961004
0.29711	0.3389073	0.3484645	0.3484645	0.3378501	0.337289	0.3347501	0.337289
0.3249757	0.2496663	0.2385689	0.2385689	0.2897918	0.3024428	0.297498	0.3024428
0.3064395	0.3431656	0.3208418	0.3208418	0.3324599	0.3255811	0.3407224	0.3255811
0.3683964	0.2664591	0.2628871	0.2628871	0.2647772	0.2729529	0.2865246	0.2729529
0.2589855	0.2766321	0.2785422	0.2785422	0.2848846	0.2814565	0.2889926	0.2814565
0.3117713	0.2842318	0.2854537	0.2854537	0.2960052	0.2820209	0.2802654	0.2820209
0.293143	0.3549842	0.3467433	0.3467433	0.3677515	0.3814376	0.3714714	0.3814376
0.3586995	0.317428	0.3116247	0.3116247	0.2858384	0.2996322	0.2763124	0.2996322
0.2745062	0.2838174	0.2783299	0.2783299	0.2768954	0.2901397	0.2754989	0.2901397
0.310227	0.316776	0.3068893	0.3068893	0.2968358	0.2834156	0.2897384	0.2834156
0.3075049	0.2950061	0.2983709	0.2983709	0.3112051	0.2972244	0.2950917	0.2972244
0.2811559	0.2768111	0.2655656	0.2655656	0.2861165	0.2796725	0.2660381	0.2796725
0.3127187	0.2630826	0.2845823	0.2845823	0.2666347	0.2587194	0.2558467	0.2587194
0.3087396	0.2949	0.2621935	0.2621935	0.297227	0.2981108	0.2602423	0.2981108
0.2815107	0.3129197	0.3173807	0.3173807	0.3579236	0.3513596	0.3485894	0.3513596
0.3387602	0.28792	0.2887333	0.2887333	0.2727721	0.2575551	0.2550933	0.2575551
0.3102475	0.2989758	0.2756223	0.2756223	0.265079	0.2740161	0.2712053	0.2740161
0.2602381	0.2866393	0.2971041	0.2971041	0.2972972	0.2850673	0.2973613	0.2850673
0.287202	0.2698567	0.2802914	0.2802914	0.2659456	0.2725066	0.2630885	0.2725066
0.2850255	0.2622186	0.2390886	0.2390886	0.2641656	0.250615	0.2629943	0.250615
0.3415503	0.2488312	0.255923	0.255923	0.2012442	0.1966499	0.1937568	0.1966499
0.314754	0.3044598	0.3214179	0.3214179	0.3176756	0.31631	0.3141501	0.31631
0.2509283	0.2503428	0.2734675	0.2734675	0.2487536	0.2596139	0.2502956	0.2596139
0.3015276	0.2984437	0.3015134	0.3015134	0.2990023	0.2964796	0.2952724	0.2964796
0.3258995	0.2621705	0.2366144	0.2366144	0.2421629	0.2358525	0.2283801	0.2358525
0.3095162	0.3102566	0.320589	0.320589	0.3206034	0.318429	0.3207455	0.318429
0.2846605	0.2954858	0.3089582	0.3089582	0.2819609	0.2783983	0.2744404	0.2783983
0.266441	0.3342783	0.3605998	0.3605998	0.3368099	0.3264697	0.3105926	0.3264697
0.2138869	0.2523248	0.2409345	0.2409345	0.2378685	0.2627072	0.2364327	0.2627072
0.2746399	0.3545936	0.3546955	0.3546955	0.3440904	0.3652746	0.353061	0.3652746
0.269956	0.2932449	0.307553	0.307553	0.3066415	0.3152989	0.3074783	0.3152989
0.2144727	0.2826334	0.2884458	0.2884458	0.3181954	0.2844832	0.298419	0.2844832
0.2005077	0.2941853	0.2863865	0.2863865	0.3020453	0.3032324	0.2927236	0.3032324
0.2818436	0.2956812	0.2978205	0.2978205	0.3084877	0.3147469	0.3126143	0.3147469
0.3078426	0.3322337	0.3088325	0.3088325	0.2983431	0.308815	0.2450622	0.308815
0.3270034	0.308606	0.2878104	0.2878104	0.2925994	0.3005876	0.2965029	0.3005876
0.3379631	0.2973263	0.3078349	0.3078349	0.2863063	0.2817053	0.2790451	0.2817053
0.2737353	0.2926642	0.2836969	0.2836969	0.3181032	0.3192828	0.2921309	0.3192828
