SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.5109285	0.4324963	0.4549869	0.4157229	0.4572781	0.4428096	0.4389064	0.4399156
0.4983883	0.4687255	0.5004669	0.4784619	0.4886435	0.4791076	0.4718485	0.4706944
0.4806548	0.4223536	0.44254	0.4654261	0.4264574	0.4252627	0.4577282	0.4577282
0.4409822	0.542357	0.5102736	0.4955648	0.4637642	0.4647997	0.4886763	0.4805491
0.4666259	0.5077926	0.4620701	0.4827948	0.469662	0.4361958	0.4637155	0.4330415
0.4963494	0.5060952	0.5397594	0.5250788	0.5134961	0.5063414	0.5186467	0.5186467
0.5215821	0.534258	0.5379828	0.5237982	0.4925626	0.5041312	0.5107081	0.5134502
0.5178674	0.4409865	0.4428837	0.4574777	0.4391933	0.4011261	0.4129357	0.4129357
0.4955582	0.4314139	0.4574777	0.4637052	0.4289012	0.443726	0.4600269	0.4508273
0.4833929	0.5328889	0.5301517	0.5691551	0.5312643	0.5039701	0.513445	0.505758
0.4846925	0.545978	0.5319969	0.5078142	0.575384	0.5821067	0.5822553	0.5892533
0.4651558	0.4917649	0.4735808	0.4732873	0.5012992	0.4780107	0.5245301	0.5173899
0.4599357	0.4397759	0.4374649	0.4876933	0.4584564	0.4355817	0.459166	0.4578872
0.5477447	0.5117698	0.537856	0.5553998	0.4634569	0.4806769	0.4943281	0.4943281
0.5378897	0.6073488	0.5703177	0.5544563	0.5003788	0.5499589	0.5172452	0.5119315
0.5296676	0.4743929	0.4652506	0.4909704	0.4832611	0.5088913	0.5194877	0.5193065
0.5083927	0.6019623	0.5032478	0.5389895	0.5459721	0.5304785	0.5296966	0.5256885
0.5110229	0.4373488	0.4249946	0.4331031	0.4802522	0.4750647	0.4246516	0.4209184
0.4430869	0.4510242	0.44792	0.4853019	0.4477619	0.4603511	0.4762989	0.4762989
0.5133877	0.4954802	0.518795	0.4976451	0.4406148	0.4781321	0.4859984	0.4891084
0.5564436	0.5605732	0.5918744	0.4983308	0.543452	0.5839806	0.5677838	0.5677838
0.5839443	0.5182889	0.5204173	0.5228721	0.4806357	0.5067117	0.4743187	0.5054553
0.4704315	0.4688154	0.4562275	0.446698	0.4528043	0.498722	0.4471883	0.4534889
0.5248761	0.5577942	0.5426514	0.5266159	0.479605	0.4664203	0.4780227	0.4772763
0.5170314	0.4593849	0.5260243	0.473424	0.5027495	0.4903187	0.5272429	0.5199553
0.5106947	0.435434	0.4989191	0.4351163	0.5110032	0.4951108	0.4942707	0.4938075
0.4782292	0.4572131	0.4936824	0.4803101	0.425176	0.4524493	0.4703945	0.4653504
0.5113911	0.5433421	0.4776731	0.4598854	0.4874459	0.4893152	0.4476901	0.4476901
0.4783186	0.4969883	0.5385893	0.5003185	0.542397	0.5449189	0.5492171	0.5381137
0.5170533	0.4820332	0.4763907	0.4900247	0.4567775	0.4411752	0.4441015	0.4441015
0.4892034	0.4926001	0.4468561	0.4705203	0.4299046	0.4449236	0.4152395	0.4293418
0.5110268	0.4432765	0.4849236	0.4925209	0.4848291	0.5135521	0.4979024	0.493549
0.412602	0.415797	0.461948	0.4510289	0.4054716	0.4254367	0.4298689	0.4597764
0.4604282	0.4486227	0.4482098	0.4449907	0.4732202	0.4511541	0.4655316	0.4655383
0.6034265	0.4019693	0.4371805	0.4153468	0.3931187	0.4006766	0.3870144	0.3990791
0.514202	0.4814495	0.5271186	0.4978359	0.4816412	0.4840167	0.4758076	0.4758076
0.4364875	0.4238597	0.4287526	0.4269701	0.3776499	0.4502589	0.4014768	0.4006386
0.4959526	0.4577342	0.4612601	0.4624761	0.5231578	0.5173527	0.5008382	0.5047742
0.5347697	0.4964504	0.4560542	0.5097163	0.4541806	0.4486462	0.4698578	0.4689773
0.4928519	0.5144584	0.5292309	0.5331449	0.5030348	0.4813621	0.4830039	0.4830039
0.4722708	0.5252213	0.5256435	0.4995963	0.4896585	0.4855063	0.492678	0.5042362
0.477827	0.5832637	0.5976609	0.5616345	0.5508491	0.5291949	0.5258262	0.5177168
0.4520884	0.4104544	0.3983767	0.4657271	0.4645858	0.4652841	0.4532122	0.4532122
0.5366772	0.6202542	0.583379	0.548558	0.6278007	0.6091966	0.6205222	0.6101641
0.4540578	0.5074028	0.4766266	0.5425733	0.4863893	0.5155436	0.5098493	0.507063
0.4436192	0.502529	0.4796352	0.4364094	0.5170824	0.5431964	0.4680558	0.4635587
0.4598988	0.4896559	0.4585607	0.5172351	0.5169868	0.4951103	0.5151103	0.5042047
0.4454388	0.5104605	0.5030957	0.5013385	0.4863436	0.4994189	0.4945159	0.4841396
0.5154588	0.5503713	0.4936207	0.5623243	0.4700995	0.5069594	0.4673155	0.4612356
0.5139022	0.5251928	0.4837967	0.4994001	0.4509575	0.4810256	0.4663614	0.4592203
0.5056667	0.4922098	0.5154475	0.5072445	0.4732447	0.4679388	0.4968902	0.4962245
0.5023519	0.5114281	0.5169117	0.5591929	0.5213098	0.5351348	0.5655549	0.5491962
0.5376328	0.5198032	0.5536164	0.5016752	0.4782166	0.4698957	0.543735	0.538425
0.4470159	0.5333519	0.5252351	0.5211654	0.5225731	0.5040207	0.4913565	0.5126521
0.5949971	0.500531	0.4788012	0.4783132	0.5046501	0.5299873	0.5598	0.5589634
0.4516037	0.433397	0.4740082	0.457444	0.4675209	0.4954259	0.4987496	0.5158719
0.5427132	0.4543564	0.5047127	0.4788725	0.4228295	0.4289569	0.4563959	0.4724473
0.4483575	0.5724597	0.5332551	0.5315489	0.5517124	0.549556	0.5392124	0.561602
0.5086909	0.4780353	0.5277779	0.5340628	0.5397003	0.5502936	0.5956981	0.5967565
0.4940231	0.4412934	0.445274	0.470446	0.4712741	0.4734948	0.441742	0.4495449
0.5384363	0.4607373	0.4993131	0.4785589	0.5005358	0.473118	0.467762	0.4708828
0.4856828	0.516581	0.5037156	0.4547113	0.4945844	0.5231628	0.4974048	0.5039021
0.5349187	0.5800918	0.5731584	0.5409344	0.5715287	0.5654136	0.5913314	0.5787948
0.4393053	0.4814517	0.4720818	0.4636654	0.4539727	0.4734202	0.4956324	0.4805342
0.4900585	0.4751174	0.5097074	0.4980511	0.5085463	0.5438288	0.5316575	0.5574086
0.537662	0.4811959	0.4878742	0.5496065	0.5000513	0.5031179	0.540157	0.540157
0.51295	0.5780257	0.5534531	0.5586613	0.5050801	0.5006798	0.5461445	0.5454571
0.5196819	0.5122459	0.5187109	0.5244156	0.5304878	0.5007942	0.5301497	0.5290716
0.4336394	0.5170114	0.5072464	0.5200958	0.4659966	0.4985873	0.4772518	0.4933575
0.483767	0.5055387	0.5071848	0.5286627	0.5272078	0.5445481	0.5125143	0.5562851
0.5226932	0.5147602	0.4941797	0.4986644	0.5151317	0.5079246	0.4921329	0.4925515
0.5258617	0.4977284	0.5109658	0.4872138	0.5519717	0.5289696	0.5378701	0.5496015
0.4686642	0.4882025	0.4699652	0.4625036	0.5215727	0.5014391	0.4541147	0.4803496
0.4701151	0.4614115	0.4617384	0.4751731	0.5231069	0.4918366	0.4943679	0.4820454
0.597187	0.4788172	0.5167411	0.4903261	0.5413126	0.4962932	0.4991045	0.4883968
0.4147464	0.5124738	0.4842161	0.4739894	0.4970817	0.5236561	0.4799283	0.4736992
0.4011591	0.4450573	0.3992179	0.412836	0.4253727	0.416322	0.4204647	0.4128317
0.4873137	0.6035463	0.5381081	0.5578266	0.5162694	0.479325	0.4864481	0.4826783
0.4819707	0.4864541	0.4808372	0.456421	0.4584364	0.418317	0.4352131	0.4330111
0.5785372	0.4694462	0.5466353	0.5145175	0.4820895	0.4849195	0.4949226	0.4883742
0.5030096	0.5049398	0.4787955	0.4581985	0.4913182	0.4946373	0.4813457	0.4763256
0.4626846	0.4432194	0.463941	0.49904	0.487477	0.4752143	0.5003204	0.5112045
0.4975818	0.4526326	0.4104754	0.494926	0.5000208	0.4596894	0.4953256	0.4765457
0.541175	0.5056678	0.4856596	0.4999053	0.4384394	0.4525616	0.4533658	0.4570263
0.4715271	0.604489	0.5663352	0.5334823	0.5988495	0.5728316	0.6051197	0.581325
0.6096868	0.5459754	0.5495292	0.5564383	0.6029998	0.5985434	0.5565424	0.5477137
0.5127379	0.5278115	0.5645022	0.5236428	0.566734	0.5622462	0.5319469	0.5319469
0.4683196	0.4582648	0.4725729	0.5075932	0.4216203	0.4351322	0.470884	0.4703514
0.4917614	0.5290154	0.5304425	0.5701393	0.5024918	0.500673	0.5292028	0.5297921
0.4686554	0.4816204	0.5121586	0.5271599	0.4932965	0.4911047	0.4940736	0.4940736
0.4913581	0.5296277	0.5250829	0.5488893	0.5043565	0.482208	0.5220127	0.5153193
0.4249841	0.4903349	0.4812674	0.4634161	0.4645662	0.492236	0.4933066	0.491889
0.4926003	0.5282111	0.4780238	0.5184923	0.514906	0.5086646	0.5088081	0.5103781
0.5254216	0.5430468	0.5956761	0.5680937	0.5468907	0.5106593	0.5466164	0.5450701
0.4927861	0.5408685	0.5215923	0.5208448	0.5464102	0.5390139	0.5280919	0.5280919
0.5809896	0.5080537	0.5145183	0.5128911	0.5368687	0.5387905	0.5107002	0.5211729
0.5182809	0.614991	0.5204514	0.5669228	0.5671068	0.57964	0.5423613	0.5423613
0.4962393	0.4722161	0.4731488	0.4889004	0.4945028	0.5048754	0.4682127	0.4719448
0.4411378	0.4811728	0.4605968	0.5286349	0.5164476	0.4885875	0.5184643	0.5213369
0.5686904	0.5111128	0.5047593	0.535872	0.5392794	0.5214582	0.5350509	0.5372915
0.4156981	0.4525938	0.4851138	0.4672731	0.5178948	0.5098016	0.5201843	0.5090695
0.5274498	0.5003781	0.5227798	0.5495086	0.6015047	0.5625449	0.617526	0.6164825
0.4230514	0.4775834	0.5041042	0.5121208	0.4657139	0.4613716	0.4712582	0.4915945
0.4821812	0.5584733	0.5301268	0.5364549	0.5327635	0.5430677	0.5084514	0.5084514
0.4135357	0.500052	0.4977869	0.5102155	0.5154408	0.4991571	0.4881014	0.4881014
0.4200708	0.4923765	0.4995422	0.4833733	0.4741253	0.4733274	0.4957589	0.482424
0.4976851	0.4715054	0.4684369	0.4765083	0.4690837	0.4668554	0.4804777	0.4778437
0.405778	0.5394667	0.5457268	0.5413782	0.5050284	0.5126976	0.487745	0.5236286
0.5832341	0.5504558	0.5284314	0.532458	0.5522486	0.5909173	0.5371829	0.5509568
0.4332131	0.475365	0.4822915	0.4952643	0.4732771	0.5137026	0.5082384	0.4980244
0.3587111	0.4169166	0.4265228	0.4527182	0.4189736	0.4340022	0.4669052	0.4521961
0.522964	0.5485991	0.5645958	0.5275137	0.5591131	0.528194	0.5202502	0.514596
0.5653587	0.5625529	0.54793	0.5292602	0.5569674	0.5319713	0.5482834	0.5574121
0.4336005	0.4507896	0.479234	0.4523211	0.4146785	0.4439573	0.4038607	0.4035402
0.5040298	0.5217201	0.5453914	0.495661	0.6028236	0.5631524	0.5533487	0.5533487
0.437624	0.5123027	0.5012691	0.4777214	0.4822003	0.4896809	0.4868206	0.4892198
0.4904046	0.4775542	0.4879033	0.4583741	0.4386877	0.4727231	0.4580676	0.4576232
0.5364768	0.519924	0.4937551	0.5056293	0.5028596	0.4830583	0.5334437	0.5212327
0.5435535	0.5064671	0.5195024	0.4666813	0.4575841	0.4732129	0.4490794	0.4745756
0.5083717	0.4678757	0.4481031	0.4792918	0.4422529	0.4725389	0.4766277	0.4788745
0.50519	0.449449	0.4589126	0.4376357	0.5137224	0.499501	0.484287	0.4893275
0.4970772	0.5135189	0.4900113	0.4956551	0.4837678	0.4791886	0.4892057	0.4944794
0.4942582	0.4669971	0.4502654	0.4442805	0.402972	0.4150764	0.4187173	0.4345772
0.4984725	0.5393739	0.4975779	0.4786425	0.4741149	0.4637608	0.4593857	0.4535
0.4539853	0.4854605	0.5328365	0.4572454	0.5157528	0.5296977	0.514092	0.5171605
0.432122	0.4925168	0.4678184	0.4882965	0.5392496	0.5320691	0.499939	0.5038778
0.5014802	0.4795722	0.5108885	0.5242816	0.4994239	0.4860069	0.5476112	0.5298745
0.4782195	0.510129	0.4943254	0.5316085	0.5002808	0.4837711	0.4929558	0.4751492
0.4871854	0.4621407	0.4460137	0.4908856	0.4744466	0.4638059	0.4788895	0.4709527
0.4836947	0.4130164	0.4537142	0.4753291	0.4523407	0.4595476	0.4638329	0.4624277
0.5215291	0.5748733	0.5551637	0.5310772	0.5712356	0.5633055	0.5489088	0.5478904
0.455552	0.5528232	0.5006044	0.5173334	0.495412	0.5049138	0.4992542	0.4906553
0.4730974	0.5452758	0.5539897	0.5332929	0.6184718	0.591139	0.6098291	0.6197901
0.5026532	0.4890212	0.4649226	0.5123655	0.4930866	0.5117903	0.5119585	0.5017474
0.5789844	0.5285351	0.5118212	0.4913244	0.5023355	0.4764397	0.5007186	0.4937447
0.5626383	0.5126372	0.5095543	0.5305352	0.5525319	0.505144	0.5189123	0.5168106
0.5123121	0.5152897	0.516756	0.5800675	0.4848628	0.5000743	0.5307491	0.5040994
0.4996309	0.5307537	0.504931	0.533041	0.5061602	0.494488	0.5252793	0.5160647
0.5551402	0.5700748	0.5487686	0.5524992	0.4948507	0.4984842	0.4953293	0.5084846
0.51391	0.5611031	0.5175334	0.5241303	0.5631791	0.552654	0.5319919	0.5462156
0.5085938	0.4030615	0.4136984	0.4357172	0.4544181	0.4274472	0.424592	0.4225874
0.4618109	0.5780947	0.5040854	0.4990531	0.577506	0.5596361	0.4954599	0.4961505
0.445257	0.5513726	0.5956037	0.5987801	0.5408013	0.5373367	0.5927262	0.5904222
