SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.06138351	0.04795722	0.03010385	0.02792005	0.04345082	0.03498893	0.04777164	0.03221607
0.06536144	0.04505958	0.02914769	0.02710576	0.04145169	0.03329454	0.04412241	0.03093122
0.06122711	0.04457517	0.03037334	0.02802475	0.04124867	0.03448455	0.0337532	0.03196421
0.05752661	0.04207987	0.02896968	0.02712749	0.04020529	0.03393791	0.03514174	0.0312456
0.05966067	0.04390298	0.0297994	0.02766441	0.04105632	0.03474782	0.0504164	0.03204177
0.06060702	0.04098403	0.02947544	0.0273956	0.03971871	0.03391478	0.04865991	0.03146744
0.06766933	0.05179277	0.03072448	0.02836311	0.04440893	0.03582054	0.03506392	0.03283997
0.06177378	0.04311556	0.02862499	0.02679835	0.04072434	0.03260603	0.04824369	0.03075873
0.06288605	0.04558388	0.028975	0.02705439	0.03981406	0.03354271	0.03093682	0.03093682
0.06034977	0.03825267	0.02859267	0.02684229	0.04031834	0.03324384	0.05079504	0.03083407
0.06316828	0.0435817	0.03021235	0.02801426	0.04080476	0.0350611	0.04339041	0.03222153
0.06702749	0.04170634	0.03027026	0.02806018	0.04068986	0.0351036	0.05002726	0.0322193
0.0589406	0.04295021	0.02958986	0.02742467	0.04138132	0.0345163	0.04922122	0.03167197
0.06307356	0.04110977	0.0295895	0.02749077	0.04119655	0.03463184	0.03347203	0.03179577
0.06222539	0.04650154	0.0297983	0.02767746	0.0418244	0.03460236	0.04777578	0.03176209
0.05763295	0.04574563	0.02955048	0.02736378	0.041818	0.03491112	0.04837564	0.03164561
0.06253232	0.04959185	0.03047593	0.02818361	0.04563999	0.03571812	0.03547597	0.03271968
0.05884495	0.04986096	0.03028935	0.0281295	0.04358807	0.03573604	0.04979385	0.0325008
0.06257513	0.05026857	0.0297587	0.02782436	0.04205993	0.03495701	0.04786564	0.03218457
0.05746419	0.04852035	0.03020698	0.028046	0.04330254	0.03588279	0.05029449	0.03256645
0.06121124	0.04556732	0.02936266	0.027474	0.04267401	0.03432114	0.04918888	0.03167945
0.06089366	0.04498222	0.02963208	0.027607	0.04495466	0.03501219	0.05016682	0.03213436
0.06214175	0.05249452	0.03085288	0.02848508	0.04400131	0.03636265	0.04469681	0.03309784
0.05901994	0.04340907	0.02901131	0.0268914	0.04118175	0.03372503	0.04679589	0.03097389
0.06300627	0.04710346	0.02948941	0.02740183	0.04222224	0.03457241	0.04918537	0.03166481
0.06025024	0.04827218	0.0298224	0.02759296	0.0433473	0.03467501	0.0394434	0.03174127
0.06396734	0.04885063	0.02887641	0.0268841	0.0410811	0.03329278	0.03106337	0.03082605
0.0639485	0.04485031	0.02974526	0.02763286	0.04196625	0.03505006	0.04880076	0.03188718
0.06233365	0.04300732	0.02946751	0.02745534	0.04130305	0.03469553	0.04720871	0.0315589
0.06047003	0.04205963	0.0289327	0.02715556	0.03933311	0.03382357	0.03114924	0.03103963
0.06298307	0.04578106	0.0299228	0.02811215	0.04221096	0.03497072	0.05071979	0.03226144
0.06268991	0.05100806	0.03016734	0.02797018	0.044301	0.03501783	0.0507596	0.03234625
0.05904564	0.04368688	0.02911474	0.02712681	0.04284047	0.0341951	0.03147653	0.031451
0.06172055	0.04536171	0.02921966	0.027129	0.04091537	0.03398167	0.04468448	0.03110467
0.06071039	0.04009383	0.02878427	0.02693603	0.03787851	0.03333224	0.04735794	0.03063859
0.06220292	0.04884335	0.02907052	0.02712318	0.04135848	0.03379918	0.03401006	0.03132473
0.06149126	0.04378442	0.02959032	0.02742557	0.04313457	0.0345529	0.0319061	0.03188864
0.0610435	0.04644943	0.0304852	0.02821001	0.04298216	0.03585632	0.0491281	0.03273911
0.06396157	0.04070556	0.0292452	0.02731352	0.040501	0.03372817	0.04693912	0.03148357
0.06018462	0.04570995	0.02893877	0.02719102	0.04163411	0.03415041	0.04652509	0.03108374
0.0650771	0.04404561	0.02924184	0.02722584	0.04004122	0.03364234	0.0333908	0.03105146
0.06502133	0.04258038	0.02893834	0.02720014	0.04010787	0.03370008	0.04706439	0.03120763
0.06182765	0.04426008	0.02985272	0.02776933	0.04411511	0.03498085	0.03197538	0.03196115
0.06362279	0.04740209	0.03014851	0.02801036	0.04358098	0.03485802	0.04997815	0.03227001
0.05901475	0.04654913	0.02938649	0.02739673	0.04450458	0.03435317	0.03158689	0.03163584
0.06270221	0.04692302	0.03107393	0.02875234	0.04285208	0.03605924	0.04572162	0.03313875
0.06352189	0.04002382	0.02903626	0.02757836	0.04025699	0.03328308	0.03267515	0.03108297
0.06346068	0.04789078	0.02975738	0.02764628	0.0432024	0.03494035	0.03810823	0.03236175
0.063735	0.04481928	0.02950333	0.02770996	0.04165381	0.03434806	0.04816702	0.03202158
0.05780546	0.04378246	0.02955247	0.02741027	0.04125993	0.03439911	0.04753555	0.03154595
0.06387705	0.04554676	0.02939642	0.02754329	0.04171005	0.03452225	0.04927634	0.03176138
0.06186293	0.0471334	0.02934058	0.02757004	0.04001824	0.03364925	0.04776789	0.03103081
0.06161641	0.03983065	0.02969415	0.02768144	0.0423658	0.03432996	0.04672459	0.03194548
0.066277	0.04430322	0.0303753	0.02826005	0.04275119	0.03472107	0.05003241	0.03207802
0.05909763	0.05108313	0.03031503	0.02779798	0.04543616	0.03586806	0.0496294	0.03262774
0.06163711	0.04750529	0.02972254	0.02776692	0.04206642	0.03524057	0.04922275	0.03226022
0.06080168	0.04664309	0.03005543	0.02799125	0.04312941	0.03497217	0.05204331	0.03226207
0.06162576	0.04263309	0.02974156	0.02753143	0.04049976	0.03420801	0.03808164	0.03160513
0.06623621	0.0383222	0.02887409	0.02706896	0.03836939	0.03326245	0.03159163	0.03089421
0.06196329	0.04509272	0.02901816	0.02697754	0.04258269	0.0337156	0.03127171	0.03121918
0.05840284	0.04544649	0.02931781	0.02706127	0.04240893	0.03444335	0.04938344	0.031469
0.06177206	0.04173298	0.02931397	0.02721517	0.04012806	0.03410476	0.03984316	0.03151931
0.06216204	0.04508886	0.02973336	0.02762417	0.04351979	0.03409493	0.0473362	0.03147477
0.06208644	0.04270593	0.02944423	0.02732305	0.04064075	0.03420715	0.03153504	0.03148528
0.06193427	0.04361004	0.02912951	0.02727794	0.03973109	0.03437281	0.04853027	0.03143406
0.06321433	0.04318334	0.03039834	0.02814546	0.04263821	0.03507364	0.05110408	0.03241957
0.06260491	0.04345728	0.02837944	0.02675583	0.04057319	0.03297513	0.03388472	0.03064053
0.06266876	0.04070762	0.02905258	0.02720587	0.04055722	0.03422541	0.03172792	0.03163657
0.06410214	0.05454229	0.02989355	0.02768686	0.04353543	0.03475811	0.04824583	0.03206552
0.0628169	0.04937221	0.030428	0.028202	0.04245366	0.03508966	0.0482982	0.03269196
0.06467788	0.04570525	0.02993772	0.02783668	0.04296536	0.03485495	0.03884739	0.03205632
0.06378398	0.0434972	0.0302824	0.02788695	0.04340303	0.03516342	0.04850141	0.03242633
0.063861	0.04774103	0.0296083	0.02784576	0.04244574	0.0345301	0.04833626	0.03180154
0.06294299	0.04768564	0.03008766	0.02808911	0.04520006	0.03537296	0.03268019	0.03263882
0.06459498	0.04317543	0.02956784	0.02748717	0.040912	0.03418873	0.04272847	0.0316281
0.05941102	0.03985849	0.02903749	0.02722837	0.04190518	0.03370029	0.03135099	0.03135051
0.06048063	0.04931048	0.02921609	0.02735175	0.04441148	0.03405752	0.03377941	0.03157338
0.06465503	0.05157887	0.03020085	0.02809486	0.04514442	0.03507058	0.05188273	0.03245365
0.06245987	0.04791785	0.0303217	0.02833184	0.04495201	0.03549828	0.04287928	0.03274614
0.05770005	0.04548804	0.02993766	0.02768272	0.04486205	0.03480681	0.04367738	0.03204244
0.06021611	0.0402899	0.02876193	0.0268242	0.04092575	0.03307395	0.0488609	0.03077265
0.05804881	0.0490635	0.02938616	0.02740667	0.04057475	0.03348331	0.0337536	0.0313436
0.06129471	0.04673405	0.02903412	0.02728382	0.0409354	0.03401137	0.04828161	0.0314183
0.06421964	0.04910694	0.03005242	0.02802203	0.04156865	0.03493909	0.04779137	0.0321556
0.06312634	0.04398136	0.0292799	0.02728418	0.04373883	0.03444576	0.04034404	0.03154576
0.06335944	0.05452624	0.03043749	0.028266	0.04866779	0.03590158	0.04921959	0.03300829
0.06702681	0.04915863	0.03043128	0.02817218	0.0429213	0.03557605	0.05102028	0.03242434
0.06616672	0.04432456	0.02985086	0.0275377	0.03917147	0.03378152	0.04303428	0.03127211
0.06123021	0.04568019	0.02919672	0.02723012	0.04382983	0.03414577	0.04890849	0.03129771
0.05984327	0.04371411	0.02932788	0.02732316	0.04072142	0.03370527	0.04765616	0.03125689
0.0591658	0.04247503	0.02887349	0.026955	0.04095607	0.03361471	0.0312655	0.03122035
0.06631445	0.04367123	0.0286574	0.02669726	0.04289404	0.03362035	0.0465659	0.03090988
0.06526765	0.04790218	0.02997196	0.02800026	0.04493471	0.03527183	0.04946812	0.03242751
0.06586527	0.04697389	0.02969707	0.02769221	0.04116932	0.03397922	0.04485155	0.03141507
0.05746093	0.04301328	0.02953551	0.02756058	0.04223944	0.03447	0.04882416	0.03142674
0.06007113	0.04327754	0.02977439	0.0276712	0.04226028	0.03491206	0.03633029	0.03205839
0.05715608	0.03887635	0.02903324	0.02707845	0.03911463	0.03431241	0.05043951	0.03124916
0.06839298	0.04030253	0.02823044	0.02654874	0.0401748	0.03271466	0.04653156	0.03038484
0.06310857	0.04295248	0.03013339	0.02802596	0.04441722	0.03592675	0.04098323	0.03266213
0.06114949	0.04557404	0.03037243	0.02823439	0.04377686	0.03535041	0.03425338	0.03275667
0.06265284	0.04477096	0.02901699	0.02706963	0.03984465	0.03393186	0.04565747	0.03124625
0.060105	0.04944342	0.02964226	0.02754865	0.04431968	0.03509782	0.0444302	0.03191543
0.06377273	0.04777291	0.02985215	0.02762557	0.04347443	0.03459065	0.03195819	0.03196555
0.05947465	0.04961395	0.03017851	0.0282028	0.04505024	0.0355886	0.04226973	0.03245272
0.06422969	0.04315215	0.02993885	0.02786909	0.04219137	0.03483467	0.05020328	0.03209186
0.06182395	0.04966737	0.03022023	0.02806727	0.04157578	0.03484738	0.03220905	0.03220439
0.06502721	0.04798284	0.03042518	0.02824492	0.04488402	0.03591349	0.0327947	0.03269894
0.06591851	0.05325703	0.03038472	0.02821689	0.04434634	0.03600335	0.03294537	0.03259446
0.06606919	0.0457506	0.03083302	0.02851058	0.0412781	0.03522786	0.03433655	0.03269741
0.06550755	0.04528094	0.03014231	0.02810798	0.04164558	0.03539153	0.04861692	0.03246359
0.06308009	0.04742976	0.03016886	0.02784209	0.04236252	0.03503131	0.05224298	0.03243815
0.06366386	0.04565463	0.02988242	0.02793361	0.04205809	0.03457189	0.04552665	0.03204955
0.06607626	0.04203351	0.02930622	0.02733047	0.04069091	0.03472441	0.03175649	0.03172789
0.06303176	0.04798105	0.03005218	0.02801009	0.04109963	0.03500014	0.03227283	0.03232195
0.06423264	0.04998824	0.0301299	0.02807632	0.04610769	0.03544929	0.04626037	0.03262878
0.06144305	0.04329053	0.0291996	0.02723865	0.04068023	0.033728	0.04754319	0.03129823
0.06073246	0.04227597	0.03025467	0.02790143	0.04079825	0.03437152	0.04745799	0.0317793
0.0646823	0.05023424	0.02975095	0.02750639	0.04292469	0.03449736	0.04972206	0.03174384
0.06067287	0.0469613	0.02981279	0.02788652	0.04652894	0.0347256	0.04412892	0.0325727
