SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.05237611	0.03186156	0.0224452	0.0224452	0.03106372	0.02593713	0.02632009	0.02593713
0.04798158	0.03257438	0.02288719	0.02288719	0.03135214	0.02610198	0.02990636	0.02611883
0.05069822	0.03492256	0.02289056	0.02289056	0.0336532	0.02687141	0.03274981	0.02687784
0.04731345	0.03420586	0.02278274	0.02278274	0.03280599	0.02655316	0.02867675	0.02657822
0.04664367	0.0362645	0.02307574	0.02307574	0.03359734	0.02685917	0.02962629	0.02740234
0.05042237	0.03070681	0.02274282	0.02274282	0.03163521	0.0262761	0.0288643	0.02639319
0.04684499	0.03799412	0.02294616	0.02294616	0.0318568	0.02661266	0.02879982	0.02662164
0.04590442	0.03454465	0.02304741	0.02304741	0.03271473	0.02655431	0.02925954	0.02676342
0.05079939	0.03791971	0.02330594	0.02330594	0.03298003	0.02701018	0.02953943	0.02702413
0.04706111	0.03735728	0.02273663	0.02273663	0.03358731	0.0264581	0.02886519	0.02648196
0.04741971	0.03461939	0.02291649	0.02291649	0.03161633	0.02650599	0.02862013	0.02649241
0.0467105	0.03686398	0.02295063	0.02295063	0.03312531	0.02671187	0.0296117	0.02671714
0.04789681	0.03452365	0.02283351	0.02283351	0.0321481	0.02660988	0.02891707	0.02665756
0.04875919	0.03893224	0.02357188	0.02357188	0.03263862	0.02723976	0.0292353	0.02735791
0.04796845	0.03560805	0.02286094	0.02286094	0.03274222	0.02675446	0.03006068	0.02677623
0.04571628	0.03678054	0.02303141	0.02303141	0.03379185	0.02675563	0.02718757	0.02685003
0.04902244	0.03658871	0.02302357	0.02302357	0.03490956	0.0269781	0.02964005	0.02701618
0.05253605	0.03692603	0.02279238	0.02279238	0.0335624	0.02673701	0.02900049	0.02673541
0.04677909	0.03387566	0.0223526	0.0223526	0.03141758	0.02585583	0.03275493	0.02589002
0.04710328	0.03314346	0.02302427	0.02302427	0.0321955	0.02676377	0.03269768	0.02690868
0.04858224	0.03595836	0.02293839	0.02293839	0.03327412	0.02694983	0.02963172	0.02718454
0.04868902	0.03646343	0.02306888	0.02306888	0.03371637	0.02683722	0.03210083	0.02699567
0.04625063	0.03170546	0.02235211	0.02235211	0.030087	0.02605256	0.02845819	0.02619431
0.04852538	0.03148818	0.02262579	0.02262579	0.03164159	0.02640531	0.02836346	0.02642011
0.0478933	0.03810415	0.02313227	0.02313227	0.03380529	0.02713014	0.02800328	0.02720452
0.04469321	0.03322755	0.02270958	0.02270958	0.03110589	0.02602894	0.02820642	0.02615307
