SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.0444325	0.03302802	0.02159612	0.02159612	0.03111628	0.02540824	0.02805483	0.02540861
0.04589153	0.03112793	0.02112158	0.02112158	0.02950808	0.02411635	0.02495555	0.02419013
0.0485111	0.03254851	0.02151465	0.02151465	0.02931839	0.02498941	0.02633259	0.02497329
0.04508504	0.02988698	0.02153082	0.02153082	0.02972631	0.02497974	0.02821718	0.02509586
0.04292108	0.03071497	0.02105695	0.02105695	0.0298637	0.02438522	0.02607996	0.02441561
0.04485689	0.0330248	0.0216902	0.0216902	0.03048741	0.0252986	0.02781321	0.02568074
0.04612651	0.03382709	0.02153057	0.02153057	0.03099606	0.02515272	0.02895632	0.02530991
0.0416722	0.03110069	0.02147692	0.02147692	0.03005477	0.02508095	0.02543919	0.02507474
0.04592331	0.03154164	0.02125945	0.02125945	0.03020947	0.02472372	0.02528693	0.02472885
0.04277156	0.0294193	0.02099476	0.02099476	0.02967435	0.02424361	0.03205049	0.02433042
0.04529555	0.03215574	0.0215552	0.0215552	0.02938227	0.02499499	0.02847371	0.0249957
0.04465378	0.03131508	0.02139159	0.02139159	0.03111781	0.02504898	0.02688987	0.0250567
0.04580864	0.03534945	0.02168537	0.02168537	0.03068163	0.0254104	0.03164448	0.02541676
0.04631476	0.02945293	0.02120516	0.02120516	0.02921387	0.02452723	0.02515716	0.02464548
0.04581693	0.03256568	0.0210472	0.0210472	0.03054603	0.02457158	0.0265668	0.02460162
0.04696965	0.03196272	0.02144838	0.02144838	0.02951788	0.02479285	0.0257729	0.02480437
0.04505933	0.03207129	0.0211137	0.0211137	0.03036372	0.02465727	0.02626751	0.0248736
0.04540556	0.02862398	0.02120971	0.02120971	0.02985383	0.02464365	0.02477794	0.02464613
0.04529801	0.03274417	0.02132202	0.02132202	0.03025189	0.02486675	0.02538053	0.02487723
0.04302466	0.03143153	0.02119084	0.02119084	0.03040157	0.02474027	0.02492877	0.0248409
0.04496485	0.0308825	0.02164248	0.02164248	0.02977124	0.02510282	0.02782613	0.02527274
0.04356534	0.03194948	0.02182188	0.02182188	0.03073577	0.02537097	0.02710715	0.02553704
0.0455725	0.0329771	0.02134461	0.02134461	0.03067659	0.02500438	0.02629605	0.0252522
0.04485744	0.03073597	0.02112813	0.02112813	0.02916418	0.02455279	0.02648795	0.02467509
0.04156062	0.03129305	0.02104258	0.02104258	0.02921487	0.0243698	0.02668046	0.02437986
0.04459999	0.03060585	0.02110933	0.02110933	0.03006412	0.02473768	0.02988301	0.02473229
0.04392749	0.03306459	0.02089524	0.02089524	0.02861813	0.02424802	0.02631467	0.02424959
0.04486729	0.03221178	0.02180183	0.02180183	0.03168118	0.02561829	0.02644556	0.02566771
0.04513543	0.03327906	0.0217434	0.0217434	0.03007423	0.02490432	0.02567356	0.02490226
0.04493328	0.03229194	0.02116814	0.02116814	0.0302119	0.02471973	0.02600307	0.02472019
0.0446151	0.02927695	0.02113504	0.02113504	0.02964211	0.02479125	0.02940713	0.02488403
0.04480044	0.03049654	0.02100706	0.02100706	0.03029682	0.02439931	0.02519769	0.02439974
0.04390236	0.02847493	0.02087098	0.02087098	0.02928178	0.02430406	0.02644954	0.02429405
0.04696287	0.02780645	0.02081136	0.02081136	0.02903359	0.02422545	0.02651896	0.0242367
0.04328143	0.03281283	0.02124336	0.02124336	0.0310357	0.02485536	0.02649307	0.02507321
0.04342542	0.03300397	0.02115655	0.02115655	0.02999147	0.02449688	0.02559984	0.02449949
0.04432844	0.03058458	0.02123765	0.02123765	0.02913227	0.02480365	0.02602162	0.0248609
0.04390655	0.03083383	0.02114042	0.02114042	0.02887032	0.02436357	0.02648992	0.02462498
0.04516316	0.03146556	0.02132878	0.02132878	0.02969829	0.02488629	0.02727084	0.02490856
0.04375333	0.03070651	0.021143	0.021143	0.02876712	0.02457633	0.02743959	0.02462308
0.04677062	0.03129776	0.02119695	0.02119695	0.02949672	0.02452617	0.0283522	0.02454924
0.04536469	0.03414422	0.0213183	0.0213183	0.0301036	0.02474621	0.02634219	0.02475229
0.04685905	0.02958087	0.02133372	0.02133372	0.0296376	0.0250425	0.0251935	0.02506474
0.04608507	0.03812022	0.02160533	0.02160533	0.03230597	0.02525977	0.02789424	0.02536943
0.04451111	0.03366548	0.02150326	0.02150326	0.03098343	0.025161	0.026821	0.0257276
0.04509757	0.03022694	0.02133174	0.02133174	0.02904237	0.02467807	0.02619907	0.02467835
0.0453154	0.03315054	0.02126839	0.02126839	0.03009888	0.02454028	0.02618788	0.02471965
0.04406121	0.03122533	0.02099458	0.02099458	0.02889904	0.02432796	0.02540816	0.02435569
0.04470433	0.03175295	0.02170871	0.02170871	0.03120415	0.02523478	0.02581163	0.02538304
0.04433182	0.03137431	0.02110709	0.02110709	0.02958556	0.02470102	0.02710898	0.02478834
0.04200617	0.02964112	0.02123404	0.02123404	0.02920451	0.02470295	0.02515286	0.02472238
0.04491411	0.03455985	0.02133299	0.02133299	0.03057504	0.02458136	0.02478222	0.02457872
0.04633765	0.03806168	0.02169919	0.02169919	0.03148036	0.02535169	0.02881145	0.02536406
0.04342646	0.03051678	0.02118014	0.02118014	0.02922762	0.02480084	0.02536238	0.02497151
0.04288742	0.03334811	0.02108295	0.02108295	0.03149581	0.02469852	0.02821456	0.02481609
0.04474932	0.03251206	0.02110807	0.02110807	0.03018198	0.02465543	0.03008582	0.02466194
0.04168274	0.03044137	0.02093528	0.02093528	0.02834907	0.02417353	0.02674304	0.02426379
0.04335369	0.03223264	0.02116691	0.02116691	0.03003779	0.0246098	0.02869754	0.02465072
0.04525537	0.03476309	0.02186648	0.02186648	0.03210645	0.02531089	0.03036394	0.02532971
0.04570463	0.03225261	0.02089975	0.02089975	0.02978911	0.02441694	0.02492537	0.02441694
0.04492603	0.03326643	0.02186425	0.02186425	0.03149545	0.02540389	0.02641887	0.02548412
0.04780154	0.03246104	0.02152547	0.02152547	0.02990463	0.02498409	0.02815734	0.02499533
0.0443124	0.03389192	0.02123661	0.02123661	0.02907783	0.02439106	0.02792017	0.02439106
0.04320915	0.03503478	0.02155178	0.02155178	0.03127501	0.02510721	0.02716141	0.02509413
0.04532086	0.03073321	0.02137926	0.02137926	0.03026804	0.02478643	0.03112702	0.02484155
0.04481761	0.03075368	0.02136364	0.02136364	0.03048185	0.02512628	0.02518714	0.02520461
0.04478612	0.03191813	0.02122802	0.02122802	0.03163094	0.02508229	0.02590967	0.02508362
0.0441097	0.02985199	0.02150535	0.02150535	0.03052691	0.02492867	0.0254761	0.02497968
0.0468661	0.03102948	0.02123586	0.02123586	0.02922981	0.02444773	0.02668724	0.02445908
0.04258271	0.03243631	0.02142046	0.02142046	0.03023556	0.02484586	0.02505192	0.02485641
0.04356624	0.02960155	0.02101485	0.02101485	0.02789567	0.02441307	0.02555284	0.02449671
0.04171552	0.02817273	0.02102725	0.02102725	0.02899598	0.02470305	0.02823653	0.02473706
