SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.5109285	0.4376384	0.4549869	0.4157229	0.4819703	0.4428096	0.4389064	0.4399156
0.4983883	0.4864292	0.5004669	0.4784619	0.4896689	0.4791076	0.4718485	0.4706944
0.4806548	0.441055	0.44254	0.4654261	0.4319139	0.4252627	0.4577282	0.4577282
0.4409822	0.5430659	0.5102736	0.4955648	0.4555923	0.4647997	0.4886763	0.4805491
0.4666259	0.4938177	0.4620701	0.4827948	0.4667211	0.4361958	0.4637155	0.4330415
0.4963494	0.5103001	0.5397594	0.5250788	0.4933377	0.5063414	0.5186467	0.5186467
0.5215821	0.4858576	0.5379828	0.5237982	0.5119803	0.5041312	0.5107081	0.5134502
0.5178674	0.4432576	0.4428837	0.4574777	0.4366913	0.4011261	0.4129357	0.4129357
0.4955582	0.4049288	0.4574777	0.4637052	0.414111	0.443726	0.4600269	0.4508273
0.4833929	0.6357736	0.5301517	0.5691551	0.5161438	0.5039701	0.513445	0.505758
0.4846925	0.54119	0.5319969	0.5078142	0.5686775	0.5821067	0.5822553	0.5892533
0.4651558	0.459644	0.4735808	0.4732873	0.5050005	0.4780107	0.5245301	0.5173899
0.4599357	0.516979	0.4374649	0.4876933	0.4583747	0.4355817	0.459166	0.4578872
0.5477447	0.5624176	0.537856	0.5553998	0.4772812	0.4806769	0.4943281	0.4943281
0.5378897	0.5806437	0.5703177	0.5544563	0.511771	0.5499589	0.5172452	0.5119315
0.5296676	0.5018719	0.4652506	0.4909704	0.4953783	0.5088913	0.5194877	0.5193065
0.5083927	0.6319768	0.5032478	0.5389895	0.5693955	0.5304785	0.5296966	0.5256885
0.5110229	0.4552234	0.4249946	0.4331031	0.469373	0.4750647	0.4246516	0.4209184
0.4430869	0.4602585	0.44792	0.4853019	0.464083	0.4603511	0.4762989	0.4762989
0.5133877	0.4533029	0.518795	0.4976451	0.4491619	0.4781321	0.4859984	0.4891084
0.5564436	0.5087306	0.5918744	0.4983308	0.5365532	0.5839806	0.5677838	0.5677838
0.5839443	0.4949184	0.5204173	0.5228721	0.4702341	0.5067117	0.4743187	0.5054553
0.4704315	0.443343	0.4562275	0.446698	0.4192475	0.498722	0.4471883	0.4534889
0.5248761	0.5808587	0.5426514	0.5266159	0.4669516	0.4664203	0.4780227	0.4772763
0.5170314	0.4490397	0.5260243	0.473424	0.5306658	0.4903187	0.5272429	0.5199553
0.5106947	0.4179019	0.4989191	0.4351163	0.5310294	0.4951108	0.4942707	0.4938075
0.4782292	0.4059781	0.4936824	0.4803101	0.4169125	0.4524493	0.4703945	0.4653504
0.5113911	0.5508875	0.4776731	0.4598854	0.4681783	0.4893152	0.4476901	0.4476901
0.4783186	0.4859991	0.5385893	0.5003185	0.5499654	0.5449189	0.5492171	0.5381137
0.5170533	0.5306287	0.4763907	0.4900247	0.5005588	0.4411752	0.4441015	0.4441015
0.4892034	0.5086439	0.4468561	0.4705203	0.4400399	0.4449236	0.4152395	0.4293418
0.5110268	0.4313434	0.4849236	0.4925209	0.5042379	0.5135521	0.4979024	0.493549
0.412602	0.4088589	0.461948	0.4510289	0.4182489	0.4254367	0.4298689	0.4597764
0.4604282	0.4709701	0.4482098	0.4449907	0.4836289	0.4511541	0.4655316	0.4655383
0.6034265	0.4213127	0.4371805	0.4153468	0.3943867	0.4006766	0.3870144	0.3990791
0.514202	0.4595496	0.5271186	0.4978359	0.4774273	0.4840167	0.4758076	0.4758076
0.4364875	0.3579753	0.4287526	0.4269701	0.3700487	0.4502589	0.4014768	0.4006386
0.4959526	0.4652627	0.4612601	0.4624761	0.5242543	0.5173527	0.5008382	0.5047742
0.5347697	0.4519152	0.4560542	0.5097163	0.4623251	0.4486462	0.4698578	0.4689773
0.4928519	0.5022642	0.5292309	0.5331449	0.5145204	0.4813621	0.4830039	0.4830039
0.4722708	0.5331027	0.5256435	0.4995963	0.4888649	0.4855063	0.492678	0.5042362
0.477827	0.605678	0.5976609	0.5616345	0.5656302	0.5291949	0.5258262	0.5177168
0.4520884	0.4600774	0.3983767	0.4657271	0.4784071	0.4652841	0.4532122	0.4532122
0.5366772	0.6222902	0.583379	0.548558	0.6344384	0.6091966	0.6205222	0.6101641
0.4540578	0.4759883	0.4766266	0.5425733	0.5055731	0.5155436	0.5098493	0.507063
0.4436192	0.4934208	0.4796352	0.4364094	0.4899203	0.5431964	0.4680558	0.4635587
0.4598988	0.552873	0.4585607	0.5172351	0.5606288	0.4951103	0.5151103	0.5042047
0.4454388	0.4687509	0.5030957	0.5013385	0.4572163	0.4994189	0.4945159	0.4841396
0.5154588	0.5965403	0.4936207	0.5623243	0.4614539	0.5069594	0.4673155	0.4612356
0.5139022	0.4564414	0.4837967	0.4994001	0.4430455	0.4810256	0.4663614	0.4592203
0.5056667	0.4743963	0.5154475	0.5072445	0.478118	0.4679388	0.4968902	0.4962245
0.5023519	0.5390828	0.5169117	0.5591929	0.5203751	0.5351348	0.5655549	0.5491962
0.5376328	0.5072867	0.5536164	0.5016752	0.4939428	0.4698957	0.543735	0.538425
0.4470159	0.5857132	0.5252351	0.5211654	0.5216832	0.5040207	0.4913565	0.5126521
0.5949971	0.5270476	0.4788012	0.4783132	0.5195911	0.5299873	0.5598	0.5589634
0.4516037	0.440416	0.4740082	0.457444	0.4722829	0.4954259	0.4987496	0.5158719
0.5427132	0.4373167	0.5047127	0.4788725	0.4393409	0.4289569	0.4563959	0.4724473
0.4483575	0.5602043	0.5332551	0.5315489	0.5575011	0.549556	0.5392124	0.561602
0.5086909	0.4858065	0.5277779	0.5340628	0.5720005	0.5502936	0.5956981	0.5967565
0.4940231	0.5141716	0.445274	0.470446	0.4789041	0.4734948	0.441742	0.4495449
0.5384363	0.4995865	0.4993131	0.4785589	0.5241523	0.473118	0.467762	0.4708828
0.4856828	0.5192135	0.5037156	0.4547113	0.4947315	0.5231628	0.4974048	0.5039021
0.5349187	0.6072801	0.5731584	0.5409344	0.5785197	0.5654136	0.5913314	0.5787948
0.4393053	0.4655444	0.4720818	0.4636654	0.4810577	0.4734202	0.4956324	0.4805342
0.4900585	0.4406824	0.5097074	0.4980511	0.5013765	0.5438288	0.5316575	0.5574086
0.537662	0.4673491	0.4878742	0.5496065	0.5025649	0.5031179	0.540157	0.540157
0.51295	0.5702304	0.5534531	0.5586613	0.503339	0.5006798	0.5461445	0.5454571
0.5196819	0.4848875	0.5187109	0.5244156	0.5216421	0.5007942	0.5301497	0.5290716
0.4336394	0.4879726	0.5072464	0.5200958	0.4622258	0.4985873	0.4772518	0.4933575
0.483767	0.5257971	0.5071848	0.5286627	0.516153	0.5445481	0.5125143	0.5562851
0.5226932	0.5218146	0.4941797	0.4986644	0.5193502	0.5079246	0.4921329	0.4925515
0.5258617	0.4905805	0.5109658	0.4872138	0.5572616	0.5289696	0.5378701	0.5496015
0.4686642	0.4892982	0.4699652	0.4625036	0.5451654	0.5014391	0.4541147	0.4803496
0.4701151	0.5256188	0.4617384	0.4751731	0.5095387	0.4918366	0.4943679	0.4820454
0.597187	0.5426508	0.5167411	0.4903261	0.5491143	0.4962932	0.4991045	0.4883968
0.4147464	0.5389173	0.4842161	0.4739894	0.4743724	0.5236561	0.4799283	0.4736992
0.4011591	0.4197962	0.3992179	0.412836	0.4333575	0.416322	0.4204647	0.4128317
0.4873137	0.608097	0.5381081	0.5578266	0.4978341	0.479325	0.4864481	0.4826783
0.4819707	0.4898	0.4808372	0.456421	0.4418108	0.418317	0.4352131	0.4330111
0.5785372	0.4490425	0.5466353	0.5145175	0.4783423	0.4849195	0.4949226	0.4883742
0.5030096	0.4947969	0.4787955	0.4581985	0.4849557	0.4946373	0.4813457	0.4763256
0.4626846	0.4687911	0.463941	0.49904	0.519922	0.4752143	0.5003204	0.5112045
0.4975818	0.5319712	0.4104754	0.494926	0.5205649	0.4596894	0.4953256	0.4765457
0.541175	0.5271079	0.4856596	0.4999053	0.4343836	0.4525616	0.4533658	0.4570263
0.4715271	0.6036488	0.5663352	0.5334823	0.5893203	0.5728316	0.6051197	0.581325
0.6096868	0.5599086	0.5495292	0.5564383	0.5814999	0.5985434	0.5565424	0.5477137
0.5127379	0.5604955	0.5645022	0.5236428	0.5785794	0.5622462	0.5319469	0.5319469
0.4683196	0.4712536	0.4725729	0.5075932	0.4361205	0.4351322	0.470884	0.4703514
0.4917614	0.5297323	0.5304425	0.5701393	0.5107118	0.500673	0.5292028	0.5297921
0.4686554	0.5274577	0.5121586	0.5271599	0.4767195	0.4911047	0.4940736	0.4940736
0.4913581	0.5441188	0.5250829	0.5488893	0.4995756	0.482208	0.5220127	0.5153193
0.4249841	0.443454	0.4812674	0.4634161	0.4936354	0.492236	0.4933066	0.491889
0.4926003	0.5613287	0.4780238	0.5184923	0.5153533	0.5086646	0.5088081	0.5103781
0.5254216	0.5912418	0.5956761	0.5680937	0.5584226	0.5106593	0.5466164	0.5450701
0.4927861	0.5555184	0.5215923	0.5208448	0.538988	0.5390139	0.5280919	0.5280919
0.5809896	0.5458201	0.5145183	0.5128911	0.5648207	0.5387905	0.5107002	0.5211729
0.5182809	0.6272708	0.5204514	0.5669228	0.58776	0.57964	0.5423613	0.5423613
0.4962393	0.4526543	0.4731488	0.4889004	0.4772302	0.5048754	0.4682127	0.4719448
0.4411378	0.5026524	0.4605968	0.5286349	0.5090466	0.4885875	0.5184643	0.5213369
0.5686904	0.5053524	0.5047593	0.535872	0.5507936	0.5214582	0.5350509	0.5372915
0.4156981	0.4260875	0.4851138	0.4672731	0.5272212	0.5098016	0.5201843	0.5090695
0.5274498	0.483704	0.5227798	0.5495086	0.5970792	0.5625449	0.617526	0.6164825
0.4230514	0.5177785	0.5041042	0.5121208	0.4812781	0.4613716	0.4712582	0.4915945
0.4821812	0.566172	0.5301268	0.5364549	0.4903451	0.5430677	0.5084514	0.5084514
