SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.3448537	0.2776354	0.2743339	0.2743339	0.288375	0.2833165	0.2774371	0.2833165
0.3363217	0.2912852	0.2908098	0.2908098	0.3135215	0.3159073	0.3153617	0.3174104
0.3130126	0.2568602	0.2557036	0.2557036	0.2574433	0.2585554	0.2391935	0.262045
0.2544471	0.2887496	0.2806577	0.2806577	0.2817468	0.2769768	0.2713575	0.2879418
0.2741545	0.3028406	0.3036031	0.3036031	0.2584598	0.2500921	0.2857688	0.2715207
0.2635382	0.299482	0.303154	0.303154	0.3158814	0.3158814	0.2971484	0.294665
0.3531613	0.3303113	0.3246735	0.3246735	0.3046465	0.3202254	0.3137163	0.3215665
0.3311161	0.2635804	0.2647453	0.2647453	0.2501297	0.2435378	0.2435414	0.2565501
0.2714725	0.2623188	0.2604779	0.2604779	0.2250818	0.2290226	0.2261125	0.2186553
0.2765166	0.3299295	0.3282751	0.3282751	0.3254699	0.3249271	0.2823297	0.3205373
0.2585395	0.3061483	0.321105	0.321105	0.3553225	0.3605901	0.3749335	0.3473803
0.2834214	0.2752679	0.2592321	0.2592321	0.2820601	0.2851687	0.26015	0.2818448
0.2751229	0.272405	0.2758142	0.2758142	0.2425896	0.2472573	0.2750499	0.2407011
0.3576589	0.3164641	0.3147247	0.3147247	0.2914545	0.2934169	0.2960801	0.2948251
0.3289877	0.355626	0.3522304	0.3522304	0.3359659	0.3411292	0.3325467	0.3476639
0.3428127	0.2364921	0.2356719	0.2356719	0.2968958	0.3007819	0.2778613	0.2929345
0.3087276	0.3247736	0.3146707	0.3146707	0.3303434	0.3264755	0.3462176	0.3225118
0.3688534	0.2746028	0.2704241	0.2704241	0.2661137	0.2741319	0.2682624	0.2721832
0.2576202	0.2771363	0.2738629	0.2738629	0.2770877	0.2775676	0.2891672	0.2805495
0.2996067	0.2931084	0.282413	0.282413	0.299355	0.2889881	0.2275964	0.283054
0.3198704	0.3346305	0.3431139	0.3431139	0.3849622	0.3974672	0.3436874	0.3578705
0.3710989	0.3133593	0.3062043	0.3062043	0.2933178	0.3045357	0.2422611	0.2746673
0.2608787	0.2714227	0.2722462	0.2722462	0.2942239	0.2941478	0.2709982	0.2805826
0.3186075	0.3239586	0.3183789	0.3183789	0.3028093	0.3025619	0.2850527	0.3033394
0.3147807	0.2963414	0.2971189	0.2971189	0.3013246	0.3000976	0.3078915	0.3097377
0.3173981	0.270421	0.2665263	0.2665263	0.2883037	0.2911219	0.2949009	0.2847815
0.3260481	0.2868263	0.2840796	0.2840796	0.2613729	0.2686523	0.2565838	0.2684259
0.2964003	0.2564711	0.2652469	0.2652469	0.2922196	0.2933636	0.25736	0.2928354
0.2678575	0.3232601	0.3150126	0.3150126	0.3524585	0.363551	0.3624327	0.371797
0.3313268	0.2981436	0.2939808	0.2939808	0.2591691	0.2611944	0.284307	0.2659144
0.3158634	0.2700162	0.2745185	0.2745185	0.271465	0.2752723	0.2600372	0.2513308
0.291319	0.3026929	0.3006421	0.3006421	0.2863754	0.2899708	0.2955122	0.294149
0.2779918	0.2881637	0.2846873	0.2846873	0.2721608	0.2726761	0.2860273	0.2723973
0.2745226	0.2487105	0.2387349	0.2387349	0.2579828	0.2572238	0.2715447	0.2535516
0.3691525	0.259025	0.2624555	0.2624555	0.2115933	0.2089933	0.2209034	0.2100967
0.3064284	0.3183688	0.3243878	0.3243878	0.3066741	0.3146641	0.2840657	0.2947879
0.2618333	0.2754484	0.2782385	0.2782385	0.2585262	0.2660219	0.2546173	0.2615101
0.3012863	0.3006821	0.2950188	0.2950188	0.3002685	0.2974619	0.2886194	0.3077363
0.3413247	0.2438744	0.2422476	0.2422476	0.2480023	0.2478709	0.2232987	0.2454894
