SRS	ODS	RDS	OPS	ODS_SRS	RDS_SRS	PDS	OPS_SRS
0.3109601	0.2468227	0.2477032	0.2461475	0.2457569	0.2469248	0.2365564	0.2365784
0.3187274	0.2877236	0.2872443	0.2751454	0.3081461	0.3059915	0.2842292	0.2845436
0.2796551	0.2612049	0.2502371	0.2484874	0.2382849	0.2472816	0.2548883	0.2476397
0.2361032	0.2832397	0.2673866	0.2554302	0.2871709	0.2754703	0.2794391	0.2555415
0.2708334	0.306094	0.3050966	0.2552162	0.2556784	0.2523965	0.2560941	0.2478676
0.2665008	0.3309975	0.3199521	0.3228209	0.3270521	0.3275444	0.314411	0.3085005
0.334554	0.3130379	0.3152526	0.3156414	0.2941213	0.3153472	0.311709	0.3149545
0.3219449	0.2351634	0.2323364	0.2360301	0.2363841	0.2300912	0.2270484	0.2270484
0.2910522	0.2509004	0.2523498	0.256517	0.2303867	0.2232966	0.2596202	0.2522339
0.279938	0.350283	0.3469687	0.3916195	0.3258225	0.3283424	0.3276845	0.331027
0.2720198	0.3180753	0.3187303	0.3020308	0.4037306	0.3875221	0.3600711	0.3600643
0.268035	0.258694	0.2509829	0.2750553	0.2859973	0.2812041	0.3123462	0.291231
0.2577923	0.2890341	0.287308	0.2818801	0.2498592	0.2509484	0.2814614	0.2732906
0.3672873	0.3237086	0.3176294	0.3143345	0.3004026	0.2976607	0.3047807	0.3047807
0.3495756	0.363525	0.3489972	0.3544986	0.3379097	0.3380965	0.330478	0.3322491
0.3462463	0.2595558	0.2610617	0.2798144	0.2942607	0.2916377	0.3047006	0.3114566
0.3088031	0.3208537	0.321004	0.3246336	0.3386151	0.3283406	0.3350458	0.3252352
0.3091706	0.2635828	0.2573743	0.2561864	0.241875	0.2547766	0.2528294	0.243864
0.2268422	0.2712921	0.2707402	0.2897734	0.2605198	0.2626412	0.2784149	0.2767693
0.2897917	0.2889152	0.2836523	0.29901	0.281096	0.2720299	0.2551902	0.2796741
0.3389003	0.3250614	0.319211	0.3070874	0.4078577	0.4176395	0.3159596	0.3159596
0.3700463	0.305134	0.3133153	0.3380686	0.3001044	0.2981855	0.2477033	0.3289442
0.2647423	0.2698209	0.271497	0.2975602	0.2510354	0.2510354	0.2682431	0.265993
0.3165769	0.3323006	0.3344167	0.3064667	0.2967555	0.2990548	0.2860544	0.2893662
0.3155431	0.29697	0.3074362	0.2884246	0.2957411	0.2980335	0.2957976	0.2966923
0.3047088	0.257693	0.2592742	0.2615516	0.2984248	0.2934742	0.2590175	0.2583699
0.2843298	0.2837552	0.2763158	0.3063147	0.2631545	0.2697604	0.2850615	0.2873269
0.296925	0.2526937	0.2551874	0.245637	0.2600393	0.2668926	0.2459782	0.245419
0.2732084	0.3056989	0.3105375	0.3040658	0.3640022	0.352072	0.3102548	0.3020897
0.3150164	0.2811025	0.2873813	0.2747522	0.259467	0.2461225	0.2682678	0.2583811
0.2990152	0.2759726	0.2781503	0.2559067	0.2490016	0.2516276	0.2443825	0.2575351
0.3275724	0.3072126	0.3074611	0.2890237	0.288545	0.2849489	0.3249437	0.3147434
0.1986361	0.2632443	0.2613865	0.2651792	0.234664	0.2390688	0.2202414	0.2678574
0.2613006	0.247089	0.245931	0.2808436	0.2551049	0.241997	0.2510725	0.2531355
0.4101633	0.2468733	0.249997	0.256146	0.199456	0.2008212	0.2158077	0.2184228
0.313548	0.3162794	0.3224152	0.3300965	0.3055439	0.3071308	0.2866021	0.2829066
0.2362469	0.254366	0.25825	0.2439308	0.2277673	0.2292271	0.2145323	0.221
0.2944947	0.2869928	0.2799329	0.2893098	0.2906647	0.2969322	0.3246458	0.3168315
0.346126	0.2633839	0.2605886	0.3059334	0.2490638	0.2561114	0.2638058	0.2646944
0.2904194	0.3112834	0.3232319	0.2958274	0.3186983	0.3159195	0.3043707	0.3014462
0.2801719	0.3175279	0.3132074	0.2990857	0.2900271	0.3030053	0.3061996	0.297378
0.2907021	0.3537672	0.3714696	0.3199785	0.3504583	0.3451242	0.3164263	0.3198166
0.253755	0.2383916	0.2407855	0.2576505	0.2498941	0.2544632	0.2502737	0.2575069
0.3376077	0.3581658	0.3781155	0.3107723	0.4276373	0.4241355	0.3822411	0.3802947
0.2575446	0.3015936	0.30089	0.3072112	0.3100996	0.2980058	0.327737	0.3316857
0.2349069	0.2802853	0.2797452	0.2494793	0.3002783	0.2920013	0.2673742	0.2696594
0.2272258	0.3136976	0.2981549	0.3028794	0.2802608	0.2794026	0.3306791	0.3271678
0.24123	0.3060189	0.2996111	0.2812306	0.3025201	0.3031013	0.2894092	0.2861079
0.3087164	0.3232288	0.3230463	0.3487485	0.2948863	0.3010892	0.2777915	0.3041055
0.3140143	0.3031108	0.2941509	0.305415	0.2758027	0.2816009	0.267237	0.2704842
0.3050219	0.3013862	0.3087955	0.2948389	0.2999564	0.2961233	0.2925839	0.2989033
