SRS	ODS	RDS	OPT	ODS_SRS	RDS_SRS	PDS	OPT_SRS
0.0556608	0.03181589	0.02837261	0.02623169	0.03543967	0.03305676	0.03024079	0.03024079
0.06132296	0.03246113	0.02933192	0.02715447	0.03715654	0.03461124	0.03158068	0.03157442
0.05657717	0.03362318	0.0291601	0.02709251	0.03715351	0.03432063	0.03154047	0.0313798
0.05902792	0.03208459	0.0286704	0.02684513	0.03732929	0.0331851	0.03089021	0.03079948
0.05761363	0.03189216	0.02863915	0.02670181	0.03530277	0.03356867	0.04477393	0.0310433
0.05858479	0.03214882	0.02829591	0.02651945	0.03557295	0.03249573	0.03394688	0.03038189
0.06018383	0.03312222	0.02853032	0.02653623	0.03652208	0.03375417	0.03172796	0.0309382
0.06132889	0.03454366	0.02986671	0.02764129	0.03697221	0.03502671	0.03216343	0.03209414
0.05588414	0.03126756	0.02764344	0.02578623	0.03374943	0.03184193	0.03214725	0.02970075
0.05964615	0.03240392	0.02771824	0.0259784	0.03618508	0.03245325	0.03069496	0.03002995
0.06019571	0.03234189	0.02886981	0.02694309	0.0378343	0.03375217	0.03739117	0.03111892
0.06087195	0.03175136	0.02791067	0.0260082	0.03484197	0.03188354	0.02969484	0.02969484
0.06333997	0.0324781	0.02895785	0.02688332	0.03571904	0.03379247	0.04045876	0.03095082
0.06024939	0.03084323	0.02872371	0.02662744	0.03403144	0.0330229	0.03051096	0.03049573
0.05735518	0.03145122	0.02757928	0.02583624	0.03378437	0.03204405	0.02974156	0.02965014
0.05951276	0.03303742	0.02878509	0.02717719	0.03673428	0.03354647	0.04524284	0.03117705
0.06056425	0.03329941	0.02855289	0.0267761	0.03682805	0.03336179	0.03373725	0.03090386
0.05620837	0.03047601	0.02795003	0.02617807	0.0342816	0.03274366	0.03013523	0.03010712
0.06046754	0.03088797	0.02797638	0.02604381	0.03492256	0.03241977	0.0298127	0.02979846
0.05858556	0.03047912	0.02785417	0.02607794	0.033518	0.03177713	0.03702698	0.0296577
0.06036441	0.03220104	0.02830618	0.02638315	0.03641643	0.03290599	0.04142769	0.03059079
0.05971635	0.03270588	0.02850019	0.02648426	0.03632207	0.03386846	0.03091901	0.03090927
0.0595948	0.03368744	0.02929296	0.02716656	0.03647644	0.03413947	0.03895129	0.03153108
0.06246876	0.03077101	0.02773153	0.02593337	0.03323464	0.03176141	0.02982183	0.02985314
0.05900169	0.03149672	0.02769564	0.02598367	0.03490831	0.03254199	0.04229028	0.02987572
0.06379568	0.03130072	0.02803058	0.02612639	0.03415889	0.03214532	0.02984035	0.02983323
0.06217375	0.03082502	0.02789742	0.0261028	0.03492326	0.03248342	0.03144017	0.03002844
0.05959345	0.03102875	0.02807786	0.02641474	0.03499126	0.03288096	0.03032267	0.03032594
0.06204714	0.03177506	0.02872242	0.02683157	0.03647086	0.03311791	0.03090925	0.03087858
0.05746002	0.03086281	0.0275703	0.02580677	0.03407874	0.03204439	0.02980417	0.02983964
0.06006785	0.03308552	0.02912355	0.02729978	0.03655886	0.03389743	0.03140277	0.03134979
0.06038961	0.03103919	0.02823934	0.02647888	0.03416848	0.03207617	0.04495558	0.0301259
0.06071977	0.03178954	0.02864908	0.02660617	0.03652095	0.03356013	0.03313835	0.0311477
0.06177966	0.03239726	0.02818453	0.02636168	0.03496799	0.03284238	0.03062041	0.03058076
0.05541853	0.03139627	0.02802233	0.02598572	0.03445123	0.03262111	0.03003319	0.02999009
0.06069914	0.03200262	0.02791921	0.0260747	0.0353392	0.03276932	0.04185745	0.03026833
0.05934375	0.03115078	0.02765304	0.02607216	0.03408497	0.03166544	0.02947531	0.02943713
0.05804105	0.0307813	0.02852637	0.02673703	0.03532293	0.03325967	0.03097929	0.03098413
0.06465487	0.03296712	0.02926595	0.02716698	0.03599044	0.03344276	0.03117582	0.03096243
0.05721251	0.03257595	0.02862972	0.02656995	0.03647306	0.03324694	0.03118981	0.03071426
0.05950254	0.03159545	0.02865939	0.0266611	0.03579028	0.03358337	0.03105467	0.03102081
0.05913096	0.03219529	0.02843461	0.02655411	0.03594814	0.03315383	0.03053726	0.03050552
0.05923403	0.0299704	0.02807934	0.02626475	0.03391459	0.03245319	0.03011254	0.03005042
0.06266782	0.02955463	0.02727189	0.02576811	0.03286057	0.03153925	0.03923694	0.02945059
0.05860065	0.03099261	0.02767476	0.02588025	0.03524399	0.03212083	0.02995062	0.02995062
0.0562035	0.03192451	0.02788596	0.02596693	0.03521122	0.03260671	0.03016305	0.0301608
0.05906917	0.03142475	0.02849803	0.02634955	0.035	0.03292801	0.03235445	0.03054954
0.05968172	0.03150287	0.02809713	0.02629116	0.0351364	0.03214096	0.03124539	0.02995362
0.0601515	0.03112133	0.02855845	0.02653153	0.03448086	0.03316381	0.03460603	0.03060529
0.05759727	0.03111574	0.02778184	0.02602464	0.03422775	0.03254378	0.02997889	0.02996495
0.06176914	0.03320185	0.02887541	0.02679998	0.03537437	0.033512	0.03119	0.03091772
0.06058436	0.030756	0.02740811	0.02590764	0.0335532	0.0317177	0.0296039	0.02958323
0.06092236	0.02997299	0.02772966	0.02596776	0.03427713	0.03223376	0.03022153	0.03020075
