X	Z
0.341427281946165	0.094282241590727
0.649479762666066	0.00627556812614826
0.191540098140777	0.111483741228053
0.736546153486583	-0.025255710921522
0.497091216845311	0.152594572104561
0.755698872297341	-0.0892395517213304
0.672022490351065	-0.294307597585424
0.928612369049609	-0.0863560849491517
0.27461616593066	-0.15119821124598
0.926952462681251	-0.157766792438798
0.622482941180245	0.0255861525040758
0.673554990916911	-0.176920685748202
0.391784568502014	0.174959133295076
0.700239951687896	-0.300340834342263
0.914142859450394	-0.262834309771187
0.402104920949345	0.0479599464737759
0.754074830790188	0.109198255956037
0.250448050744287	0.0393232630556787
0.427121353573899	0.100037238711426
0.735136890649547	-0.127597773936846
0.176203876364618	0.0104621411094535
0.382270712509783	0.0095391688989002
0.0698054895964284	0.259315390285111
0.328737934761308	-0.0375835726373857
0.726370117957037	-0.00141760090996199
0.350269550905267	0.10375833664154
0.710239557438739	0.0725921951291252
0.3791641379934	0.00250697992890213
1.32499807951248	-0.332318043159805
0.610667268145419	-0.0413088884094691
0.406557514257083	0.135246710160436
0.576691324401371	-0.0712713954673706
0.287706640438064	0.184134290717869
0.844332502238095	0.0783024446340988
1.02688020588515	-0.120299616296657
0.300330101054255	0.0763118439919526
0.227130604426347	0.120053692961077
0.335922829368175	0.13709294667897
0.278378266244329	0.155394034467262
0.430715973195526	0.0249147084200417
0.202143133278141	0.105200851360809
0.674191981287631	-0.0253263191816684
0.259478840254114	0.244144052973147
0.455899516728584	-0.0599665535100191
0.260059685543143	0.0374327039547086
0.294047259961412	0.164896667033893
0.209951182363082	-0.0236226059450841
0.194898371155597	0.142965500256536
0.358487141050546	0.0729733492986371
0.319075318348432	-0.00968293920694448
0.5608655847646	-0.0641948360775604
0.631956888309212	-0.150579653474772
0.385018837482565	-0.00272339136320127
0.143757863460509	0.117525400947679
0.457274107082705	-0.133879880911539
0.394265095141632	0.0779981933414991
1.01980143652199	-0.176120468273557
0.416463549839728	-0.0408928368295131
0.278387263597904	0.0116628675921748
0.340447510900485	0.10113957189947
0.494416807525125	0.182174588666071
0.160090274908102	0.263669526930211
0.91349078952331	-0.170797366660955
0.256680209797819	0.149368437602079
0.495407903902121	0.0573044355865713
0.534290278863618	0.142418052295178
0.384215677803134	0.270622998782972
0.954441872872172	-0.245114773640324
0.694334204320684	-0.065731314290306
0.665341130291647	-0.152529416324986
-0.130186139167593	0.145054601890121
0.192475821722438	0.341158445761419
0.160148674137515	-0.069253294639194
0.849385007484143	-0.11211692040283
0.368267579276268	-0.0936282320412419
0.0736220024028676	0.16147803358168
0.633525502673422	-0.0151307874580825
0.265810340084789	0.00812161248015853
0.586786864839325	-0.0425456840918359
0.446852089002289	0.0451666024200616
0.430766165333675	-0.028827621038323
0.263738571122999	0.120530505294843
0.409106702190209	0.0127319286565058
0.0614174002067695	0.256065231182178
0.606158076374251	0.0234685367002036
0.337536206658405	-0.0124159427835951
0.851521022581392	-0.0554783170071939
0.978496465532124	-0.330359262660887
0.237896969911362	0.150324577835472
0.225401529376089	0.155645218133614
0.136869683809162	0.189146358458536
0.595260144885146	-0.164642570142768
0.53016034505023	-0.171920549697824
0.229269597361858	0.17162199938718
0.465156710416712	0.0481781819740769
0.633189479730004	0.0601923438901338
0.356558736854731	0.0147884337751291
0.392769188743384	-0.0566585383103619
0.327794164892946	0.0256364206746958
0.64722116894965	-0.072840886491621
1.01238059964914	0.0207296393002916
0.417130885450777	0.106190261767145
0.535390352152735	-0.0554708412428777
0.344398469727174	0.1423217053332
0.084468042719118	0.0782451821435576
0.546001239687997	0.00186364228571193
0.922696747144105	-0.096468553673078
0.346157108625198	0.123457797586335
0.353769664086696	0.112262732722845
0.700670599393296	-0.0444132592521393
0.39728976877156	0.123658530208655
0.0982172234358623	0.183730343735732
0.821686911698666	-0.27264015483169
0.331431369220427	-0.0359981187775465
0.52235103190679	-0.0865955864310524
0.492649191024287	0.0683160508961362
0.81183714744876	-0.218696139205474
0.609167934589189	0.0725215048082303
0.615323331629133	-0.0101152018569506
0.557600502005017	0.082522425343699
0.572142195704181	-0.106259740359765
0.353466048256542	-0.0360507005481454
0.211646670867498	0.138197990305839
0.579284020532476	-0.0381108715259561
0.305864011154385	0.130374127048936
0.754747791029121	-0.0200420083438862
0.862457454295124	-0.0248581051612939
0.752155682222555	-0.0638139218820361
0.407769285411812	-0.0868046135935091
0.231888645712885	-0.00383757958621045
0.188395218210454	0.138804300804842
0.661012169375051	0.000241984648937037
0.868702045577178	-0.179054636284619
0.185073681523135	0.0106153905759707
0.453039940827382	-0.0527310482981454
0.379691993611248	0.121856061295144
0.681017440071078	-0.141192056738567
0.258464822960967	0.209493500288303
0.828263177732444	0.0214602948549212
0.433490440884067	0.038834196356064
0.960046014529379	-0.234420177575557
0.468685714210214	-0.0281704536181294
0.648155046932633	0.0723954838240145
0.270254730655122	0.0133844672308306
0.702659440172822	-0.025109468880631
0.505098378064016	0.139516138058655
0.295446483122738	0.0857729540000777
0.599913015346991	0.0157756973310333
0.68700756793451	-0.0525102624004103
0.313783422676435	0.127190699145206
0.315115427449381	0.166441010081479
0.641244190089258	-0.214496967653998
0.33600208493358	-0.0954752761618014
0.0425600983101056	0.156615246371291
0.201131164980415	0.244680796499646
0.279413348803818	-0.0276374531030544
0.521686681416106	0.012858940371685
0.822808666701658	0.0313647401914257
0.502303436632027	0.169435704896834
0.504902773664594	0.0283531760237011
0.585633552575476	0.0238942019516296
0.872632031418915	-0.0963315050503692
0.335839605547226	0.047311058946295
0.788757902008454	-0.0490016430111901
0.601034377311728	-0.10216447866876
0.602639549735061	0.164240003503304
0.61200028742611	-0.101841565062424
0.0963906558288241	0.0963804828561047
0.308073306206609	-0.114145870464654
0.0996422048055456	0.0930989025971576
0.465665032062537	0.04885928041399
0.433270164561912	0.124419890473168
0.500495502544784	0.104190967128033
0.625081451676026	-0.0437605257583397
0.518508364695458	-0.0553435991918692
0.425872234982335	-0.135111150097448
0.45247729910222	0.0207734142731249
0.496531450781652	-0.00467791962685218
0.357386864397866	0.00142868217936105
