cc_est	scc_est	opt_est
-0.213923574707714	0.0520212104783112	-0.101085519563473
0.695908234973952	0.239263744985069	0.346753821179617
0.393488207825641	0.19138483918599	0.166093458147044
0.301595944793279	-3.10032806836235e-14	-0.103954446833981
-0.180580573814317	-0.201800448421354	0.0627319108089853
-0.172078078848901	-0.0896167100684143	0.0200288277962627
-0.677471277967659	0.228621036194601	-0.25265072652368
0.301090144848918	-0.211177415472491	-0.0405207548021089
-0.318050388874542	0.0600524582915103	0.103440550259842
0.082740071612127	-0.120125785466573	0.162198925449319
0.801861172027847	0.397397666059794	-0.102064897811347
0.114433914432302	0.0287480989884814	-0.0202622925657852
-0.120542778700672	-0.212388896977969	0.0807787026784218
0.127640711448069	-0.378481886056351	0.282208898714824
0.22188018197348	-0.452783806982548	-0.55480472250371
-0.317751851264409	0.113881250489979	0.270165028690723
0.242526586549226	-0.22048286381166	0.0827410836584706
0.618161580190477	-0.283118486153404	-0.183857824967019
0.117133788836094	0.108155306732552	-0.0404344399717744
-0.101276873351422	0.0293803405929351	-0.223527549393729
-0.276481999215641	0.0584680441355917	0.124403371486334
-0.0789155027125313	0.0899115316494564	-0.148188407971161
0.0160078500707144	0.631361874602358	0.434551263652314
0.0675971404338341	-0.123379202898102	-0.161020084139801
0.0460426192995309	-0.177106909236101	0.579834563687921
-0.356072006302748	-0.145595459416619	0.271740150775826
-0.883572193133131	-0.490066310682607	-0.225808820315539
-0.239603161026838	0.0277303964333452	-0.353914663348045
0.15381414575444	-0.0791101934080216	0.21981922957093
-0.0536441880899543	1.10793512353062e-13	-0.0617910531935332
0.0387552193345227	-0.0843434200912179	-0.207485017109473
-0.0198516278396098	-0.114347796156137	-0.524600212112501
0.0334093668766333	0.436206151893523	-0.105059043603355
-0.437473181925061	-0.336405150941643	-0.460574977951801
0.34779699957135	-0.322530176658816	-0.228373381716515
-0.0189542863555285	-0.0963557717815106	-0.145034851901793
-0.195553760652905	-0.205355597563321	-0.342886040480003
-0.235526232430127	0.0580319089926619	-0.0412162480778493
0.250326147531221	-0.0252658398842132	-0.424493777158037
0.337788399228772	0.267751980223813	-0.2959974825011
0.305805179920394	-0.028171109169999	-0.370665056211029
-0.24068700061483	-0.376662582474061	0.12533036844217
0.353907642016055	-0.178920101545054	0.332860798993369
0.346288878262243	0.146950883984736	-0.102236373360911
-0.00610616495185758	0.381496442692701	0.264212589125942
-0.0804804528617021	0.326933780520851	0.186519285037348
0.399131629339068	0.287546200461363	0.270296095278185
0.318263613156341	-0.0935490057258263	0.0806071033336741
0.0185609862281799	0.115711701597977	0.160501550763746
-0.504939051872178	0.155542807513592	0.0400126535810118
0.509693148896567	-0.29876853296335	0.0815390207792467
-0.123654905268006	-0.338076551503889	0.102036259471158
0.140823649740754	-0.219131799051273	0.100917735600746
-0.29836602824704	0.1814156192557	0.146202958279762
0.130132762059951	-0.251449960428161	-0.225852950067488
0.128701387424179	-0.514403782824304	-0.33314566853722
-0.135862548597296	0.306618903804695	-0.168367348881707
-0.202422181298596	0.0883664596682936	-0.266214669108029
0.0643886501010808	0.132050378757809	-0.0837660418788921
0.209032781226106	0.0263628690662874	0.0396173345571692
0.0146196164675781	0.0862319711276858	-0.291710287141284
0.547690000749304	0.155223974994989	0.271743616346602
-0.2789149478173	-0.348319301749326	-0.456447560765563
-0.181488708624362	-0.252390914465473	-0.0404587618010846
-0.27608647346973	-0.21807718873341	-0.0609920047040291
-0.323038045954842	-0.34131978103144	0.0195830584636177
-0.0582256131646516	0.329148404425784	0.378615397437878
0.23170382040155	-0.277835460093656	-0.0400778028339154
-0.0505686250732914	0.289640937597014	0.500513544391935
0.125247612891384	-0.398536202062914	-0.333151667992271
-0.0164325747524009	0.0263631015697614	0.124713509896632
0.266994287938864	0.113876157952326	-0.0404351551639769
-0.392540672449877	-0.0807965162311848	0.12133477458129
-0.214603482480769	-0.263426708566723	-0.0200247299507932
-0.088216418949923	-0.027768788030183	-0.411132656415183
0.0352706565812068	0.206682710760123	0.104892143891394
0.35167998495973	0.212113891261485	-0.0411304329959116
0.607933775520805	-0.422668504559798	0.0992366888803313
-0.881735778595357	-0.526798450602732	-0.367763979639994
0.326047320880519	-0.0599599762045583	-0.104515143960571
0.130641353777093	0.0287148683085441	0.391072754143751
0.30568347070707	0.199773792198046	-0.0619868198443681
0.0541313866359364	0.114342976354326	-0.104327991040592
0.0444039914832556	0.0864058863496283	-0.124059482351778
-0.50755063555334	0.691914297494057	0.492713512973294
-0.133007998167508	-0.283915980401279	-2.0589915484281e-13
-0.10430926254791	-0.418671111637594	0.166756734183093
-0.394706426627497	0.0884698976355028	0.103754578160413
-0.0225830697459507	-0.0817330549578799	-0.383617208391915
0.111878445397378	0.118622897659128	0.147035636879225
-0.475666591516928	0.0277701311921766	-0.344020995768369
3.81332665879633e-05	0.356807375283944	0.019911499562714
-0.56529665571316	-0.0310292158037555	-0.169271555606203
-0.130158303145601	-0.54706139728311	0.202706718808436
0.0380264259676973	-0.311323206676463	0.0827170781871784
-0.381951249143636	0.251374639481881	0.225389240721137
0.250067059787873	0.232300936825129	-0.102120177610892
0.253079854230255	0.0281324733991903	0.0418016024780918
-0.019401439396509	-0.422093717196055	0.0202258155986506
-0.287397903072531	0.145454317833834	-0.323456925810321
0.279084739005304	-0.0274461537165081	0.102044989742271
0.567579055606554	-0.0910044124259438	-1.43562704768507e-13
0.199031533521533	-0.269739311455743	-0.246631665501807
0.259354801020509	-0.114385067779275	0.102050056052473
-0.0436278335891904	-0.308306309720458	0.0419522151573571
-0.0945195398841401	0.163544053800443	-0.210272509587208
-0.529313385666837	-0.0562375333902852	0.501214204117004
-0.19658027175118	0.319699107977366	-0.0409835426799222
0.475801645000275	-0.172605108184253	-0.145786159684688
0.158322865347255	0.292968929867367	0.24538623773447
0.408234125232799	0.274048490507773	0.102257925585192
0.17249878008168	0.0299495525750884	0.0404183795176537
0.0291827632382917	0.300569014260811	0.0199056916850776
-0.288393049064993	-0.735215062883893	0.105010702790152
-0.191009592272512	0.409229043319667	0.367054187836275
0.235028314150697	0.0618505959388571	0.187208015540412
-0.59064162089351	0.0578452892621842	0.060976023937039
-0.0799954630152254	0.134648195597677	-0.388892271179474
-0.015936439095529	0.0833376646010298	0.0610434646986021
-0.459741901502657	0.151434307364899	-0.20127637136267
-0.444718552138789	0.311747379691846	0.162042373505175
-0.126862377149692	0.538713050654389	-0.312091169094783
0.529945108649202	0.146912268991816	-0.163855756329716
-0.195055005901518	-0.249084197893702	0.0627046038643964
0.0923411453759594	-0.344138839070718	1.04417296859462e-13
0.401294715089503	0.0588711090385326	0.05923783339044
0.0902564475460933	0.219182131389365	0.186589829499345
-0.146302235178892	0.390675612235489	0.207454081670848
0.774286754321095	-0.129272518052324	0.0597567931765018
-0.198644757091274	0.216786203162766	0.141603675822509
0.157020435851242	0.283046058122879	0.122694313644978
-0.343011723337918	-0.0263779411052237	0.12284036133424
0.245296209457916	0.317119153089582	-0.0205488809478639
-0.0219080532484282	0.0862877701015319	0.165775103160326
-0.00651010042871447	-0.168996220070804	-0.207489037037148
